article_candidate_index,article_url,article_title,article_published_time,source_path,source_line_number,bout_ordinal_in_article,fighter_a_text,fighter_b_text,scale_weight_a_lbs,scale_weight_b_lbs,marker_a,marker_b,raw_source_line,extraction_rule,review_status
377,https://www.ufc.com/news/ufc-179-weigh-results,UFC 179 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000377_ufc-179-weigh-results-493123e7d7d5.html,58,7,Naoyuki Kotani,Yan Cabral,155,156,,,Naoyuki Kotani (155) VS Yan Cabral (156),explicit_parenthetical_weights_vs,candidate
377,https://www.ufc.com/news/ufc-179-weigh-results,UFC 179 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000377_ufc-179-weigh-results-493123e7d7d5.html,60,8,Andre Fili,Felipe Arantes,146,146,,,Andre Fili (146) VS Felipe Arantes (146),explicit_parenthetical_weights_vs,candidate
377,https://www.ufc.com/news/ufc-179-weigh-results,UFC 179 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000377_ufc-179-weigh-results-493123e7d7d5.html,62,9,Christos Giagos,Gilbert Burns,156,155,,,Christos Giagos (156) VS Gilbert Burns (155),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,50,1,Fabricio Werdum,Mark Hunt,232,265,,,Fabricio Werdum (232) VS Mark Hunt (265),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,52,2,Kelvin Gastelum,Jake Ellenberger,170,171,,,Kelvin Gastelum (170) VS Jake Ellenberger (171),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,53,3,Dennis Bermudez,Ricardo Lamas,146,145,,,Dennis Bermudez (146) VS Ricardo Lamas (145),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,54,4,Chris Heatherly,Augusto “Dodger” Montano,170,169,,,Chris Heatherly (170) VS Augusto “Dodger” Montano (169),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,55,5,Hector Urbina,Edgar Garcia,169,170,,,Hector Urbina (169) VS Edgar Garcia (170),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,58,6,Leonardo Morales,Yair Rodriquez,144,145,,,Leonardo Morales (144) vs Yair Rodriquez (145),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,60,7,Jose Quinonez,Alejandro Perez,135,135,,,Jose Quinonez (135) vs Alejandro Perez (135),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,61,8,Leslie Smith,Jessica Eye,134,134,,,Leslie Smith (134) VS Jessica Eye (134),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,62,9,Humberto Brown,Gabriel Benítez,146,145,,,Humberto Brown (146) vs Gabriel Benítez (145),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,64,10,Guido Cannetti,Henry Briones,135,134,,,Guido Cannetti (135) vs Henry Briones (134),explicit_parenthetical_weights_vs,candidate
378,https://www.ufc.com/news/ufc-180-weigh-results,UFC 180 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000378_ufc-180-weigh-results-b2f4dfe4578f.html,65,11,Marlon Vera,Marco Beltrán,135,136,,,Marlon Vera (135) vs Marco Beltrán (136),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,50,1,Robbie Lawler,Johny Hendricks,170,170,,,Robbie Lawler (170) vs. Johny Hendricks (170),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,52,2,Gilbert Melendez,Anthony Pettis,155,154.5,,,Gilbert Melendez (155) vs. Anthony Pettis (154.5),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,54,3,Travis Browne,Brendan Schaub,243,244,,,Travis Browne (243) vs. Brendan Schaub (244),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,55,4,Anthony Hamilton,Todd Duffee,256,236.5,,,Anthony Hamilton (256) vs. Todd Duffee (236.5),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,56,5,Abel Trujillo,Tony Ferguson,156,156,,,Abel Trujillo (156) vs. Tony Ferguson (156),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,58,6,Urijah Faber,Francisco Rivera,135.5,135,,,Urijah Faber (135.5) vs. Francisco Rivera (135),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,59,7,Josh Samman,Eddie Gordon,185.5,185.5,,,Josh Samman (185.5) vs. Eddie Gordon (185.5),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,60,8,Corey Anderson,Justin Jones,204.5,204.5,,,Corey Anderson (204.5) vs. Justin Jones (204.5),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,61,9,Ashlee Evans-Smith,Raquel Pennington,135.5,136,,,Ashlee Evans-Smith (135.5) vs. Raquel Pennington (136),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,63,10,Matt Hobar,Sergio Pettis,136,135,,,Matt Hobar (136) vs. Sergio Pettis (135),explicit_parenthetical_weights_vs,candidate
379,https://www.ufc.com/news/ufc-181-weigh-results,UFC 181 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000379_ufc-181-weigh-results-5d1cef74abb6.html,64,11,Clay Collard,Alex White,146,145.5,,,Clay Collard (146) vs. Alex White (145.5),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,50,1,Daniel Cormier,Jon Jones,205,205,,,Daniel Cormier (205) VS Jon Jones (205),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,52,2,Myles Jury,Donald Cerrone,155.5,155.5,,,Myles Jury (155.5) VS Donald Cerrone (155.5),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,53,3,Nate Marquardt,Brad Tavares,185.5,185,,,Nate Marquardt (185.5) VS Brad Tavares (185),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,54,4,Louis Gaudinot,Kyoji Horiguchi,125,125,,,Louis Gaudinot (125) VS Kyoji Horiguchi (125),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,55,5,Josh Burkman,Hector Lombard,171,170.5,,,Josh Burkman (171) VS Hector Lombard (170.5),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,57,6,Danny Castillo,Paul Felder,156,156,,,Danny Castillo (156) VS Paul Felder (156),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,58,7,Cody Garbrandt,Marcus Brimage,135.5,136,,,Cody Garbrandt (135.5) VS Marcus Brimage (136),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,59,8,Jared Cannonier,Shawn Jordan,235,261,,,Jared Cannonier (235) VS Shawn Jordan (261),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,60,9,Rodrigo Damm,Evan Dunham,156,155.5,,,Rodrigo Damm (156) VS Evan Dunham (155.5),explicit_parenthetical_weights_vs,candidate
380,https://www.ufc.com/news/ufc-182-weigh-results,UFC 182 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000380_ufc-182-weigh-results-d57e44385409.html,62,10,Mats Nilsson,Omari Akhmedov,171,170.5,,,Mats Nilsson (171) VS Omari Akhmedov (170.5),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,50,1,Nick Diaz,Anderson Silva,185,186,,,Nick Diaz (185) VS Anderson Silva (186),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,53,2,Al Iaquinta,Joe Lauzon,156,156,,,Al Iaquinta (156) VS Joe Lauzon (156),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,54,3,Tim Boetsch,Thales Leites,185.5,186,,,Tim Boetsch (185.5) VS Thales Leites (186),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,55,4,Thiago Alves,Jordan Mein,171,169.5,,,Thiago Alves (171) VS Jordan Mein (169.5),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,57,5,Sara McMann,Miesha Tate,135.5,135.5,,,Sara McMann (135.5) VS Miesha Tate (135.5),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,58,6,Ed Herman,Derek Brunson,186,186,,,Ed Herman (186) vs. Derek Brunson (186),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,60,7,Tom Watson,Rafael Natal,186,185.5,,,Tom Watson (186) VS Rafael Natal (185.5),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,62,8,Jimy Hettes,Diego Brandao,146,142,,,Jimy Hettes (146) VS Diego Brandao (142),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,63,9,Ildemar Alcantara,Richardson Moreira,185,185.5,,,Ildemar Alcantara (185) VS Richardson Moreira (185.5),explicit_parenthetical_weights_vs,candidate
381,https://www.ufc.com/news/ufc-183-weigh-results,UFC 183 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000381_ufc-183-weigh-results-8e26335013b1.html,64,10,Andy Enz,Thiago Santos,186,185.5,,,Andy Enz (186) VS Thiago Santos (185.5),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,50,1,Cat Zingano,Ronda Rousey,134.5,135,,,Cat Zingano (134.5) VS Ronda Rousey (135),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,52,2,Holly Holm,Raquel Pennington,135.5,135.5,,,Holly Holm (135.5) VS Raquel Pennington (135.5),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,53,3,Josh Koscheck,Jake Ellenberger,170.5,171,,,Josh Koscheck (170.5) VS Jake Ellenberger (171),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,54,4,Richard Walsh,Alan Jouban,171,170.5,,,Richard Walsh (171) VS Alan Jouban (170.5),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,55,5,Gleison Tibau,Tony Ferguson,155,156,,,Gleison Tibau (155) VS Tony Ferguson (156),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,58,6,Kid Yamamoto,Roman Salazar,136,135,,,Kid Yamamoto (136) VS Roman Salazar (135),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,59,7,Tim Means,Dhiego Lima,170,170,,,Tim Means (170) VS Dhiego Lima (170),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,60,8,Ruan Potts,Derrick Lewis,253,263,,,Ruan Potts (253) VS Derrick Lewis (263),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,62,9,Valmir Lazaro,James Krause,155.5,155,,,Valmir Lazaro (155.5) VS James Krause (155),explicit_parenthetical_weights_vs,candidate
382,https://www.ufc.com/news/ufc-184-weigh-results,UFC 184 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000382_ufc-184-weigh-results-2a1ab61f1594.html,63,10,Alex Torres,Masio Fullen,145.5,145,,,Alex Torres (145.5) VS Masio Fullen (145),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,50,1,Rafael dos Anjos,Anthony Pettis,155,155,,,Rafael dos Anjos (155) VS Anthony Pettis (155),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,52,2,Joanna Jedrzejczyk,Carla Esparza,115,115,,,Joanna Jedrzejczyk (115) VS Carla Esparza (115),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,54,3,Matt Brown,Johny Hendricks,171,170,,,Matt Brown (171) VS Johny Hendricks (170),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,55,4,Alistair Overeem,Roy Nelson,247,254,,,Alistair Overeem (247) VS Roy Nelson (254),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,56,5,Henry Cejudo,Chris Cariaso,125,126,,,Henry Cejudo (125) VS Chris Cariaso (126),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,58,6,Sam Stout,Ross Pearson,156,156,,,Sam Stout (156) VS Ross Pearson (156),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,59,7,Roger Narvaez,Elias Theodorou,186,186,,,Roger Narvaez (186) VS Elias Theodorou (186),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,61,8,Josh Copeland,Jared Rosholt,264,245,,,Josh Copeland (264) VS Jared Rosholt (245),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,63,9,Ryan Benoit,Sergio Pettis,126,126,,,Ryan Benoit (126) VS Sergio Pettis (126),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,64,10,Joseph Duffy,Jake Lindsey,156,156,,,Joseph Duffy (156) VS Jake Lindsey (156),explicit_parenthetical_weights_vs,candidate
383,https://www.ufc.com/news/ufc-185-weigh-results,UFC 185 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000383_ufc-185-weigh-results-ae8849a95d8d.html,65,11,Germaine de Randamie,Larissa Pacheco,136,136,,,Germaine de Randamie (136) VS Larissa Pacheco (136),explicit_parenthetical_weights_vs,candidate
384,https://www.ufc.com/news/ufc-186-weigh-results,UFC 186 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000384_ufc-186-weigh-results-d4f706f808fb.html,50,1,Kyoji Horiguchi,Demetrious Johnson,124.5,124.5,,,Kyoji Horiguchi (124.5) VS Demetrious Johnson (124.5),explicit_parenthetical_weights_vs,candidate
384,https://www.ufc.com/news/ufc-186-weigh-results,UFC 186 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000384_ufc-186-weigh-results-d4f706f808fb.html,52,2,Fabio Maldonado,Quinton Jackson,215,216,,,Fabio Maldonado (215) VS Quinton Jackson (216),explicit_parenthetical_weights_vs,candidate
384,https://www.ufc.com/news/ufc-186-weigh-results,UFC 186 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000384_ufc-186-weigh-results-d4f706f808fb.html,53,3,C.B. Dollaway,Michael Bisping,185.5,186,,,C.B. Dollaway (185.5) VS Michael Bisping (186),explicit_parenthetical_weights_vs,candidate
384,https://www.ufc.com/news/ufc-186-weigh-results,UFC 186 Weigh-In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000375/item_000384_ufc-186-weigh-results-d4f706f808fb.html,54,4,Shane Campbell,John Makdessi,161,160,,,Shane Campbell (161) VS John Makdessi (160),explicit_parenthetical_weights_vs,candidate
