family,url,lastmod
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-bjj-5-musumeci-vs-montague,2026-02-11T18:38Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-burns-malott-winnipeg,2026-04-17T15:42Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-des-moines-sandhagen-figueiredo,2025-05-02T17:44Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-allen-vs-costa-vegas-117,2026-05-15T19:02Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-bautista-vs-oliveira,2026-02-06T19:25Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-blanchfield-vs-barber-vegas-107,2025-05-30T18:01Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-bonfim-vs-brown,2025-11-07T19:38Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-cannonier-vs-rodrigues-vegas-102,2025-02-14T20:49Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-emmett-vs-murphy-vegas-105,2025-04-04T21:10Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-garcia-vs-onama-vegas-110,2025-10-31T19:20Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-moicano-vs-duncan,2026-04-03T18:00Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-muhammad-vs-bonfim,2026-06-05T18:58Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-oklahoma-city-du-plessis-usman,2026-07-17T22:20Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-reyes-vs-prochazka,2021-04-30T18:19Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-royval-vs-kape-vegas-112,2025-12-12T20:00Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-sterling-vs-zalal,2026-04-24T18:59Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-taira-vs-park-vegas-108,2025-08-01T19:20Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-fight-troops,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-freedom-250,2026-06-14T02:41Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-ft-lauderdale,2019-04-26T15:06Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-macau-fight-night-yan-figueiredo,2024-11-22T02:44Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-macau-song-figueiredo,2026-05-29T01:25Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-ottawa,2019-08-05T21:13Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-perth-fight-night-ulberg-reyes,2025-09-27T05:05Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-seattle,2026-03-27T17:32Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-uruguay-2019,2019-08-09T13:57Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufcr-92,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ultimate-fighter-finale,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-vechain-ufc-322-della-maddalena-vs-makhachev,2025-11-14T22:14Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-01-walsh-ocampo,2026-01-22T17:58Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-02,2026-01-31T17:46Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-04-opetaia-vs-glanton,2026-03-07T17:35Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-05,2026-04-04T16:47Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-06,2026-05-09T16:27Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-07,2026-06-05T10:59Z
weigh_in,https://www.ufc.com/news/official-weigh-results-zuffa-boxing-08,2026-06-27T16:42Z
weigh_in,https://www.ufc.com/news/ortega-vs-korean-zombie-weigh-results-fight-island-6,2020-10-16T15:54Z
weigh_in,https://www.ufc.com/news/power-slap-4-official-weigh-results,2023-08-08T18:20Z
weigh_in,https://www.ufc.com/news/power-slap-5-official-weigh-results,2023-10-24T17:03Z
weigh_in,https://www.ufc.com/news/rio-ufc-301-pantoja-vs-erceg-official-weigh-in-results,2024-05-03T20:00Z
scorecard,https://www.ufc.com/news/road-to-ufc-live-results-season-4-semifinals-shi-vs-brasil-recaps-official-scorecards-interviews-shanghai,2025-08-22T15:14Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-judges-scorecards-season-3-semifinals-episodes-5-6,2024-08-24T05:59Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-episode-1-episode-2-episode-3-episode-4-singapore,2022-06-11T14:42Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-2-episodes-1-2-shanghai,2023-05-27T14:08Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-2-episodes-3-4-shanghai,2023-05-28T13:57Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-3-episodes-1-2,2024-05-18T14:17Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-3-episodes-3-4,2024-05-19T14:04Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-4-episodes-1-2,2025-05-23T13:45Z
scorecard,https://www.ufc.com/news/road-to-ufc-results-scorecards-season-4-episodes-3-4,2025-05-23T15:25Z
scorecard,https://www.ufc.com/news/road-to-ufc-season-5-results-scorecards-opening-rounds-day-1,2026-06-17T17:02Z
scorecard,https://www.ufc.com/news/road-to-ufc-season-5-results-scorecards-opening-rounds-day-2,2026-05-29T16:08Z
weigh_in,https://www.ufc.com/news/road-to-ufc-weigh-in-results-episode-1-episode-2-episode-3-episode-4-singapore,2022-06-09T02:53Z
scorecard,https://www.ufc.com/news/road-ufc-final-results-scorecards-season-2-finals-winner-interviews,2024-02-04T06:40Z
scorecard,https://www.ufc.com/news/road-ufc-final-results-scorecards-season-2-semi-finals,2023-08-27T12:22Z
scorecard,https://www.ufc.com/news/road-ufc-results-scorecards-semi-finals-abu-dhabi-etihad-arena,2022-10-23T15:44Z
weigh_in,https://www.ufc.com/news/road-ufc-weigh-results-round-2-ufc-280-abu-dhabi-etihad-arena,2022-10-22T08:06Z
scorecard,https://www.ufc.com/news/scorecard-fight-night-brooklyn,2019-01-21T20:31Z
scorecard,https://www.ufc.com/news/scorecard-fiziev-sherman-mullarkey-brundage-nurmagomedov-ufc-vegas-58,2022-07-11T17:17Z
scorecard,https://www.ufc.com/news/scorecard-noche-ufc-san-antonio,2025-09-15T21:15Z
scorecard,https://www.ufc.com/news/scorecard-perth-ulberg-jenkins-nolan,2025-09-28T23:26Z
scorecard,https://www.ufc.com/news/scorecard-ufc-260-miocic-vs-ngannou-2-luque-o-malley,2021-03-29T18:13Z
scorecard,https://www.ufc.com/news/scorecard-ufc-261-usman-vs-masvidal-2-kamaru-namajunas-shevchenko-molina-brown,2021-04-26T15:09Z
scorecard,https://www.ufc.com/news/scorecard-ufc-262-oliveira-vs-chandler,2021-05-18T16:30Z
scorecard,https://www.ufc.com/news/scorecard-ufc-263-adesanya-vs-vettori-2-moreno-edwards-adesanya-craig-mckinney-read,2021-06-15T00:25Z
scorecard,https://www.ufc.com/news/scorecard-ufc-264-poirier-vs-mcgregor-3,2021-07-12T19:40Z
scorecard,https://www.ufc.com/news/scorecard-ufc-265-lewis-vs-gane,2021-08-09T21:45Z
scorecard,https://www.ufc.com/news/scorecard-ufc-266-volkanovski-vs-ortega,2021-09-27T15:51Z
scorecard,https://www.ufc.com/news/scorecard-ufc-267-blachowicz-vs-teixeira-yan-makhachev-chimaev-ribas-abu-dhabi,2021-11-01T17:57Z
scorecard,https://www.ufc.com/news/scorecard-ufc-268-usman-vs-covington-2-namajunas-gaethje-vera-garry,2021-11-08T21:58Z
scorecard,https://www.ufc.com/news/scorecard-ufc-269-oliveira-vs-poirier-pena-cruz-kara-france-blanchfield,2021-12-14T17:44Z
scorecard,https://www.ufc.com/news/scorecard-ufc-271-adesanya-vs-whittaker-2-cannonier-tuivasa-oneill-modafferi,2022-02-14T20:48Z
scorecard,https://www.ufc.com/news/scorecard-ufc-272-covington-vs-masvidal-mitchell-holland-rodriguez-turner,2022-03-07T21:02Z
scorecard,https://www.ufc.com/news/scorecard-ufc-273-volkanovski-vs-korean-zombie-khamzat-oleinik-sterling-malott,2022-04-11T19:58Z
scorecard,https://www.ufc.com/news/scorecard-ufc-274-oliveira-chandler-fialho-esparza-royval,2024-01-25T19:33Z
scorecard,https://www.ufc.com/news/scorecard-ufc-275-teixeira-vs-prochazka-shevchenko-jedrzejczyk-weili-matthews-maddalena,2024-01-25T19:34Z
scorecard,https://www.ufc.com/news/scorecard-ufc-276-adesanya-vs-cannonier-volkanovski-pereira-barberena-turner-cerrone,2022-07-05T00:07Z
scorecard,https://www.ufc.com/news/scorecard-ufc-277-pena-vs-nunes-2,2022-08-02T14:34Z
scorecard,https://www.ufc.com/news/scorecard-ufc-278-edwards-vs-usman-2-dvalishvili-costa-rockhold-tybura,2022-08-23T17:16Z
scorecard,https://www.ufc.com/news/scorecard-ufc-279-diaz-vs-ferguson-chimaev-aldana-erosa-barnett,2022-09-12T18:38Z
scorecard,https://www.ufc.com/news/scorecard-ufc-283-teixeira-vs-hill-moreno-andrade-burns-teixeira-rua,2023-01-23T23:11Z
scorecard,https://www.ufc.com/news/scorecard-ufc-284-makhachev-vs-volkanovski,2023-02-14T17:07Z
scorecard,https://www.ufc.com/news/scorecard-ufc-285-jones-vs-gane-grasso-nickal-du-plessis-rakhmonov,2023-03-07T00:23Z
scorecard,https://www.ufc.com/news/scorecard-ufc-286-edwards-vs-usman-3-gaethje-maia-shore-hardy,2023-03-20T21:43Z
scorecard,https://www.ufc.com/news/scorecard-ufc-287-pereira-vs-adesanya-2-font-holland-rodriguez-gastelum,2023-04-11T18:03Z
scorecard,https://www.ufc.com/news/scorecard-ufc-288-sterling-vs-cejudo,2023-05-08T21:20Z
scorecard,https://www.ufc.com/news/scorecard-ufc-289-nunes-vs-aldana,2023-06-12T14:48Z
scorecard,https://www.ufc.com/news/scorecard-ufc-290-volkanovski-vs-rodriguez,2023-07-10T21:25Z
scorecard,https://www.ufc.com/news/scorecard-ufc-291-poirier-vs-gaethje-2,2023-07-31T21:39Z
scorecard,https://www.ufc.com/news/scorecard-ufc-292-sterling-vs-omalley-tavares-zhang-chito-garry,2023-10-11T23:19Z
scorecard,https://www.ufc.com/news/scorecard-ufc-293-adesanya-vs-strickland-volkov-ulberg-haqparast-tafa,2023-09-11T20:54Z
scorecard,https://www.ufc.com/news/scorecard-ufc-294-makhachev-vs-volkanovski-2-chimaev-aliskerov-mokaev-nurmagomedov,2023-10-23T20:02Z
scorecard,https://www.ufc.com/news/scorecard-ufc-296-edwards-vs-covington,2023-12-18T21:45Z
scorecard,https://www.ufc.com/news/scorecard-ufc-297-strickland-vs-du-plessis,2024-01-22T22:28Z
scorecard,https://www.ufc.com/news/scorecard-ufc-abu-dhabi,2026-07-26T14:55Z
scorecard,https://www.ufc.com/news/scorecard-ufc-adelaide,2018-12-03T17:27Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-allen-vs-costa,2026-05-17T21:48Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-bautista-vs-oliveira,2026-02-09T18:47Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-blachowicz-vs-rakic-spann-chookagian-grant-johnson,2024-01-25T19:30Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-blaydes-vs-daukaus-kara-france-magny-grasso-barberena-brown,2024-01-25T19:35Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-bonfim-vs-brown,2025-11-10T00:24Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-brunson-vs-holland,2021-03-22T18:53Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-brunson-vs-till-pimblett-aspinall-mccann-erosa,2021-09-06T23:02Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-cannonier-vs-gastelum-madsen-pantoja-pichel-bahamondes,2021-08-23T18:34Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-costa-vs-vettori,2021-10-25T20:39Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-dern-vs-rodriguez-brown-agapova-romanov-godinez,2021-10-11T17:05Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-edwards-vs-muhammad-dan-ige,2021-03-15T17:02Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-emmett-vs-vallejos,2026-03-15T14:06Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-font-vs-aldo-fiziev-hill-guida-curtis,2021-12-06T19:07Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-font-vs-garbrandt-esparza-silva-hermansson-mcgee,2021-05-25T00:00Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-gane-vs-volkov,2021-06-28T16:39Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-garcia-vs-onama,2025-11-02T21:35Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-hall-vs-strickland-best,2021-08-02T18:37Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-hermansson-vs-strickland-rakhmonov-erosa-castaneda-Njokuani,2022-02-08T00:16Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-holloway-vs-rodriguez-khaos-lee-de-lima-alvarez,2021-11-16T00:27Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-holm-vs-vieira,2022-05-23T21:33Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-kattar-vs-emmett-holland-hawes-wells-yanez,2022-06-20T19:38Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-korean-zombie-vs-ige-vera-brown-jandiroba-choi-read,2021-06-21T21:10Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-ladd-vs-dumont,2021-10-18T18:42Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-lemos-vs-andrade,2024-03-08T18:15Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-lewis-vs-daukaus-gamrot-muhammad-swanson-meerschaert,2021-12-22T17:54Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-luque-vs-muhammad-2-klose-hughes-fialho-sabatini,2022-04-18T17:14Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-makhachev-vs-green-tsarukyan-bahamondes-mckinney-nunes,2022-02-28T18:58Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-makhachev-vs-moises-tate-gamrot-lemos-quarantillo-read,2021-07-19T18:36Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-moicano-vs-duncan,2026-04-06T18:03Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-muhammad-vs-bonfim,2026-06-07T21:42Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-nzechukwu-vs-cutelaba,2022-11-21T21:21Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-ortega-vs-rodriguez-schnell-lemos-simon-murphy-li,2022-07-18T18:57Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-reyes-vs-prochazka-chikadze-dvalishvili-strickland-pinheiro-ufc-vegas-25,2021-05-03T21:15Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-rodriguez-vs-waterson-gillespie-morono-magny-hawes,2021-05-10T17:48Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-rozenstruik-vs-almeida,2023-07-16T04:14Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-rozenstruik-vs-gane,2021-03-02T16:27Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-rozenstruik-vs-sakai-ponzinibbio-tybura-fiorot-rodrigues-read,2021-06-08T16:46Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-sandhagen-vs-song,2022-09-20T19:22Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-santos-vs-ankalaev-yadong-rountree-jackson-cannetti,2022-03-14T21:09Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-santos-vs-hill-neal-usman-battle-mckinney,2025-08-27T20:50Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-smith-vs-spann-tsarukyan-lipski-blanchfield-maness,2021-09-20T23:12Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-sterling-vs-zalal-ufc-vegas-116,2026-04-26T23:08Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-vegas-112,2025-12-14T21:05Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-vera-vs-sandhagen-alexander-vergara-holm-landwehr,2023-03-27T22:53Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-vieira-vs-tate-brady-yanez-godinez-santos,2021-11-22T19:55Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-volkov-vs-aspinall,2022-03-21T17:48Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-walker-vs-hill-miller-onama-daukaus-egger,2022-02-21T19:07Z
scorecard,https://www.ufc.com/news/scorecard-ufc-fight-night-whittaker-vs-gastelum,2021-04-19T16:58Z
scorecard,https://www.ufc.com/news/scorecard-ufc-houston-strickland-vs-hernandez,2026-02-22T19:26Z
scorecard,https://www.ufc.com/news/scorecard-ufc-macau,2026-05-31T02:01Z
scorecard,https://www.ufc.com/news/scorecard-ufc-oklahoma-city-du-plessis-vs-usman,2026-07-19T21:52Z
scorecard,https://www.ufc.com/news/scorecard-ufc-qatar,2025-11-23T21:47Z
scorecard,https://www.ufc.com/news/scorecard-ufc-vancouver,2025-10-19T16:53Z
scorecard,https://www.ufc.com/news/scorecard-ufc-winnipeg,2026-04-20T19:28Z
scorecard,https://www.ufc.com/news/scorecard-who-were-big-winners-auckland,2018-09-19T15:46Z
scorecard,https://www.ufc.com/news/scorecard-who-were-big-winners-okc,2018-09-19T15:46Z
scorecard,https://www.ufc.com/news/scorecard-who-were-big-winners-singapore,2018-10-03T14:06Z
scorecard,https://www.ufc.com/news/scorecard-who-were-big-winners-ufc-211,2018-10-03T13:58Z
scorecard,https://www.ufc.com/news/scorecard-who-were-big-winners-ufc-212,2018-10-03T14:06Z
scorecard,https://www.ufc.com/news/scorecard-winners-atlantic-city,2018-10-03T14:14Z
scorecard,https://www.ufc.com/news/scorecard-winners-glendale,2018-09-19T15:46Z
scorecard,https://www.ufc.com/news/season-6-finale-results-scorecards-dana-whites-contender-series,2022-10-06T22:28Z
scorecard,https://www.ufc.com/news/season-6-week-6-results-scorecards-dana-whites-contender-series,2022-10-06T22:31Z
scorecard,https://www.ufc.com/news/season-6-week-7-results-and-scorecards-dana-whites-contender-series,2022-10-06T22:31Z
scorecard,https://www.ufc.com/news/season-6-week-8-results-scorecards-dana-whites-contender-series,2022-10-06T22:30Z
scorecard,https://www.ufc.com/news/season-6-week-9-results-scorecards-dana-whites-contender-series,2022-10-06T22:30Z
weigh_in,https://www.ufc.com/news/season-6-weigh-results-dana-whites-contender-series,2022-10-06T22:41Z
scorecard,https://www.ufc.com/news/season-7-week-2-results-scorecards-dana-whites-contender-series,2023-08-16T01:55Z
scorecard,https://www.ufc.com/news/season-7-week-3-results-scorecards-dana-whites-contender-series,2023-08-23T02:40Z
weigh_in,https://www.ufc.com/news/season-7-weigh-results-dana-whites-contender-series,2023-10-09T16:23Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-270-ngannou-vs-gane-figueiredo-victor-henry-della-maddalena-frevola,2022-01-24T20:35Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-280-oliveira-vs-makhachev-omalley-sterling-muhammad-dariush,2022-10-24T18:07Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-281-adesanya-vs-pereira-zhang-poirier-moicano-blanchfield,2022-11-14T20:09Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-baku-fiziev-vs-torres,2026-06-28T21:25Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-barboza-vs-chikadze-tuf-29-finale-ufc-vegas-35,2021-08-30T17:35Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-dern-vs-yan-allen-santos-chandler-yusuff,2022-10-03T16:26Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-gamrot-vs-salkilld,2026-08-09T18:28Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-kape-vs-horiguchi-murtazali-magomedov-navajo-stirling-bia-mesquita-christian-rodriguez,2026-06-22T00:38Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-sandhagen-vs-dillashaw-ufc-vegas-32-read,2021-07-26T16:14Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-santos-vs-walker-ufc-vegas-38,2021-10-04T16:07Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-vettori-vs-holland-allen-dern,2021-04-12T16:26Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-fight-night-walker-zhang-shanghai,2025-08-25T18:53Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-london-evloev-baraniewski-jones-duncan-dyer,2026-03-22T17:00Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-mexico-2026,2026-03-02T19:00Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-perth-carlos-prates-quillan-salkilld-brando-pericic-marwan-rahiki-steve-erceg,2026-05-03T23:12Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-seattle,2025-02-24T22:57Z
scorecard,https://www.ufc.com/news/the-scorecard-ufc-seattle-pyfer-grasso-douglas-chiesa-mckinney,2026-03-30T01:58Z
weigh_in,https://www.ufc.com/news/tuf-12-finale-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/tuf-13-finale-weigh-results,2018-10-02T16:01Z
weigh_in,https://www.ufc.com/news/tuf-18-finale-weigh-results,2018-10-02T21:40Z
weigh_in,https://www.ufc.com/news/tuf-19-finale-weigh-results,2018-10-02T23:29Z
weigh_in,https://www.ufc.com/news/tuf-21-finale-weigh-results,2018-09-19T15:46Z
scorecard,https://www.ufc.com/news/tuf-26-finale-scorecard,2018-10-03T14:10Z
scorecard,https://www.ufc.com/news/tuf-27-finale-scorecard,2018-09-25T01:02Z
weigh_in,https://www.ufc.com/news/tuf-28-finale-official-weigh-results,2018-11-30T04:31Z
weigh_in,https://www.ufc.com/news/tuf-brazil-3-finale-weigh-results,2018-11-05T15:10Z
scorecard,https://www.ufc.com/news/tuf-finale-scorecard,2018-12-03T18:24Z
weigh_in,https://www.ufc.com/news/tuf-nations-finale-weigh-results,2018-10-02T21:52Z
weigh_in,https://www.ufc.com/news/tuf-undefeated-official-weigh-results,2018-09-25T01:04Z
scorecard,https://www.ufc.com/news/uf-fight-island-8-scorecard-chiesa-alves-villanueva-davis-nurmagomedov-read,2021-01-21T21:04Z
weigh_in,https://www.ufc.com/news/ufc-100-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-101-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-102-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-103-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-104-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-105-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-110-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-113-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-114-official-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-115-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-116-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-117-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-118-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-119-weigh-results,2018-10-01T19:14Z
weigh_in,https://www.ufc.com/news/ufc-120-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-121-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-122-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-123-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-124-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/ufc-125-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-126-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/ufc-127-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-129-weigh-results,2018-10-01T21:23Z
weigh_in,https://www.ufc.com/news/ufc-169-weigh-results,2018-10-02T21:44Z
weigh_in,https://www.ufc.com/news/ufc-170-weigh-results,2018-10-02T21:44Z
weigh_in,https://www.ufc.com/news/ufc-171-weigh-results,2018-10-02T21:46Z
weigh_in,https://www.ufc.com/news/ufc-172-weigh-results,2018-10-02T21:52Z
weigh_in,https://www.ufc.com/news/ufc-173-weigh-results,2018-10-02T23:13Z
weigh_in,https://www.ufc.com/news/ufc-174-weigh-results,2018-10-02T23:29Z
weigh_in,https://www.ufc.com/news/ufc-175-weigh-results,2018-10-02T23:29Z
weigh_in,https://www.ufc.com/news/ufc-177-weigh-results,2018-10-03T00:56Z
weigh_in,https://www.ufc.com/news/ufc-178-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-179-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/ufc-180-weigh-results,2018-10-03T02:10Z
weigh_in,https://www.ufc.com/news/ufc-181-weigh-results,2018-10-03T02:12Z
weigh_in,https://www.ufc.com/news/ufc-182-weigh-results,2018-10-03T02:12Z
weigh_in,https://www.ufc.com/news/ufc-183-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-184-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-185-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/ufc-186-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/ufc-187-weigh-results,2018-10-03T02:12Z
weigh_in,https://www.ufc.com/news/ufc-188-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-189-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-190-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/ufc-191-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-192-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-193-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-194-official-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/ufc-195-weigh-results,2018-10-03T03:29Z
weigh_in,https://www.ufc.com/news/ufc-196-mcgregor-vs-diaz-weigh-results,2018-09-19T15:46Z
weigh_in,https://www.ufc.com/news/ufc-197-jones-vs-saint-preux-weigh-results,2018-09-19T15:46Z
