back_control_bucket_min,back_control_lower_sec,back_control_upper_sec,clinch_bucket_min,clinch_lower_sec,clinch_upper_sec,distance_bucket_min,distance_lower_sec,distance_upper_sec,fight_id,fighter_id,ground_bucket_min,ground_control_bucket_min,ground_control_lower_sec,ground_control_upper_sec,ground_lower_sec,ground_upper_sec,guard_control_bucket_min,guard_control_lower_sec,guard_control_upper_sec,half_guard_control_bucket_min,half_guard_control_lower_sec,half_guard_control_upper_sec,misc_ground_control_bucket_min,misc_ground_control_lower_sec,misc_ground_control_upper_sec,mount_control_bucket_min,mount_control_lower_sec,mount_control_upper_sec,neutral_bucket_min,neutral_lower_sec,neutral_upper_sec,round,side_control_bucket_min,side_control_lower_sec,side_control_upper_sec,standing_bucket_min,standing_lower_sec,standing_upper_sec,standups
0,0,59,0,0,59,4,240,299,6c67f8ec-87ce-55be-989c-eaccb57f859a,82ce1a72-347a-54d0-be77-34b9f713982d,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6c67f8ec-87ce-55be-989c-eaccb57f859a,dc63fb60-a0c7-505f-bd48-e5a9870fbfe1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,
0,0,59,0,0,59,3,180,239,6c67f8ec-87ce-55be-989c-eaccb57f859a,dc63fb60-a0c7-505f-bd48-e5a9870fbfe1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6c67f8ec-87ce-55be-989c-eaccb57f859a,dc63fb60-a0c7-505f-bd48-e5a9870fbfe1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,6c69ec25-991a-56fe-8296-f02c42cc8be2,accead74-284b-59fd-ba8a-e7609a7f15cd,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6c69ec25-991a-56fe-8296-f02c42cc8be2,dd36e1f8-b02c-5337-b902-bac805c7ad93,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,4,240,299,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,2d363be8-949d-57d0-868a-972ffae815ec,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,2,120,179,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,2d363be8-949d-57d0-868a-972ffae815ec,2,2,120,179,120,179,2,120,179,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,0
0,0,59,0,0,59,1,60,119,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,2d363be8-949d-57d0-868a-972ffae815ec,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,0
0,0,59,0,0,59,4,240,299,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,65855fac-f6f6-52e6-8fe3-14652779dfc0,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,1
0,0,59,0,0,59,2,120,179,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,65855fac-f6f6-52e6-8fe3-14652779dfc0,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,2,120,179,1
0,0,59,0,0,59,1,60,119,6c6c1b05-1a7b-5d44-8312-dedd8d01c6c3,65855fac-f6f6-52e6-8fe3-14652779dfc0,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,1,60,119,0
0,0,59,0,0,59,2,120,179,6c73c081-47d1-5ada-876a-76341a4d5642,c0178ae0-e459-57cb-9130-1b33c3313f36,2,2,120,179,120,179,0,0,59,2,120,179,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,0
0,0,59,0,0,59,3,180,239,6c73c081-47d1-5ada-876a-76341a4d5642,c0178ae0-e459-57cb-9130-1b33c3313f36,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,0
0,0,59,0,0,59,0,0,59,6c73c081-47d1-5ada-876a-76341a4d5642,c0178ae0-e459-57cb-9130-1b33c3313f36,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,0
0,0,59,0,0,59,2,120,179,6c73c081-47d1-5ada-876a-76341a4d5642,d23846e6-6cfe-5e8a-b05a-8340fd64d8b6,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,0
0,0,59,0,0,59,3,180,239,6c73c081-47d1-5ada-876a-76341a4d5642,d23846e6-6cfe-5e8a-b05a-8340fd64d8b6,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,3,180,239,2
0,0,59,0,0,59,0,0,59,6c73c081-47d1-5ada-876a-76341a4d5642,d23846e6-6cfe-5e8a-b05a-8340fd64d8b6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,0,0,59,0
0,0,59,0,0,59,3,180,239,6c885c5b-646a-5367-b7f6-571d8fcac6a5,8a5b6142-305c-54d9-90fe-590d8c1c1ac1,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,6c885c5b-646a-5367-b7f6-571d8fcac6a5,8a5b6142-305c-54d9-90fe-590d8c1c1ac1,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,3,180,239,6c885c5b-646a-5367-b7f6-571d8fcac6a5,9b100452-cb72-5969-b037-319324576452,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,
0,0,59,0,0,59,1,60,119,6c885c5b-646a-5367-b7f6-571d8fcac6a5,9b100452-cb72-5969-b037-319324576452,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,636d0a56-1bd1-51aa-94c0-004e11b254d6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,636d0a56-1bd1-51aa-94c0-004e11b254d6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,1
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,636d0a56-1bd1-51aa-94c0-004e11b254d6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,9ce672d5-0c3b-5ffb-8864-a9b61430ee5c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,1,0,0,59,5,300,359,0
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,9ce672d5-0c3b-5ffb-8864-a9b61430ee5c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6c89b218-370c-59ac-9e2c-60d39bc8191d,9ce672d5-0c3b-5ffb-8864-a9b61430ee5c,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,4,240,299,1
0,0,59,1,60,119,0,0,59,6c945608-49f8-50d1-9acc-a444c95f3826,946488ac-ac7f-508b-a65b-ea411d217da5,2,1,60,119,120,179,0,0,59,0,0,59,0,0,59,1,60,119,1,60,119,1,0,0,59,2,120,179,0
0,0,59,0,0,59,2,120,179,6c945608-49f8-50d1-9acc-a444c95f3826,946488ac-ac7f-508b-a65b-ea411d217da5,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,1
0,0,59,2,120,179,1,60,119,6c945608-49f8-50d1-9acc-a444c95f3826,946488ac-ac7f-508b-a65b-ea411d217da5,1,0,0,59,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,1
0,0,59,1,60,119,0,0,59,6c945608-49f8-50d1-9acc-a444c95f3826,da63f09a-45a5-5abe-bb8b-f2711d2790fb,2,0,0,59,120,179,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,2,120,179,1
0,0,59,0,0,59,2,120,179,6c945608-49f8-50d1-9acc-a444c95f3826,da63f09a-45a5-5abe-bb8b-f2711d2790fb,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,2,0,0,59,3,180,239,0
0,0,59,2,120,179,1,60,119,6c945608-49f8-50d1-9acc-a444c95f3826,da63f09a-45a5-5abe-bb8b-f2711d2790fb,1,1,60,119,60,119,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,3,0,0,59,3,180,239,0
0,0,59,0,0,59,2,120,179,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,1450e822-8a66-564f-a10b-13b69bd783f4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,3,180,239,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,1450e822-8a66-564f-a10b-13b69bd783f4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,1450e822-8a66-564f-a10b-13b69bd783f4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,e63a971d-08ac-5ece-9850-65656e19ffef,,2,120,179,,,1,60,119,0,0,59,0,0,59,0,0,59,2,120,179,1,0,0,59,2,120,179,
0,0,59,0,0,59,3,180,239,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,e63a971d-08ac-5ece-9850-65656e19ffef,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,2,0,0,59,4,240,299,
0,0,59,0,0,59,2,120,179,6c955dc6-f8c2-51a9-8242-43d6c7e7d599,e63a971d-08ac-5ece-9850-65656e19ffef,,2,120,179,,,0,0,59,0,0,59,1,60,119,0,0,59,2,120,179,3,0,0,59,2,120,179,
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,2d363be8-949d-57d0-868a-972ffae815ec,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,2d363be8-949d-57d0-868a-972ffae815ec,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,2
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,2d363be8-949d-57d0-868a-972ffae815ec,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,e76054a2-a11e-5fe6-bbaa-8f028f0432eb,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,e76054a2-a11e-5fe6-bbaa-8f028f0432eb,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6c95d3ec-a495-50ee-bcf7-79b492ef1cc3,e76054a2-a11e-5fe6-bbaa-8f028f0432eb,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,0
0,0,59,0,0,59,4,240,299,6c972984-47e5-568f-b6a1-c99f979d242a,73f1493a-a6e9-5e07-9e15-31bbd00199c6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6c972984-47e5-568f-b6a1-c99f979d242a,73f1493a-a6e9-5e07-9e15-31bbd00199c6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,1,60,119,3,180,239,6c972984-47e5-568f-b6a1-c99f979d242a,73f1493a-a6e9-5e07-9e15-31bbd00199c6,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6c972984-47e5-568f-b6a1-c99f979d242a,8f6a24f3-827f-534e-aade-daf0b78f2039,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6c972984-47e5-568f-b6a1-c99f979d242a,8f6a24f3-827f-534e-aade-daf0b78f2039,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,0
0,0,59,1,60,119,3,180,239,6c972984-47e5-568f-b6a1-c99f979d242a,8f6a24f3-827f-534e-aade-daf0b78f2039,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
0,0,59,0,0,59,0,0,59,6caaf824-6dfc-5033-b0c9-18b524da8085,5b095d4c-ff6f-5afb-9c53-20852f8b5099,4,4,240,299,240,299,0,0,59,0,0,59,3,180,239,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,6caaf824-6dfc-5033-b0c9-18b524da8085,5b095d4c-ff6f-5afb-9c53-20852f8b5099,3,3,180,239,180,239,0,0,59,0,0,59,0,0,59,1,60,119,0,0,59,2,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,6caaf824-6dfc-5033-b0c9-18b524da8085,65977741-5b55-5a2d-bc08-5dc85d21f5c9,4,0,0,59,240,299,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,6caaf824-6dfc-5033-b0c9-18b524da8085,65977741-5b55-5a2d-bc08-5dc85d21f5c9,3,0,0,59,180,239,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,0
0,0,59,0,0,59,3,180,239,6cc2722a-6788-527e-9354-f0e0b4552a6b,7829abff-9664-5ee9-a7d3-5355b64df177,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,0
0,0,59,0,0,59,3,180,239,6cc2722a-6788-527e-9354-f0e0b4552a6b,b0222b8b-24db-59b6-b2a3-3cdf3e124f4b,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,3,180,239,0
,,,,,,,,,6ccc843f-5796-5215-a432-7a2f03193d91,541477a0-1606-5fc8-90ca-4241cee91520,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6ccc843f-5796-5215-a432-7a2f03193d91,541477a0-1606-5fc8-90ca-4241cee91520,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
,,,,,,,,,6ccc843f-5796-5215-a432-7a2f03193d91,f393ef7b-e055-5d1a-aa20-09a505a538cc,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1
,,,,,,,,,6ccc843f-5796-5215-a432-7a2f03193d91,f393ef7b-e055-5d1a-aa20-09a505a538cc,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,0
0,0,59,0,0,59,0,0,59,6cd598c6-a99a-5921-b5f8-a89da638c5dd,03f23c63-034b-5f46-bd76-042f5f19b311,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,6cd598c6-a99a-5921-b5f8-a89da638c5dd,03f23c63-034b-5f46-bd76-042f5f19b311,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,2,120,179,6cd598c6-a99a-5921-b5f8-a89da638c5dd,03f23c63-034b-5f46-bd76-042f5f19b311,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6cd598c6-a99a-5921-b5f8-a89da638c5dd,03f23c63-034b-5f46-bd76-042f5f19b311,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,4,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,6cd598c6-a99a-5921-b5f8-a89da638c5dd,03f23c63-034b-5f46-bd76-042f5f19b311,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,0,0,59,0,0,59,6cd598c6-a99a-5921-b5f8-a89da638c5dd,9049142c-8e3a-5428-bf60-bcb7d78c2e8a,,4,240,299,,,1,60,119,2,120,179,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,
0,0,59,0,0,59,1,60,119,6cd598c6-a99a-5921-b5f8-a89da638c5dd,9049142c-8e3a-5428-bf60-bcb7d78c2e8a,,3,180,239,,,0,0,59,1,60,119,1,60,119,0,0,59,1,60,119,2,0,0,59,1,60,119,
0,0,59,0,0,59,2,120,179,6cd598c6-a99a-5921-b5f8-a89da638c5dd,9049142c-8e3a-5428-bf60-bcb7d78c2e8a,,2,120,179,,,0,0,59,1,60,119,0,0,59,0,0,59,2,120,179,3,0,0,59,2,120,179,
0,0,59,0,0,59,2,120,179,6cd598c6-a99a-5921-b5f8-a89da638c5dd,9049142c-8e3a-5428-bf60-bcb7d78c2e8a,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,2,120,179,4,0,0,59,3,180,239,
0,0,59,0,0,59,4,240,299,6cd598c6-a99a-5921-b5f8-a89da638c5dd,9049142c-8e3a-5428-bf60-bcb7d78c2e8a,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,1,60,119,3,180,239,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,15cc59d2-f7ee-584b-84ae-5f0ffeeab5bc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,15cc59d2-f7ee-584b-84ae-5f0ffeeab5bc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,15cc59d2-f7ee-584b-84ae-5f0ffeeab5bc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,15cc59d2-f7ee-584b-84ae-5f0ffeeab5bc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,15cc59d2-f7ee-584b-84ae-5f0ffeeab5bc,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,1,60,119,3,180,239,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,651be036-2711-513a-8f4e-c044711458ca,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,651be036-2711-513a-8f4e-c044711458ca,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,651be036-2711-513a-8f4e-c044711458ca,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,3,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,651be036-2711-513a-8f4e-c044711458ca,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,4,0,0,59,5,300,359,
0,0,59,0,0,59,4,240,299,6ce1eb0a-cf79-56b7-bcf9-9032289a2259,651be036-2711-513a-8f4e-c044711458ca,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,5,0,0,59,5,300,359,
0,0,59,0,0,59,0,0,59,6ce71628-0c26-5836-b551-aeb67c29d6d9,0179180f-b511-54f1-8adc-5783a819aadb,,2,120,179,,,0,0,59,0,0,59,1,60,119,1,60,119,0,0,59,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6ce71628-0c26-5836-b551-aeb67c29d6d9,0179180f-b511-54f1-8adc-5783a819aadb,,3,180,239,,,0,0,59,1,60,119,1,60,119,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,0,0,59,6ce71628-0c26-5836-b551-aeb67c29d6d9,ea228e77-ca3e-579d-8353-b071f6a43117,,1,60,119,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,1,60,119,
0,0,59,0,0,59,0,0,59,6ce71628-0c26-5836-b551-aeb67c29d6d9,ea228e77-ca3e-579d-8353-b071f6a43117,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,2,0,0,59,0,0,59,
0,0,59,0,0,59,0,0,59,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,440d7f27-a665-5761-b39a-2c0b85d8cfce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,
0,0,59,0,0,59,4,240,299,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,440d7f27-a665-5761-b39a-2c0b85d8cfce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,440d7f27-a665-5761-b39a-2c0b85d8cfce,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,0,0,59,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,dd3ac335-6d25-52b8-bfe1-a8fb93edfcd4,,4,240,299,,,0,0,59,4,240,299,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,
0,0,59,0,0,59,4,240,299,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,dd3ac335-6d25-52b8-bfe1-a8fb93edfcd4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6ceca10b-b8d4-5d8e-a917-e0894d4581f9,dd3ac335-6d25-52b8-bfe1-a8fb93edfcd4,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,5,300,359,3,0,0,59,5,300,359,
0,0,59,0,0,59,0,0,59,6cef458c-4904-5036-afc4-5957c1d3ec3c,60072767-7e79-53c5-8cf6-0933ec8246ca,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,0,0,59,6cef458c-4904-5036-afc4-5957c1d3ec3c,9eb33cdd-1f01-55e1-ba02-0832548e04af,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,1,0,0,59,0,0,59,0
0,0,59,0,0,59,4,240,299,6cefde3d-7ec6-5034-8197-77068cff2d8e,20f3a118-16d2-55e2-9604-a5398c853e20,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,2
0,0,59,0,0,59,4,240,299,6cefde3d-7ec6-5034-8197-77068cff2d8e,20f3a118-16d2-55e2-9604-a5398c853e20,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,0
0,0,59,0,0,59,3,180,239,6cefde3d-7ec6-5034-8197-77068cff2d8e,20f3a118-16d2-55e2-9604-a5398c853e20,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,2
0,0,59,0,0,59,4,240,299,6cefde3d-7ec6-5034-8197-77068cff2d8e,6e74d2c4-4efd-5935-a8c7-d407462260ed,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,1,0,0,59,4,240,299,0
0,0,59,0,0,59,4,240,299,6cefde3d-7ec6-5034-8197-77068cff2d8e,6e74d2c4-4efd-5935-a8c7-d407462260ed,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,5,300,359,0
0,0,59,0,0,59,3,180,239,6cefde3d-7ec6-5034-8197-77068cff2d8e,6e74d2c4-4efd-5935-a8c7-d407462260ed,0,0,0,59,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,3,0,0,59,4,240,299,0
,,,,,,,,,6cf0b72f-2500-561a-b408-a1984a56c6ea,1527ba39-ef30-5a5b-967c-aa19a70cd013,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
,,,,,,,,,6cf0b72f-2500-561a-b408-a1984a56c6ea,88f4e72c-0374-5791-860a-2cc2579a164f,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,0
0,0,59,1,60,119,2,120,179,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,28435841-68f0-5b0e-9e46-e7e06cb71eee,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,28435841-68f0-5b0e-9e46-e7e06cb71eee,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
1,60,119,1,60,119,0,0,59,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,28435841-68f0-5b0e-9e46-e7e06cb71eee,,3,180,239,,,0,0,59,1,60,119,0,0,59,0,0,59,0,0,59,3,0,0,59,1,60,119,
0,0,59,1,60,119,2,120,179,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,759d1ffa-aa56-5629-97c0-8e5f0c70e837,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,3,180,239,1,0,0,59,4,240,299,
0,0,59,0,0,59,4,240,299,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,759d1ffa-aa56-5629-97c0-8e5f0c70e837,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,4,240,299,2,0,0,59,4,240,299,
0,0,59,1,60,119,0,0,59,6cf487f6-9fcc-593f-9a75-f34b3d08dcfb,759d1ffa-aa56-5629-97c0-8e5f0c70e837,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,0,0,59,3,0,0,59,1,60,119,
0,0,59,2,120,179,1,60,119,6cf936a4-e0dd-5d9b-961f-82a977816802,06afa795-0cf2-57b8-910b-34e03919b599,,0,0,59,,,0,0,59,0,0,59,0,0,59,0,0,59,1,60,119,1,0,0,59,4,240,299,
