entity_type,canonical_id,source_name,source_entity_type,source_id,source_url,match_method,match_confidence,review_status,valid_from,valid_to
event,01078dec-9532-5258-adb7-8602c01100f2,greco1899_ufcstats,event,http://ufcstats.com/event-details/3be081c29bf734d9,http://ufcstats.com/event-details/3be081c29bf734d9,stable_provider_url,1.0,trusted,,
event,011e6515-c5a0-5393-8c30-365bbbb0a8b4,greco1899_ufcstats,event,http://ufcstats.com/event-details/7956f026e2672c47,http://ufcstats.com/event-details/7956f026e2672c47,stable_provider_url,1.0,trusted,,
event,0126e120-cdc2-5b1d-904d-a5762176eb2c,greco1899_ufcstats,event,http://ufcstats.com/event-details/20821819c401ced8,http://ufcstats.com/event-details/20821819c401ced8,stable_provider_url,1.0,trusted,,
event,01fd0234-ade1-59b2-b69e-b968a84c8b63,greco1899_ufcstats,event,http://ufcstats.com/event-details/bd85ca0bb4f26cfc,http://ufcstats.com/event-details/bd85ca0bb4f26cfc,stable_provider_url,1.0,trusted,,
event,0211600a-e0c9-5554-a281-9665c426a94b,greco1899_ufcstats,event,http://ufcstats.com/event-details/bc7f7f0ba3db74d2,http://ufcstats.com/event-details/bc7f7f0ba3db74d2,stable_provider_url,1.0,trusted,,
event,0212c070-e280-5a04-8215-ae14a32b2631,greco1899_ufcstats,event,http://ufcstats.com/event-details/279093302a6f44b3,http://ufcstats.com/event-details/279093302a6f44b3,stable_provider_url,1.0,trusted,,
event,0246d910-0477-54dd-a773-0bd8c5dcb0da,greco1899_ufcstats,event,http://ufcstats.com/event-details/7269329bd87eb479,http://ufcstats.com/event-details/7269329bd87eb479,stable_provider_url,1.0,trusted,,
event,02545891-beb2-5a1b-89ab-89db0297bc97,greco1899_ufcstats,event,http://ufcstats.com/event-details/b96619b3acd7d9da,http://ufcstats.com/event-details/b96619b3acd7d9da,stable_provider_url,1.0,trusted,,
event,02dcce46-801d-58b3-ad17-6bd224f6f5c8,greco1899_ufcstats,event,http://ufcstats.com/event-details/ece280745f8727b8,http://ufcstats.com/event-details/ece280745f8727b8,stable_provider_url,1.0,trusted,,
event,0362ffd9-bd45-5508-9810-8042e4637384,greco1899_ufcstats,event,http://ufcstats.com/event-details/cbc071cb20ea59c7,http://ufcstats.com/event-details/cbc071cb20ea59c7,stable_provider_url,1.0,trusted,,
event,0385a30a-5639-526c-b0c0-f61548679fee,greco1899_ufcstats,event,http://ufcstats.com/event-details/5dfe71ade71f3a4b,http://ufcstats.com/event-details/5dfe71ade71f3a4b,stable_provider_url,1.0,trusted,,
event,03b5cba7-b05b-5fe8-b1a8-47ecb531b52c,greco1899_ufcstats,event,http://ufcstats.com/event-details/c337c3c85b1871e0,http://ufcstats.com/event-details/c337c3c85b1871e0,stable_provider_url,1.0,trusted,,
event,03c8de48-c002-5146-8fef-7bdecac5373b,greco1899_ufcstats,event,http://ufcstats.com/event-details/32541eb5d12668b4,http://ufcstats.com/event-details/32541eb5d12668b4,stable_provider_url,1.0,trusted,,
event,03d21603-451e-5127-befc-17671c8337ca,greco1899_ufcstats,event,http://ufcstats.com/event-details/48e093ea1f43a053,http://ufcstats.com/event-details/48e093ea1f43a053,stable_provider_url,1.0,trusted,,
event,042fc29e-1e02-54e2-933d-2ffae250bbae,greco1899_ufcstats,event,http://ufcstats.com/event-details/3bb030257966b022,http://ufcstats.com/event-details/3bb030257966b022,stable_provider_url,1.0,trusted,,
event,04b5c98c-4e55-572e-a5a6-625e12832555,greco1899_ufcstats,event,http://ufcstats.com/event-details/4908c5ee68a50ee5,http://ufcstats.com/event-details/4908c5ee68a50ee5,stable_provider_url,1.0,trusted,,
event,05320a1c-7dac-51c8-8a4c-0befd6cf375f,greco1899_ufcstats,event,http://ufcstats.com/event-details/4834ff149dc9542a,http://ufcstats.com/event-details/4834ff149dc9542a,stable_provider_url,1.0,trusted,,
event,0542f44f-3992-560c-83d8-aaeab7686e4d,greco1899_ufcstats,event,http://ufcstats.com/event-details/0db70ca89e1c7374,http://ufcstats.com/event-details/0db70ca89e1c7374,stable_provider_url,1.0,trusted,,
event,05f93af0-188d-52d4-9fea-928e32a94992,greco1899_ufcstats,event,http://ufcstats.com/event-details/94609dd91731d428,http://ufcstats.com/event-details/94609dd91731d428,stable_provider_url,1.0,trusted,,
event,061c0791-944f-5915-9647-97fa22fdb54e,greco1899_ufcstats,event,http://ufcstats.com/event-details/a58114c6dd0add64,http://ufcstats.com/event-details/a58114c6dd0add64,stable_provider_url,1.0,trusted,,
event,06fe6c31-8070-55fa-a4c3-9803d803eef6,greco1899_ufcstats,event,http://ufcstats.com/event-details/3f24c96753dbd9f9,http://ufcstats.com/event-details/3f24c96753dbd9f9,stable_provider_url,1.0,trusted,,
event,07bf8b8e-8eae-5421-b7f2-76447d2e7d03,greco1899_ufcstats,event,http://ufcstats.com/event-details/df2cf66d8c0123db,http://ufcstats.com/event-details/df2cf66d8c0123db,stable_provider_url,1.0,trusted,,
event,08a2f43a-bdf3-5df8-a55e-c09fa08c1585,greco1899_ufcstats,event,http://ufcstats.com/event-details/3dc3022232b79c7a,http://ufcstats.com/event-details/3dc3022232b79c7a,stable_provider_url,1.0,trusted,,
event,09e03d3a-c9de-59d7-9f3c-9960705e60fc,greco1899_ufcstats,event,http://ufcstats.com/event-details/6085ceb59087514b,http://ufcstats.com/event-details/6085ceb59087514b,stable_provider_url,1.0,trusted,,
event,0a1634b4-8db0-53a0-b563-864210a82233,greco1899_ufcstats,event,http://ufcstats.com/event-details/9e30f69cc0869301,http://ufcstats.com/event-details/9e30f69cc0869301,stable_provider_url,1.0,trusted,,
event,0a42e4b2-83f4-5662-8d8c-12a507de2aef,greco1899_ufcstats,event,http://ufcstats.com/event-details/c912f676692c353a,http://ufcstats.com/event-details/c912f676692c353a,stable_provider_url,1.0,trusted,,
event,0b700b37-0333-51ad-b493-9858bf9def75,greco1899_ufcstats,event,http://ufcstats.com/event-details/fa534853eb195270,http://ufcstats.com/event-details/fa534853eb195270,stable_provider_url,1.0,trusted,,
event,0ba761df-75f9-5842-8dc9-9e61cf94ab0d,greco1899_ufcstats,event,http://ufcstats.com/event-details/398b440e73d55b8b,http://ufcstats.com/event-details/398b440e73d55b8b,stable_provider_url,1.0,trusted,,
event,0bd8e47f-1e27-5644-a6d5-ed22d15d42a5,greco1899_ufcstats,event,http://ufcstats.com/event-details/15ec018d144710db,http://ufcstats.com/event-details/15ec018d144710db,stable_provider_url,1.0,trusted,,
event,0c11cc80-9cf8-5e58-a672-0a197511a2b8,greco1899_ufcstats,event,http://ufcstats.com/event-details/896c322f56b8be5a,http://ufcstats.com/event-details/896c322f56b8be5a,stable_provider_url,1.0,trusted,,
event,0c620c48-a08f-52bc-92cd-8d4e18b002f9,greco1899_ufcstats,event,http://ufcstats.com/event-details/b0550072e5f0afa7,http://ufcstats.com/event-details/b0550072e5f0afa7,stable_provider_url,1.0,trusted,,
event,0c88d0d9-d6e6-529e-b030-f2f1de845736,greco1899_ufcstats,event,http://ufcstats.com/event-details/3bc27ec15facbcf3,http://ufcstats.com/event-details/3bc27ec15facbcf3,stable_provider_url,1.0,trusted,,
event,0ca3d72e-aa67-5b12-be5a-5345cad0db6c,greco1899_ufcstats,event,http://ufcstats.com/event-details/620be7e0712d431b,http://ufcstats.com/event-details/620be7e0712d431b,stable_provider_url,1.0,trusted,,
event,0ca552e5-f934-5b86-8b2f-03cf5db56e40,greco1899_ufcstats,event,http://ufcstats.com/event-details/44f9c777fed7ca03,http://ufcstats.com/event-details/44f9c777fed7ca03,stable_provider_url,1.0,trusted,,
event,0e27b9ed-d60e-5a5b-9192-c7c384565e68,greco1899_ufcstats,event,http://ufcstats.com/event-details/5bd533d50c8e7b8a,http://ufcstats.com/event-details/5bd533d50c8e7b8a,stable_provider_url,1.0,trusted,,
event,0f03b527-bb3c-5ca4-8af6-c23c5a01ea35,greco1899_ufcstats,event,http://ufcstats.com/event-details/2a898bf9fb7710b3,http://ufcstats.com/event-details/2a898bf9fb7710b3,stable_provider_url,1.0,trusted,,
event,0f3616bc-e669-5e0f-858b-227ad6cde334,greco1899_ufcstats,event,http://ufcstats.com/event-details/ad047e3073a775f3,http://ufcstats.com/event-details/ad047e3073a775f3,stable_provider_url,1.0,trusted,,
event,0f7f16c0-bffc-51e5-93e9-ce6be30a3b87,greco1899_ufcstats,event,http://ufcstats.com/event-details/23bd78c3f89bdb54,http://ufcstats.com/event-details/23bd78c3f89bdb54,stable_provider_url,1.0,trusted,,
event,0fbe0d57-6246-536f-9d9e-885648585c51,greco1899_ufcstats,event,http://ufcstats.com/event-details/afaad7d6a581e307,http://ufcstats.com/event-details/afaad7d6a581e307,stable_provider_url,1.0,trusted,,
event,0fd2543b-1fa3-54dc-aa33-9469206c7554,greco1899_ufcstats,event,http://ufcstats.com/event-details/179f1948dc234f1f,http://ufcstats.com/event-details/179f1948dc234f1f,stable_provider_url,1.0,trusted,,
event,10845075-6a1c-5d5f-b277-bbe74d87bf3c,greco1899_ufcstats,event,http://ufcstats.com/event-details/ed220e87bef0cc64,http://ufcstats.com/event-details/ed220e87bef0cc64,stable_provider_url,1.0,trusted,,
event,10cb9015-0116-52a6-99aa-88e6ee70b544,greco1899_ufcstats,event,http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/event-details/0f7210aa8d61af8d,stable_provider_url,1.0,trusted,,
event,11467cd5-6271-5a99-a0a9-dc8d225c8773,greco1899_ufcstats,event,http://ufcstats.com/event-details/f341f9551ba744e2,http://ufcstats.com/event-details/f341f9551ba744e2,stable_provider_url,1.0,trusted,,
event,13b1fbdb-9d66-51ff-b77b-51c2844f81ff,greco1899_ufcstats,event,http://ufcstats.com/event-details/6cd3dfc54f01287f,http://ufcstats.com/event-details/6cd3dfc54f01287f,stable_provider_url,1.0,trusted,,
event,13d0ff6d-1f8f-5531-bce3-937da0fe3604,greco1899_ufcstats,event,http://ufcstats.com/event-details/91181b29be041f1c,http://ufcstats.com/event-details/91181b29be041f1c,stable_provider_url,1.0,trusted,,
event,14c8d4a7-cccc-58a8-9541-3a5757e42c80,greco1899_ufcstats,event,http://ufcstats.com/event-details/0941df56f6ac954b,http://ufcstats.com/event-details/0941df56f6ac954b,stable_provider_url,1.0,trusted,,
event,14e83ac9-6264-55ed-9719-f226393fdab1,greco1899_ufcstats,event,http://ufcstats.com/event-details/35dc6220b113b7ec,http://ufcstats.com/event-details/35dc6220b113b7ec,stable_provider_url,1.0,trusted,,
event,14f39243-fa99-529c-8044-a323c97cb799,greco1899_ufcstats,event,http://ufcstats.com/event-details/7929be8290289a47,http://ufcstats.com/event-details/7929be8290289a47,stable_provider_url,1.0,trusted,,
event,1530f161-83bc-5651-a047-59e602c3e053,greco1899_ufcstats,event,http://ufcstats.com/event-details/754968e325d6f60d,http://ufcstats.com/event-details/754968e325d6f60d,stable_provider_url,1.0,trusted,,
event,15640c8a-4d6f-576d-8c10-792df4a41338,greco1899_ufcstats,event,http://ufcstats.com/event-details/80d918336163b80c,http://ufcstats.com/event-details/80d918336163b80c,stable_provider_url,1.0,trusted,,
event,156fdcbd-00dd-50c1-9605-ce470c3c326f,greco1899_ufcstats,event,http://ufcstats.com/event-details/c95fbc085e17a532,http://ufcstats.com/event-details/c95fbc085e17a532,stable_provider_url,1.0,trusted,,
event,15795826-22cf-548b-a111-fde6304fe97c,greco1899_ufcstats,event,http://ufcstats.com/event-details/2299605af59fd309,http://ufcstats.com/event-details/2299605af59fd309,stable_provider_url,1.0,trusted,,
event,161bc6ca-20c3-5695-800c-d7886742440b,greco1899_ufcstats,event,http://ufcstats.com/event-details/a8ea84cbe1655f0a,http://ufcstats.com/event-details/a8ea84cbe1655f0a,stable_provider_url,1.0,trusted,,
event,16588835-6c52-5f3c-9322-45644d52419c,greco1899_ufcstats,event,http://ufcstats.com/event-details/4c8d6fde2dde07c4,http://ufcstats.com/event-details/4c8d6fde2dde07c4,stable_provider_url,1.0,trusted,,
event,1746aeb3-e90c-528d-b398-9ba207f2d3e0,greco1899_ufcstats,event,http://ufcstats.com/event-details/a9c45a8b21eabadc,http://ufcstats.com/event-details/a9c45a8b21eabadc,stable_provider_url,1.0,trusted,,
event,17ac39dd-55da-50a5-a1c4-2a6bdbfc5135,greco1899_ufcstats,event,http://ufcstats.com/event-details/d0c29452d3272603,http://ufcstats.com/event-details/d0c29452d3272603,stable_provider_url,1.0,trusted,,
event,17c19bad-af2f-52e5-852e-6d5533d1c83e,greco1899_ufcstats,event,http://ufcstats.com/event-details/c3c23c99477c041b,http://ufcstats.com/event-details/c3c23c99477c041b,stable_provider_url,1.0,trusted,,
event,17cd5980-c1f9-5d6c-b6d1-2e4b5d1311ea,greco1899_ufcstats,event,http://ufcstats.com/event-details/b26d3e3746fb4024,http://ufcstats.com/event-details/b26d3e3746fb4024,stable_provider_url,1.0,trusted,,
event,18613370-1e44-5eb1-9694-7aab61036040,greco1899_ufcstats,event,http://ufcstats.com/event-details/4604ab1de9058474,http://ufcstats.com/event-details/4604ab1de9058474,stable_provider_url,1.0,trusted,,
event,18e4e690-de51-5e4e-8b6d-9c80e880fe28,greco1899_ufcstats,event,http://ufcstats.com/event-details/c0ed7b208197e8de,http://ufcstats.com/event-details/c0ed7b208197e8de,stable_provider_url,1.0,trusted,,
event,192563f4-506c-5590-84ad-b9c84724302e,greco1899_ufcstats,event,http://ufcstats.com/event-details/41dca66f9dadfc86,http://ufcstats.com/event-details/41dca66f9dadfc86,stable_provider_url,1.0,trusted,,
event,198a0b4a-0abd-5b98-9eb3-edf4fe870c0c,greco1899_ufcstats,event,http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/event-details/ca936c67687789e9,stable_provider_url,1.0,trusted,,
event,198addea-e74a-5f28-b556-bd412c6270c5,greco1899_ufcstats,event,http://ufcstats.com/event-details/598a58db87b890ee,http://ufcstats.com/event-details/598a58db87b890ee,stable_provider_url,1.0,trusted,,
event,1a0a315a-faf8-5750-b9d8-eddbb3c23faf,greco1899_ufcstats,event,http://ufcstats.com/event-details/2f8f3c69522db931,http://ufcstats.com/event-details/2f8f3c69522db931,stable_provider_url,1.0,trusted,,
event,1a0cc240-fcfa-5dc4-a99e-cf83703bba4a,greco1899_ufcstats,event,http://ufcstats.com/event-details/cfbccfed4e4796fe,http://ufcstats.com/event-details/cfbccfed4e4796fe,stable_provider_url,1.0,trusted,,
event,1a1af667-ae61-5a9c-95e4-2143fd763e1a,greco1899_ufcstats,event,http://ufcstats.com/event-details/21b8a0f5c231096f,http://ufcstats.com/event-details/21b8a0f5c231096f,stable_provider_url,1.0,trusted,,
event,1a6ada5a-ba5b-509f-84f3-8a56bbb1892c,greco1899_ufcstats,event,http://ufcstats.com/event-details/312f47c3d2f83ffa,http://ufcstats.com/event-details/312f47c3d2f83ffa,stable_provider_url,1.0,trusted,,
event,1b20bdf6-7ed3-598a-909a-36db44afbfaa,greco1899_ufcstats,event,http://ufcstats.com/event-details/885e7f70dcac0007,http://ufcstats.com/event-details/885e7f70dcac0007,stable_provider_url,1.0,trusted,,
event,1b577ac6-fc85-5288-a1bf-1b514c9c34d8,greco1899_ufcstats,event,http://ufcstats.com/event-details/a7b48e18ca27795d,http://ufcstats.com/event-details/a7b48e18ca27795d,stable_provider_url,1.0,trusted,,
event,1c430f01-57bc-51da-b947-a25026b16490,greco1899_ufcstats,event,http://ufcstats.com/event-details/9c37681096c6f3a9,http://ufcstats.com/event-details/9c37681096c6f3a9,stable_provider_url,1.0,trusted,,
event,1c928739-45a4-5ce3-af4b-dec5e2faf8f9,greco1899_ufcstats,event,http://ufcstats.com/event-details/a54a35a670d8e852,http://ufcstats.com/event-details/a54a35a670d8e852,stable_provider_url,1.0,trusted,,
event,1d6d352c-7b52-503b-9bfc-adac6157d643,greco1899_ufcstats,event,http://ufcstats.com/event-details/a1d6b308781aa2f5,http://ufcstats.com/event-details/a1d6b308781aa2f5,stable_provider_url,1.0,trusted,,
event,1d6ec38e-dba0-55e4-90f8-b9f76a28c7cb,greco1899_ufcstats,event,http://ufcstats.com/event-details/980b4e712489098e,http://ufcstats.com/event-details/980b4e712489098e,stable_provider_url,1.0,trusted,,
event,1e5bcadd-700c-56e0-a6bc-deb57baef922,greco1899_ufcstats,event,http://ufcstats.com/event-details/ad32471f01e7b1a5,http://ufcstats.com/event-details/ad32471f01e7b1a5,stable_provider_url,1.0,trusted,,
event,1eb33285-c47d-566f-963e-a9fcf819a0e5,greco1899_ufcstats,event,http://ufcstats.com/event-details/602bb270f2bdbf02,http://ufcstats.com/event-details/602bb270f2bdbf02,stable_provider_url,1.0,trusted,,
event,1f3e8ce3-6e8a-5b3c-a2a9-bd98811c9d92,greco1899_ufcstats,event,http://ufcstats.com/event-details/f12f979b657ab876,http://ufcstats.com/event-details/f12f979b657ab876,stable_provider_url,1.0,trusted,,
event,1f3ebbc1-d8a2-5aac-b3b2-83770e4ee312,greco1899_ufcstats,event,http://ufcstats.com/event-details/3795fca327cbcf23,http://ufcstats.com/event-details/3795fca327cbcf23,stable_provider_url,1.0,trusted,,
event,1f48255c-deef-58b2-a4d6-8458aaedea71,greco1899_ufcstats,event,http://ufcstats.com/event-details/d512d9f204059f57,http://ufcstats.com/event-details/d512d9f204059f57,stable_provider_url,1.0,trusted,,
event,1f5e6236-f83c-5597-84b0-8241667252ac,greco1899_ufcstats,event,http://ufcstats.com/event-details/c36e1f4fa755ffb4,http://ufcstats.com/event-details/c36e1f4fa755ffb4,stable_provider_url,1.0,trusted,,
event,1f89af54-2494-5526-b0dc-ffb880a55330,greco1899_ufcstats,event,http://ufcstats.com/event-details/c80095f6092271a7,http://ufcstats.com/event-details/c80095f6092271a7,stable_provider_url,1.0,trusted,,
event,1fc7951f-9d23-5096-add0-b918a7cfa1e5,greco1899_ufcstats,event,http://ufcstats.com/event-details/872b018076f831b0,http://ufcstats.com/event-details/872b018076f831b0,stable_provider_url,1.0,trusted,,
event,1fd1e112-3098-5c7e-a849-8c01d314f342,greco1899_ufcstats,event,http://ufcstats.com/event-details/cba3a2dfbc06ce79,http://ufcstats.com/event-details/cba3a2dfbc06ce79,stable_provider_url,1.0,trusted,,
event,202626b5-4289-5b24-b46e-b263dd61eb52,greco1899_ufcstats,event,http://ufcstats.com/event-details/d247691a6c0e9034,http://ufcstats.com/event-details/d247691a6c0e9034,stable_provider_url,1.0,trusted,,
event,20f85a7e-4a09-55b6-a09a-c6dfd2210077,greco1899_ufcstats,event,http://ufcstats.com/event-details/eaa0a728cc91ef60,http://ufcstats.com/event-details/eaa0a728cc91ef60,stable_provider_url,1.0,trusted,,
event,20fc29ae-ec26-59b1-88ef-fba4f08baa6c,greco1899_ufcstats,event,http://ufcstats.com/event-details/681d07e328798ec0,http://ufcstats.com/event-details/681d07e328798ec0,stable_provider_url,1.0,trusted,,
event,21c03473-2ad5-5b0f-b7e8-266b93f28d18,greco1899_ufcstats,event,http://ufcstats.com/event-details/e18012194473e8b0,http://ufcstats.com/event-details/e18012194473e8b0,stable_provider_url,1.0,trusted,,
event,21d0d23a-c298-51ff-b92b-39f5024b429e,greco1899_ufcstats,event,http://ufcstats.com/event-details/cedfdf8d423d500c,http://ufcstats.com/event-details/cedfdf8d423d500c,stable_provider_url,1.0,trusted,,
event,2220dfaa-fe5e-5461-a929-4b37705b9b9b,greco1899_ufcstats,event,http://ufcstats.com/event-details/91720876db0ee468,http://ufcstats.com/event-details/91720876db0ee468,stable_provider_url,1.0,trusted,,
event,224d309b-834a-56df-be93-ba6e1b8e3388,greco1899_ufcstats,event,http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/event-details/c50ea21fe9ef478d,stable_provider_url,1.0,trusted,,
event,2255f38e-dee5-5028-a5a3-5ac1a0821c96,greco1899_ufcstats,event,http://ufcstats.com/event-details/3746e21bb508391a,http://ufcstats.com/event-details/3746e21bb508391a,stable_provider_url,1.0,trusted,,
event,2283257e-008f-5846-99d3-3b548214af6a,greco1899_ufcstats,event,http://ufcstats.com/event-details/e0b74df14f52cd15,http://ufcstats.com/event-details/e0b74df14f52cd15,stable_provider_url,1.0,trusted,,
event,228ecff1-11c6-554a-b350-2a69edc33bec,greco1899_ufcstats,event,http://ufcstats.com/event-details/df85d6ec3493d120,http://ufcstats.com/event-details/df85d6ec3493d120,stable_provider_url,1.0,trusted,,
event,22bf10f5-db53-50f5-b138-e779aa1b8988,greco1899_ufcstats,event,http://ufcstats.com/event-details/f6a7b02c42e9fc5b,http://ufcstats.com/event-details/f6a7b02c42e9fc5b,stable_provider_url,1.0,trusted,,
event,22c8c735-cdd0-563f-8113-5f1d13658c1e,greco1899_ufcstats,event,http://ufcstats.com/event-details/821cd80aab70d5f9,http://ufcstats.com/event-details/821cd80aab70d5f9,stable_provider_url,1.0,trusted,,
event,234b6ffa-ee90-5eb4-bd6a-511c4d973a97,greco1899_ufcstats,event,http://ufcstats.com/event-details/e96d8538d3f9d0ed,http://ufcstats.com/event-details/e96d8538d3f9d0ed,stable_provider_url,1.0,trusted,,
event,237cb2f2-e1a3-5869-98eb-b4e7f924337a,greco1899_ufcstats,event,http://ufcstats.com/event-details/1c3f5e85b59ec710,http://ufcstats.com/event-details/1c3f5e85b59ec710,stable_provider_url,1.0,trusted,,
event,23b1875a-2baa-5984-b6b3-80c86a2d0228,greco1899_ufcstats,event,http://ufcstats.com/event-details/1a49e0670dfaca31,http://ufcstats.com/event-details/1a49e0670dfaca31,stable_provider_url,1.0,trusted,,
event,240b6fad-bd8d-53f3-94a3-a1a2eddd86d3,greco1899_ufcstats,event,http://ufcstats.com/event-details/28d8638ea0a71908,http://ufcstats.com/event-details/28d8638ea0a71908,stable_provider_url,1.0,trusted,,
event,241a13a7-b43b-58ff-8314-8ecadc37113c,greco1899_ufcstats,event,http://ufcstats.com/event-details/8fa2b06572365321,http://ufcstats.com/event-details/8fa2b06572365321,stable_provider_url,1.0,trusted,,
event,24c0f6d2-39c3-5618-aa40-73654daca9d3,greco1899_ufcstats,event,http://ufcstats.com/event-details/3ba3b5cc94498437,http://ufcstats.com/event-details/3ba3b5cc94498437,stable_provider_url,1.0,trusted,,
event,2506d7db-5b61-59e3-9ecc-d9fc61827ca3,greco1899_ufcstats,event,http://ufcstats.com/event-details/542db012217ecb83,http://ufcstats.com/event-details/542db012217ecb83,stable_provider_url,1.0,trusted,,
event,255511b0-9d34-54b8-9ec9-eee613de8adf,greco1899_ufcstats,event,http://ufcstats.com/event-details/2b1587a3376ab743,http://ufcstats.com/event-details/2b1587a3376ab743,stable_provider_url,1.0,trusted,,
event,25a5eb16-39cc-58f2-af50-4a80a669d77e,greco1899_ufcstats,event,http://ufcstats.com/event-details/3ed134d85dfbd7b4,http://ufcstats.com/event-details/3ed134d85dfbd7b4,stable_provider_url,1.0,trusted,,
event,261a7079-c0da-5e6f-a3e7-c37bad6403a9,greco1899_ufcstats,event,http://ufcstats.com/event-details/1d147d4163a6989b,http://ufcstats.com/event-details/1d147d4163a6989b,stable_provider_url,1.0,trusted,,
event,266bf8eb-efb8-5823-b718-b53edbf2fcdd,greco1899_ufcstats,event,http://ufcstats.com/event-details/563d051c9e769b24,http://ufcstats.com/event-details/563d051c9e769b24,stable_provider_url,1.0,trusted,,
event,26b8cdd8-a8ef-5cc2-9fac-aa4d24b80a98,greco1899_ufcstats,event,http://ufcstats.com/event-details/c6a33ff198aaaeeb,http://ufcstats.com/event-details/c6a33ff198aaaeeb,stable_provider_url,1.0,trusted,,
event,2778356d-17c2-54e6-8375-14bfe97898c0,greco1899_ufcstats,event,http://ufcstats.com/event-details/7cf20446453f852b,http://ufcstats.com/event-details/7cf20446453f852b,stable_provider_url,1.0,trusted,,
event,289dddd8-4bfa-5866-9756-396f2004cbf1,greco1899_ufcstats,event,http://ufcstats.com/event-details/fc9a9559a05f2704,http://ufcstats.com/event-details/fc9a9559a05f2704,stable_provider_url,1.0,trusted,,
event,28a715b0-9718-5236-a520-1bad4fc467fe,greco1899_ufcstats,event,http://ufcstats.com/event-details/16d09e800ad7ec79,http://ufcstats.com/event-details/16d09e800ad7ec79,stable_provider_url,1.0,trusted,,
event,28df4fec-83ce-5290-b3c8-c73a9f62e256,greco1899_ufcstats,event,http://ufcstats.com/event-details/02177caefe7c07d4,http://ufcstats.com/event-details/02177caefe7c07d4,stable_provider_url,1.0,trusted,,
event,28e07de2-d30e-560b-82ed-26c6efc2a338,greco1899_ufcstats,event,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,http://ufcstats.com/event-details/fd87b1bbfcde9d5e,stable_provider_url,1.0,trusted,,
event,290d5319-0f5e-5b47-92db-4631c419fe82,greco1899_ufcstats,event,http://ufcstats.com/event-details/b757c73f443d4fca,http://ufcstats.com/event-details/b757c73f443d4fca,stable_provider_url,1.0,trusted,,
event,296546f7-5acf-5897-82c0-7480ca79e7db,greco1899_ufcstats,event,http://ufcstats.com/event-details/bfc2fc38a0e20211,http://ufcstats.com/event-details/bfc2fc38a0e20211,stable_provider_url,1.0,trusted,,
event,29b91066-e384-5842-b866-02bf480a9461,greco1899_ufcstats,event,http://ufcstats.com/event-details/d023ae89a2a4a41e,http://ufcstats.com/event-details/d023ae89a2a4a41e,stable_provider_url,1.0,trusted,,
event,29fde7aa-dff4-5656-80dd-c0667f1c9f39,greco1899_ufcstats,event,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,http://ufcstats.com/event-details/aee8eecfc4bfb1e7,stable_provider_url,1.0,trusted,,
event,2a214f61-4a59-5bac-ba00-0b708c11bd12,greco1899_ufcstats,event,http://ufcstats.com/event-details/154a6b3ffae264cd,http://ufcstats.com/event-details/154a6b3ffae264cd,stable_provider_url,1.0,trusted,,
event,2a57945c-2479-51e5-8ab7-2a036b00fe90,greco1899_ufcstats,event,http://ufcstats.com/event-details/2ee09ec2a0695eb9,http://ufcstats.com/event-details/2ee09ec2a0695eb9,stable_provider_url,1.0,trusted,,
event,2a75c167-d74b-5398-b3c1-0b83100ec6c8,greco1899_ufcstats,event,http://ufcstats.com/event-details/e7e970d508529bf3,http://ufcstats.com/event-details/e7e970d508529bf3,stable_provider_url,1.0,trusted,,
event,2aa19c7f-bfb6-58bd-a277-a60528e549c5,greco1899_ufcstats,event,http://ufcstats.com/event-details/7dcf06c1967801c1,http://ufcstats.com/event-details/7dcf06c1967801c1,stable_provider_url,1.0,trusted,,
event,2aa2cda5-8e08-54a3-b337-ec24c331c3a7,greco1899_ufcstats,event,http://ufcstats.com/event-details/79ff6545b0abc685,http://ufcstats.com/event-details/79ff6545b0abc685,stable_provider_url,1.0,trusted,,
event,2aa72f73-c7a6-5de4-9c81-706901cc4db4,greco1899_ufcstats,event,http://ufcstats.com/event-details/38e5d9dcb0fddc42,http://ufcstats.com/event-details/38e5d9dcb0fddc42,stable_provider_url,1.0,trusted,,
event,2ab92b5d-147f-5341-9711-37fa1a620f7e,greco1899_ufcstats,event,http://ufcstats.com/event-details/90e7447d8b7f3f35,http://ufcstats.com/event-details/90e7447d8b7f3f35,stable_provider_url,1.0,trusted,,
event,2afaf9c9-d416-5259-84f3-631062aaf903,greco1899_ufcstats,event,http://ufcstats.com/event-details/2719f300b0439039,http://ufcstats.com/event-details/2719f300b0439039,stable_provider_url,1.0,trusted,,
event,2b983ad9-7932-5ebb-ac21-36149c700609,greco1899_ufcstats,event,http://ufcstats.com/event-details/51b0bb73a1da34bc,http://ufcstats.com/event-details/51b0bb73a1da34bc,stable_provider_url,1.0,trusted,,
event,2ba6f561-7d0c-5641-8c28-2328ba66e906,greco1899_ufcstats,event,http://ufcstats.com/event-details/9b5b5a75523728f3,http://ufcstats.com/event-details/9b5b5a75523728f3,stable_provider_url,1.0,trusted,,
