fightmetric_id,ufc_fight_uuid,drupal_internal_nid,red_athlete_uuid,blue_athlete_uuid,winner_athlete_uuid,title,final_method,final_round,final_time
3412,2885d90b-b5a1-467c-9c62-b2e5c0a31df4,31726,37c237ed-89fc-43d4-a417-c421a9a8bfce,d6432ec6-b9be-440d-b361-6fadd4207bae,37c237ed-89fc-43d4-a417-c421a9a8bfce,Reuben Duran vs Francisco Rivera,Submission,3,00:01:57
3413,5a4440c8-7497-4579-af59-bb3825cafbbb,31718,d518ff75-1b2e-4442-a68f-ef47a2436186,170651d9-1fa4-480c-b50c-7df4759ed6f4,170651d9-1fa4-480c-b50c-7df4759ed6f4,Fabio Maldonado vs Kyle Kingsbury,Decision - Unanimous,3,00:05:00
3414,5e1c44e5-c0f9-4b4b-8863-c664767db6c3,31772,c749d8f1-3733-465c-b4a2-3f5b5092fef3,25059da9-ba00-4e8d-86dd-6142c413c791,25059da9-ba00-4e8d-86dd-6142c413c791,Ramsey Nijem vs Tony Ferguson,KO/TKO,1,00:03:54
3415,73d2c7c7-ddde-40c9-b21c-b17a760e5742,31759,01657751-df19-4ece-b89f-f53e65713a58,b2e4c584-3458-43c9-9c3d-a9eae9b13ab5,b2e4c584-3458-43c9-9c3d-a9eae9b13ab5,Vagner Rocha vs Donald Cerrone,Decision - Unanimous,3,00:05:00
3416,720e9ff6-1ea9-43d7-8197-10fcb537768f,31757,daebe0fe-acb1-4615-a1f5-74b0bfae73ea,73cdbddd-2885-4431-b9df-9630623be74c,daebe0fe-acb1-4615-a1f5-74b0bfae73ea,Nick Ring vs James Head,Submission,3,00:03:33
3417,0e2d3a01-0688-429f-b72d-513b76a9efce,31703,42cd8943-595c-453f-b331-7d315b0b7a0a,b8941af1-9456-4f28-bfc0-172d92a9b302,42cd8943-595c-453f-b331-7d315b0b7a0a,Clay Guida vs Anthony Pettis,Decision - Unanimous,3,00:05:00
3418,5af93129-5f11-43ee-816b-d04035dda2d2,31764,5627539f-8e82-442c-972c-c9d90226deb7,bf9f97ad-39d5-4e75-a79b-f6edcf0aabea,bf9f97ad-39d5-4e75-a79b-f6edcf0aabea,Dan Downes vs Jeremy Stephens,Decision - Unanimous,3,00:05:00
3419,395717f4-098e-44da-b491-86404d1e92c5,31704,c0b2d9b9-0fd6-4d11-b269-436527989499,56a01ec8-090a-4778-9047-0cb1ffa5e604,c0b2d9b9-0fd6-4d11-b269-436527989499,Ed Herman vs Tim Credeur,KO/TKO,1,00:00:48
3420,b013b170-4d08-452f-a8ba-9ab8267aa5f1,31705,24f5f0c4-412a-4f2e-8956-5a15e7434cc7,4590e02c-22f1-4b83-8168-7126284952e6,4590e02c-22f1-4b83-8168-7126284952e6,Josh Grispi vs George Roop,KO/TKO,3,00:03:14
3421,9e3ab140-ccac-4f9e-ba07-f2bdf54a4897,31706,bb51c851-f98b-46d8-9a4d-aecf5b839660,25383bbf-56d9-44ad-9ee3-688ca55e4b9f,bb51c851-f98b-46d8-9a4d-aecf5b839660,Scott Jorgensen vs Ken Stone,KO/TKO,1,00:04:01
3422,6b21583a-fb40-468d-afaf-e714d69f2e54,31739,140bdcba-3b69-4285-b034-9464d4b14e7a,84eabc2f-2a72-4268-b079-312d854a4922,84eabc2f-2a72-4268-b079-312d854a4922,Kendall Grove vs Tim Boetsch,Decision - Unanimous,3,00:05:00
3433,95b3de63-50ae-4602-bdd1-a1068f958622,31713,2144fc59-ea80-486f-ae37-e166fb6dfe64,c682b2de-be74-45e0-bcff-435c2edc8322,2144fc59-ea80-486f-ae37-e166fb6dfe64,Dominick Cruz vs Urijah Faber,Decision - Unanimous,5,00:05:00
3434,e00cbc15-7e97-46ad-ba2d-f69c57cf49e2,31742,1e85945b-b880-4412-bef8-9f2a25407691,3a8d7084-c2b2-4e18-80ed-e85cc29474a2,3a8d7084-c2b2-4e18-80ed-e85cc29474a2,George Sotiropoulos vs Rafael Dos Anjos,KO/TKO,1,00:00:59
3435,fbeebe7d-103e-4aed-9cc5-cfab3dd386ba,31714,676b0c4f-4679-47da-8cf9-f0c89e290817,b7ffbc2d-ac83-46e9-97bb-849c2e7bde77,676b0c4f-4679-47da-8cf9-f0c89e290817,Dennis Siver vs Matt Wiman,Decision - Unanimous,3,00:05:00
3436,b92e7860-f5f3-4fcc-b77c-86841f1a55ad,31715,efe9ec43-8957-4379-bba1-7f404cf2f32c,8060ff20-aa91-42b9-8f7f-e6e821315bae,efe9ec43-8957-4379-bba1-7f404cf2f32c,Melvin Guillard vs Shane Roller,KO/TKO,1,00:02:12
3437,99f025c3-41f0-42af-9409-80035cf5fff3,31748,e2a23b87-db90-42e7-8461-1efc87233db8,945a6387-bd51-4b16-8d7b-105dfae8cede,945a6387-bd51-4b16-8d7b-105dfae8cede,Yves Edwards vs Sam Stout,KO/TKO,1,00:03:52
3438,4b6ad227-1ec5-4939-af08-32d5119f2ff5,31781,dbaf2e25-045b-4a65-83aa-6511bae0ea20,0eacae40-826a-466d-8528-1c0f63ce3ded,0eacae40-826a-466d-8528-1c0f63ce3ded,Daniel Roberts vs Rich Attonito,Decision - Unanimous,3,00:05:00
3442,25abb9bf-29bc-4493-9726-8ef1b386457f,31725,71e53f83-f5ee-4bff-a644-10ad642d10e6,2b34ef8f-3c54-42e5-8a05-b4c8bb485d50,71e53f83-f5ee-4bff-a644-10ad642d10e6,Brian Bowles vs Takeya Mizugaki,Decision - Unanimous,3,00:05:00
3443,914f6f27-8e11-4157-8d41-3693859d9dce,31716,a5346e7e-e31a-4fa1-bd0a-43da6c9d8744,4b701fbf-e1f9-4e6a-8688-ca0678568e3e,a5346e7e-e31a-4fa1-bd0a-43da6c9d8744,Tito Ortiz vs Ryan Bader,Submission,1,00:01:56
3444,5310c7a5-bf17-495c-bbce-631fa6d67c05,31758,c1287445-9f24-4485-8a5a-baafcbe4d4b5,10d5a65b-45ae-401b-bbff-e12afb574ea4,c1287445-9f24-4485-8a5a-baafcbe4d4b5,Dave Herman vs John-Olav Einemo,KO/TKO,2,00:03:19
3445,e1e25bc6-99fc-4f29-a793-78b2f8dd88b3,31749,691c3e26-59cf-499a-b067-3a82bb44e2f9,33b44eec-c4d9-49f5-bdf6-87406e10db49,33b44eec-c4d9-49f5-bdf6-87406e10db49,Jesse Bongfeldt vs Chris Weidman,Submission,1,00:04:54
3446,f5a017ee-4c3b-4154-a317-56a0b6e8d3ff,31765,0e977289-ed9f-43ef-bd86-08b40278ccd1,352e14f1-4f81-4423-8bbe-8641539a7904,0e977289-ed9f-43ef-bd86-08b40278ccd1,Joey Beltran vs Aaron Rosa,KO/TKO,3,00:01:26
3448,e3701c46-7056-4d9f-bf73-7bb218cf7650,31763,f183111b-ab4b-4be5-a143-831e236335a6,d714d38d-4ae1-49d4-bb5a-5a109b3f0d73,f183111b-ab4b-4be5-a143-831e236335a6,Gleison Tibau vs Rafaello Oliveira,Submission,2,00:03:28
3449,476ec8f5-a5fa-41e0-9fbc-6ed41782b255,31724,1184a91d-a704-4a69-b580-c16b8120dff0,89b05c4e-789d-471e-845c-090a12060542,1184a91d-a704-4a69-b580-c16b8120dff0,Carlos Condit vs Dong Hyun Kim,KO/TKO,1,00:02:58
3450,71c06ef6-674e-401f-b101-a3d66c3b7a4c,31784,ba703cd2-0ed4-4013-9c7e-7ce1678e815c,9264c3c0-8c64-407f-a228-f607c44d2133,ba703cd2-0ed4-4013-9c7e-7ce1678e815c,Charlie Brenneman vs Rick Story,Decision - Unanimous,3,00:05:00
3451,494e9c96-5a9d-4a3d-87e6-03f205fed123,31719,9386590d-f6c2-4add-9a4a-4c283e0771fd,982de11b-fe10-41f3-8b82-24e58a485f73,9386590d-f6c2-4add-9a4a-4c283e0771fd,Cheick Kongo vs Pat Barry,KO/TKO,1,00:02:39
3452,7e85e07b-2e9c-47ad-97a1-bb50a44aea04,31720,64caa1b0-d9db-460d-bf37-e234ead8e5e6,cda3da33-914f-496c-a1c0-3a462cc14c18,cda3da33-914f-496c-a1c0-3a462cc14c18,Christian Morecraft vs Matt Mitrione,KO/TKO,2,00:04:28
3453,d29ec628-c097-4342-b20e-532311fac6c6,31721,0ffa7082-1901-4e55-b55d-97633cad3059,124a705c-0c71-4a48-88b9-a82473403695,0ffa7082-1901-4e55-b55d-97633cad3059,Tyson Griffin vs Manny Gamburyan,Decision - Unanimous,3,00:05:00
3454,037de58f-f47d-4391-9c09-dee1ebdff597,31722,d21ef8ad-d153-41cb-952f-336a4a95a78c,e847b16b-57ad-4e40-b75f-2f1880778139,d21ef8ad-d153-41cb-952f-336a4a95a78c,Joe Lauzon vs Curt Warburton,Submission,1,00:01:58
3455,ec34613e-fc02-4cde-be59-f48efb2228b4,31723,42d32e62-7e86-4441-ba4c-a023e3fb1c85,eb68335f-c7a0-4c81-9083-fa37a07f3fd9,42d32e62-7e86-4441-ba4c-a023e3fb1c85,Michael Johnson vs Edward Faaloloto,KO/TKO,1,00:04:42
3463,eb1863ac-396d-4c03-baf1-016ec88e3cc1,31783,463ffc1b-87ca-4f6b-bdcf-8c553edbfaeb,778b86e0-f282-4f42-9977-59e37b3e44f1,463ffc1b-87ca-4f6b-bdcf-8c553edbfaeb,Matt Brown vs John  Howard,Decision - Unanimous,3,00:05:00
3464,caef695c-72fe-46e2-a98b-d8e95e3f3e68,31727,3a885179-ece7-4261-bca9-c6e728e8bd1d,9408788e-f487-4f8f-85a9-a0cffaade9ad,9408788e-f487-4f8f-85a9-a0cffaade9ad,Joe Stevenson vs Javier Vazquez,Decision - Unanimous,3,00:05:00
3465,e1bf53ab-ba9b-41b1-b0f1-e97d797bfa01,31750,389af982-62e8-4457-814e-05c0129b37ea,8ec93283-2d04-46ab-8e4c-16123770f56a,389af982-62e8-4457-814e-05c0129b37ea,Dustin Poirier vs Jason Young,Decision - Unanimous,3,00:05:00
3466,5287bde8-664e-4b2d-aaf4-14b5fe310a48,31732,88b6643c-62e4-45b6-b27e-05f2c9828670,5ed290c1-a5a7-4cee-8b98-dce5559a2d91,5ed290c1-a5a7-4cee-8b98-dce5559a2d91,Wanderlei Silva vs Chris Leben,KO/TKO,1,00:00:27
3467,d4e617e6-523a-45cf-a2f3-9659b752eec8,31776,b421c999-b12d-4852-9b9f-9af7ea3798a1,344f761c-98d3-4f51-86cd-35b64237e911,344f761c-98d3-4f51-86cd-35b64237e911,Brad Tavares vs Aaron Simpson,Decision - Unanimous,3,00:05:00
3469,d8e5e037-7d23-469e-b204-8251a803baf6,31730,c51921b2-75b8-45e3-ac02-915ee6d05fc8,4167946d-de6d-4b7d-bb91-b325ab80551e,,Nik Lentz vs Charles Oliveira,Overturned,2,00:01:48
3470,70060be4-9af8-4e2b-81d3-763743383542,31731,8f856661-7a45-4c6d-9f4f-e5e2e6118040,f3f24871-befc-491c-be4a-4559ea3fb778,8f856661-7a45-4c6d-9f4f-e5e2e6118040,Ricardo Lamas vs Matt Grice,KO/TKO,1,00:04:41
3473,80fc2473-430c-4a18-b79c-d14c3df342b6,31743,08ca7b09-de76-4ad3-b8ac-abf1fff19bfc,5eaa9993-a1b8-4876-83b7-4db8148251e4,08ca7b09-de76-4ad3-b8ac-abf1fff19bfc,Anderson Silva vs Yushin Okami,KO/TKO,2,00:02:04
3474,2adc47dc-a252-45c6-b43a-7386251ed392,31728,5becbb61-30a7-40e1-a4a9-d1708a9331a5,0388de89-3cfa-42f4-bc2e-7ac39d2f15a0,0388de89-3cfa-42f4-bc2e-7ac39d2f15a0,Ross Pearson vs Edson Barboza,Decision - Split,3,00:05:00
3475,32af9e46-214f-4aea-89d8-e33ab7c47c56,31729,efbe36fa-eb42-4c45-8651-15b4a739350f,52c05c77-c302-4164-bd75-d6ed12b0acbf,52c05c77-c302-4164-bd75-d6ed12b0acbf,Luiz Cane vs Stanislav Nedkov,KO/TKO,1,00:04:13
3476,41c7e25d-6779-4c00-beb1-ed3323b5d16f,31834,877fe574-b6b1-4b47-9cdb-b2bcb8d8463b,50cc83e3-bbd7-4500-9122-f929bc9d303b,877fe574-b6b1-4b47-9cdb-b2bcb8d8463b,Erick Silva vs Luis Ramos,KO/TKO,1,00:00:40
3482,ce3e0a9d-ba30-4c15-a903-39b12916ee90,31793,3ce6021b-e82d-45c8-9a6c-27d1c93a4ce8,a5346e7e-e31a-4fa1-bd0a-43da6c9d8744,3ce6021b-e82d-45c8-9a6c-27d1c93a4ce8,Rashad Evans vs Tito Ortiz,KO/TKO,2,00:04:48
3483,9e679df8-e4d4-4aeb-9880-73f062bc972f,31800,0b04af88-6eae-4397-88ea-90537281453d,a3566519-8a6e-4290-ad32-ebbc7b25f73e,a3566519-8a6e-4290-ad32-ebbc7b25f73e,Jorge Rivera vs Costas Philippou,Decision - Split,3,00:05:00
3484,4a1ef07d-3c9b-47b7-892d-24d4b775dea5,31752,0fd72492-96b8-482b-932c-47b9cd9519a1,91f4b016-0fa3-4484-9579-531d4e114d6c,91f4b016-0fa3-4484-9579-531d4e114d6c,Dennis Hallman vs Brian Ebersole,KO/TKO,1,00:04:28
3485,2a2897fd-23a0-4703-8439-4c48a4d62d53,31785,3d2da379-6a79-4e9e-b07b-e078aef8b89c,5dd65637-a7ae-4d33-914e-6d85f0102fcd,3d2da379-6a79-4e9e-b07b-e078aef8b89c,Mike Brown vs Nam Phan,Decision - Unanimous,3,00:05:00
3486,e4f6ba8a-281f-4908-9cb0-e664083c953d,31751,b25d1884-b370-46db-8885-d2894bf247b7,d51216ef-ec85-445e-b20e-d35508d1e848,b25d1884-b370-46db-8885-d2894bf247b7,Anthony Njokuani vs Andre Winner,Decision - Unanimous,3,00:05:00
3487,bf8d1e5b-c84f-454e-b2da-177bb119ed7c,31755,87594fa3-6f39-4a9c-ad77-373f19c39783,390739a7-edf8-4341-81e9-5b5d0a7ae998,87594fa3-6f39-4a9c-ad77-373f19c39783,Johny Hendricks vs Mike Pierce,Decision - Split,3,00:05:00
3490,dce2636a-4895-48b2-afe3-ad6b6dc6e541,31760,1e9ff4d0-ff71-44ea-899a-edf2e95a01f9,43bfc63f-5481-48cc-b65e-eb98c0e46f7b,1e9ff4d0-ff71-44ea-899a-edf2e95a01f9,Thiago Tavares vs Spencer Fisher,KO/TKO,2,00:02:51
3491,e836e5a4-822d-4b67-8c35-1b302077691c,31761,dda88508-f1e3-47cf-bfaa-91828791026a,,dda88508-f1e3-47cf-bfaa-91828791026a,Paulo Thiago vs ,Decision - Unanimous,3,00:05:00
3492,018ed548-7084-4de4-8f57-85e25f7231ee,31762,c119a902-88e6-4045-acbf-824e44ee5b6c,97333094-c55f-4438-9c6c-97396b0d61ea,c119a902-88e6-4045-acbf-824e44ee5b6c,Vitor Belfort vs Yoshihiro Akiyama,KO/TKO,1,00:01:52
3493,cd0c80fb-4d74-45ae-af65-3459035360c9,31795,a35bbeb6-3e07-48ed-925a-c34c1bcdb5ee,721fd2d7-4c6b-44ad-9ac0-2dbcd909ef7f,721fd2d7-4c6b-44ad-9ac0-2dbcd909ef7f,Matt Hamill vs Alexander Gustafsson,KO/TKO,2,00:03:34
3510,a494335c-92e2-43b9-87ba-d78b859e1d96,31753,8028d312-e006-496a-a7e7-956727812fa1,6c1cbb82-a157-4a41-82e9-dab1062b6562,6c1cbb82-a157-4a41-82e9-dab1062b6562,Jim Miller vs Benson Henderson,Decision - Unanimous,3,00:05:00
3511,a2a3512a-6a66-4c97-8cce-e9400595fead,31754,9c31c33a-594d-45a9-9a54-1edda418d2c2,83f910bf-67ae-42f6-b523-cba7359ace1e,83f910bf-67ae-42f6-b523-cba7359ace1e,Amir Sadollah vs Duane Ludwig,Decision - Unanimous,3,00:05:00
3512,52d3f69f-f031-491c-9be9-40c9eee43ca4,31788,9395ebc6-65e4-42df-9da1-937e2950519a,26abbf86-be02-4051-888e-37eea7e4e1b5,9395ebc6-65e4-42df-9da1-937e2950519a,Ronny  Markes vs Karlos Vemola,Decision - Unanimous,3,00:05:00
3513,d26d2dfe-55e0-4d7a-872d-665c6125da4c,31744,dcf1f7e9-f8e2-43a1-b3d7-1425c4c7afff,8fc25d0a-20de-4150-b4c0-b9be51605cec,dcf1f7e9-f8e2-43a1-b3d7-1425c4c7afff,Cole Miller vs TJ O'Brien,Submission,2,00:02:38
3514,5123ca22-9c1a-4138-b5cb-47420ca17a00,31769,5ecce770-8297-45bf-af2e-f47de0d8ad40,7b1cc4d5-9ec0-4e2a-b313-3de642049387,7b1cc4d5-9ec0-4e2a-b313-3de642049387,Dan Hardy vs Chris Lytle,Submission,3,00:04:16
3515,daef78c1-2bda-4b8d-a37d-a0bfb27fcd49,31770,5b097578-6840-43e6-84d1-07d9ff852040,0497a33a-37fe-4d58-ac86-fe079ce5193e,0497a33a-37fe-4d58-ac86-fe079ce5193e,CB Dollaway vs Jared Hamman,KO/TKO,2,00:03:38
3516,a10ee51d-0e5e-47e8-92a5-3cbdc9a3aebe,31819,d44adb53-957e-416b-bf89-c15a1fc5adcb,a4e28905-d557-4771-9654-8307ef1a8d52,d44adb53-957e-416b-bf89-c15a1fc5adcb,Jimy Hettes vs Alex Caceres,Submission,2,00:03:12
3517,6cab732d-2b65-4e91-96af-7beae3d82a54,31771,f850ea46-d6ad-4a74-a9f2-607eec829f88,429ef9b0-893f-48c3-a3fc-38d8669caedb,f850ea46-d6ad-4a74-a9f2-607eec829f88,Joseph Benavidez vs Eddie Wineland,Decision - Unanimous,3,00:05:00
3518,6ef21a9f-5595-42d3-abb2-97b96c7d172e,31767,d60c8a77-5490-4fb5-b8bb-531d07a78e73,422f8708-dfed-422a-8ef9-c67d74f9003c,d60c8a77-5490-4fb5-b8bb-531d07a78e73,Chad Mendes vs Rani Yahya,Decision - Unanimous,3,00:05:00
3519,5ad6bcda-3103-4e6c-9fca-eaa4bb64f189,31768,77875164-e78a-42db-9b72-84221707fb31,4fb59798-6e50-4264-96db-62abc29131a6,77875164-e78a-42db-9b72-84221707fb31,Ivan Menjivar vs Nick  Pace,Decision - Unanimous,3,00:05:00
3520,b2d177ef-f648-4e56-b214-eb3ab17c9cbe,31773,5918f2a2-6122-4aff-8102-67bc94dfee1b,b64dbb78-d62e-4586-ab07-bf596044cb9e,b64dbb78-d62e-4586-ab07-bf596044cb9e,Chuck  O'Neil vs Chris Cope,Decision - Unanimous,3,00:05:00
3521,a2328aa4-74f5-460d-bf08-190e7758fe5f,31774,0b15ed98-a763-479d-82f4-9fec5ce956de,884582a5-e8ae-4eff-9bbf-1cce0b681835,884582a5-e8ae-4eff-9bbf-1cce0b681835,Ryan McGilivray vs Shamar Bailey,Decision - Unanimous,3,00:05:00
3522,3394ab7a-6b1f-4384-b156-26397b5053fc,31775,cd59b8a4-1e06-47ee-9c3c-a5a539d0a226,f1c1230d-98fa-4698-b001-1e4c3495afc9,cd59b8a4-1e06-47ee-9c3c-a5a539d0a226,Clay Harvison vs Justin Edwards,Decision - Split,3,00:05:00
3525,acd5aca8-adf6-47c4-afd0-627e69ec967d,31791,b2e4c584-3458-43c9-9c3d-a9eae9b13ab5,4167946d-de6d-4b7d-bb91-b325ab80551e,b2e4c584-3458-43c9-9c3d-a9eae9b13ab5,Donald Cerrone vs Charles Oliveira,KO/TKO,1,00:03:01
3526,0b7621ad-bc08-41e1-9d18-8fcd6078361b,31777,b638af88-bec6-40eb-b57d-6480b92e36fe,f5ae559c-f38c-4e76-b7cf-5033b7921b5d,b638af88-bec6-40eb-b57d-6480b92e36fe,Jacob Volkmann vs Danny Castillo,Decision - Unanimous,3,00:05:00
3528,54c2b930-d8ee-4964-bead-ada2bc51e5a3,31778,e0b01aae-9eb9-485f-8e45-56fedb97a931,851429d1-3192-4fc9-afbf-18cf2764ad95,e0b01aae-9eb9-485f-8e45-56fedb97a931,Rory MacDonald vs Mike Pyle,KO/TKO,1,00:03:54
3531,88bcdd76-f6cc-465d-adf0-f3dc7e3112a5,31779,2d913288-212d-460b-a814-5fa2a90211d4,491691d3-f9ad-40ec-98d3-fe26cafb8ae8,2d913288-212d-460b-a814-5fa2a90211d4,Mauricio Rua vs Forrest Griffin,KO/TKO,1,00:01:53
3532,cc437e82-2ecc-4671-b772-13f1f9455fda,31792,c0b2d9b9-0fd6-4d11-b269-436527989499,04acc89a-f57e-42d2-ae7b-7100e8de3569,c0b2d9b9-0fd6-4d11-b269-436527989499,Ed Herman vs Kyle Noke,Submission,1,00:04:15
3533,6a029a32-014b-4e39-bd50-b372b7503744,31833,0dd23e83-b005-4f20-a8ba-1d032a61af10,8311ee5a-a7e8-4501-b4cc-3e6813c1f60e,0dd23e83-b005-4f20-a8ba-1d032a61af10,Minotauro Nogueira vs Brendan Schaub,KO/TKO,1,00:03:09
3535,db894666-0ba5-4da8-b174-e3acf7518e00,31782,06009f24-4f4b-4416-85ad-44c6b8810f84,,06009f24-4f4b-4416-85ad-44c6b8810f84,Jeff Hougland vs ,Decision - Unanimous,3,00:05:00
3538,ad290ab7-d415-46da-9f85-cdce0035ba5e,31809,db15c77d-fe1b-4072-a6c9-58ce1f1550c1,b45d3c89-676c-4512-a43e-32db937625d4,db15c77d-fe1b-4072-a6c9-58ce1f1550c1,Iuri Alcantara vs Felipe Arantes,Decision - Unanimous,3,00:05:00
3539,fe6bc92c-a439-4c96-b000-0d5ecae01652,31786,58873d6e-a4f0-4a8f-a65a-9113a11fa7e1,ec46aad5-138f-415e-bc1b-b6deff77be21,58873d6e-a4f0-4a8f-a65a-9113a11fa7e1,Yves Jabouin vs Ian Loveland,Decision - Split,3,00:05:00
3544,c9e00568-dbc0-4712-99eb-fe1c63edfc08,31787,d57c28a8-f236-4915-b1f3-711964779c50,017cb538-316c-493e-9381-57fd7a636a85,d57c28a8-f236-4915-b1f3-711964779c50,Rousimar Palhares vs Dan Miller,Decision - Unanimous,3,00:05:00
3547,bf8aab95-b604-4d1a-9906-ec068ed298c0,31807,ab56688a-7b95-42ea-9c6f-f78df9cb2d4d,,ab56688a-7b95-42ea-9c6f-f78df9cb2d4d,Rafael Natal vs ,Decision - Unanimous,3,00:05:00
3548,3138845c-4fef-4aa4-9965-0e9c7c496a73,31789,9ad6478b-3057-4fb5-b79d-47919aeb0ffe,bc8c02f9-6f23-4dc8-b9c0-61db859a66d0,bc8c02f9-6f23-4dc8-b9c0-61db859a66d0,Jake Shields vs Jake Ellenberger,KO/TKO,1,00:00:53
3549,bd26f2c3-9682-416e-8359-5b0de94f5516,31780,c8fa24fa-2110-43c0-a3b9-2a5465f49bdd,5a6e2b56-4b24-43a0-af15-a25d739dfdbe,c8fa24fa-2110-43c0-a3b9-2a5465f49bdd,Jon Jones vs Rampage Jackson,Submission,4,00:01:14
3550,c9896d85-e10b-4bc4-b2a2-9f0045f076df,31861,1fb91036-6003-4b66-818d-95ddf9dc3462,8d4be5e3-d27e-4f06-840e-d69f4a0c5d9f,8d4be5e3-d27e-4f06-840e-d69f4a0c5d9f,Matt Hughes vs Josh Koscheck,KO/TKO,1,00:04:59
3552,e06407a7-f289-4beb-b100-06e52c0bc96b,31790,4b2ff236-0e9c-4a97-b096-a06fc1326f84,174239b5-8626-45a7-b107-421f530b682e,4b2ff236-0e9c-4a97-b096-a06fc1326f84,Edwin Figueroa vs Jason Reinhardt,KO/TKO,2,00:00:50
3558,5ea3b9fe-7f35-433e-a0f1-4f1b7912c04f,31794,63eac969-daaf-4038-a1a9-c90e4686b027,e8be9de8-b4b4-4f1e-92a3-9f76bf0c192d,e8be9de8-b4b4-4f1e-92a3-9f76bf0c192d,Ben Rothwell vs Mark Hunt,Decision - Unanimous,3,00:05:00
3561,82d47bd5-049a-4faa-88df-e91edf263915,31801,,8819f588-c223-477e-b63f-a5ecb0be70bb,8819f588-c223-477e-b63f-a5ecb0be70bb, vs Erik Koch,Decision - Unanimous,3,00:05:00
3562,2cc8ef91-ad5b-4b1b-910e-8d111db9c345,31802,d771ce1e-c80c-4ed2-bf4a-2a2278dd5433,97204f32-d512-404f-9601-3d34a1b7ae1f,d771ce1e-c80c-4ed2-bf4a-2a2278dd5433,Alan Belcher vs Jason MacDonald,KO/TKO,1,00:03:48
3563,0334de09-81d4-47a4-a665-d5647696d2cd,31803,b89d31db-c114-4388-b620-26209d2e5671,01657751-df19-4ece-b89f-f53e65713a58,01657751-df19-4ece-b89f-f53e65713a58,Cody McKenzie vs Vagner Rocha,Submission,2,00:03:49
3564,9109afab-3ea9-44a7-8212-673a0e06258f,31804,e08bf791-ad13-4922-80c8-823d6467b64e,884582a5-e8ae-4eff-9bbf-1cce0b681835,e08bf791-ad13-4922-80c8-823d6467b64e,Evan Dunham vs Shamar Bailey,Decision - Unanimous,3,00:05:00
3565,940259cf-1597-4ad6-8bb7-dcffe299f69a,31805,b6eea04f-b697-4486-8e58-ad798b6a874e,9f467740-0c84-4cfb-a0fb-82242f1cc3f8,9f467740-0c84-4cfb-a0fb-82242f1cc3f8,Matthew Riddle vs Lance Benoist,Decision - Unanimous,3,00:05:00
3566,ddac88a2-b235-40d8-88f2-23e1a6bc0d85,31806,b83bbdd7-bb30-46ed-bd30-0671b90e9add,d4ca0fee-a181-4153-ad9e-4dd212fc93cc,b83bbdd7-bb30-46ed-bd30-0671b90e9add,James Te Huna vs Ricardo Romero,KO/TKO,1,00:00:47
3567,78c45187-1ae7-4cd3-b7bd-a2af07307c9f,31796,bc7f605f-01ff-4fc2-8923-625e87d6c585,a123f23d-2b7b-4ae2-b885-945703c95626,bc7f605f-01ff-4fc2-8923-625e87d6c585,Chael Sonnen vs Brian Stann,Submission,2,00:03:51
3568,078d9f27-31ca-47dc-8bb2-3f3e43114bdc,31797,b8941af1-9456-4f28-bfc0-172d92a9b302,bf9f97ad-39d5-4e75-a79b-f6edcf0aabea,b8941af1-9456-4f28-bfc0-172d92a9b302,Anthony Pettis vs Jeremy Stephens,Decision - Split,3,00:05:00
3569,934ff460-da06-4981-9a32-972089f5bfbc,31799,0e977289-ed9f-43ef-bd86-08b40278ccd1,731e97ab-c480-40e0-aa53-bd28997b8501,731e97ab-c480-40e0-aa53-bd28997b8501,Joey Beltran vs Stipe Miocic,Decision - Unanimous,3,00:05:00
3570,653e28ec-48b8-4d64-9a2d-1586b221b122,31798,479daac0-d118-48f2-9456-9bbb7f307a9d,7279de49-8fe6-46e2-afb4-bf171305ceab,479daac0-d118-48f2-9456-9bbb7f307a9d,Demian Maia vs Jorge Santiago,Decision - Unanimous,3,00:05:00
3581,4eafc099-5162-4622-b4da-bcbf6a640dea,31810,f94af1c1-9c49-4095-a10e-cfd0b43a91b6,b2f4d8c6-1950-4705-b7b5-ee25bc8a437f,f94af1c1-9c49-4095-a10e-cfd0b43a91b6,Court McGee vs Dongi Yang,Decision - Unanimous,3,00:05:00
3583,80ce7e30-7a4d-45f0-81e4-3048806ec3fc,31811,b6e1301f-6b88-4706-bd09-6a0daaf52e07,febc79be-3cac-477d-919b-3df51579f1f1,b6e1301f-6b88-4706-bd09-6a0daaf52e07,Raphael Assuncao vs Johnny  Eduardo,Decision - Unanimous,3,00:05:00
3585,fb9876b2-ea33-49f3-b79f-498660de9a7c,31856,3fabd92a-7bb1-4f14-aa6d-f39d53e7f203,8700d8e0-8893-4055-8d4d-b0120a287c5f,3fabd92a-7bb1-4f14-aa6d-f39d53e7f203,TJ Waldburger vs Mike Stumpf,Submission,1,00:03:52
3586,6f0d4789-ef7c-40d6-bedf-d7c8f7ad5497,31812,25383bbf-56d9-44ad-9ee3-688ca55e4b9f,,25383bbf-56d9-44ad-9ee3-688ca55e4b9f,Ken Stone vs ,Submission,1,00:02:40
3587,48fd2e06-31f2-41dc-86a1-70caab892224,31854,c14bda22-a61c-4704-9489-518247e989bb,486f1058-b777-46f5-a2f1-85f8900efdfc,c14bda22-a61c-4704-9489-518247e989bb,Junior Assuncao vs Eddie Yagin,Decision - Unanimous,3,00:05:00
