external_fighter_url,external_fighter_name,external_birth_date,canonical_fighter_id,canonical_name,canonical_dob,match_method,review_status,match_confidence
/fighter/Alexander-Gustafsson-26162,Alexander Gustafsson,1987-01-15,718ec931-441b-5849-85ba-ce65f182e575,Alexander Gustafsson,1987-01-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tim-Ruberg-34646,Tim Ruberg,1982-05-21,,,,,unmatched_exact_name,
/fighter/Robert-White-121587,Robert White,1985-01-31,,,,,unmatched_exact_name,
/fighter/Heqin-Lin-217015,Heqin Lin,1993-10-28,,,,,unmatched_exact_name,
/fighter/Lucio-Linhares-10543,Lucio Linhares,1973-12-08,fb7d444c-6a6d-552d-9106-ea6421ae8939,Lucio Linhares,1973-12-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Willis-Ben-Sergent-42809,Willis Ben Sergent,,,,,,unmatched_exact_name,
/fighter/Jamie-Varner-7168,Jamie Varner,1984-12-10,,Jamie Varner,1984-10-12,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Waylon-Lowe-18744,Waylon Lowe,1980-10-31,0c53d337-0cf6-55ee-8eac-b993cd512c2c,Waylon Lowe,1980-10-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Maurice-Smith-175,Maurice Smith,1961-12-13,48a995a9-6a97-5caf-8724-a18f64b09b9f,Maurice Smith,1961-12-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Eli-Aronov-295271,Eli Aronov,1996-06-06,014c2128-c79e-57db-8e93-549f3b43625c,Eli Aronov,1996-06-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/TJ-Waldburger-15125,T.J. Waldburger,1988-04-25,dd2bf893-ee1d-5400-81f6-760ffe470c77,TJ Waldburger,1988-04-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Shwe-Sin-274033,Shwe Sin,,,,,,unmatched_exact_name,
/fighter/Andrews-Rodriguez-302799,Andrews Rodriguez,,,,,,unmatched_exact_name,
/fighter/Alexei-Kudin-8065,Alexei Kudin,1984-12-20,,,,,unmatched_exact_name,
/fighter/Putri-Padmi-307339,Putri Padmi,,,,,,unmatched_exact_name,
/fighter/Karla-Benitez-45258,Karla Benitez,1979-02-15,b37e38eb-fcbe-5c2d-83e9-e62d814103b3,Karla Benitez,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Igor-Zinoviev-191,Igor Zinoviev,1966-05-23,672a86a2-2657-53f2-aa5d-8dde3212fe41,Igor Zinoviev,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Bruno-Casillas-72980,Bruno Casillas,,,,,,unmatched_exact_name,
/fighter/Dragos-Zubko-243231,Dragos Zubko,,,,,,unmatched_exact_name,
/fighter/Rick-Reger-85035,Rick Reger,1987-02-20,,,,,unmatched_exact_name,
/fighter/TJ-Grant-15906,T.J. Grant,1984-02-26,8cc4620b-f986-580e-bc49-2558d611aadb,TJ Grant,1984-02-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tim-Caron-128669,Tim Caron,1987-07-24,c0c8c50a-b28b-5bb4-a68f-d3fa686f4d62,Tim Caron,1987-07-24,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jacob-Noe-5881,Jacob Noe,1980-07-29,528fd800-7d5e-593d-876b-bfde5522cedf,Jacob Noe,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Ruben-Rey-62294,Ruben Rey,1983-05-28,,,,,unmatched_exact_name,
/fighter/John-Yoo-180659,John Yoo,,699cefba-fa95-5f81-95db-6124f07b9cfe,John Yoo,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Eduardo-Guedes-21879,Eduardo Guedes,,,,,,unmatched_exact_name,
/fighter/Wilson-Reis-23401,Wilson Reis,1985-01-06,31475e87-4db8-5433-88a2-f70ef09152cc,Wilson Reis,1985-01-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Danillo-Villefort-13093,Danillo Villefort,1983-05-08,bbecfe7e-bb29-5c56-ba08-e554f021254c,Danillo Villefort,1983-05-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mickey-Gall-160145,Mickey Gall,1992-01-22,0c23fbcc-b8f6-58c1-ae65-8b0042f33531,Mickey Gall,1992-01-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Keoki-Cypriano-19795,Keoki Cypriano,,,,,,unmatched_exact_name,
/fighter/Hesdy-Gerges-309587,Hesdy Gerges,1984-02-20,,,,,unmatched_exact_name,
/fighter/Nik-Lentz-15058,Nik Lentz,1984-08-13,d3423d96-8d6e-50fa-976e-2cd5bf3e2950,Nik Lentz,1984-08-13,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Garry-Tonon-222287,Garry Tonon,1991-09-12,,,,,unmatched_exact_name,
/fighter/Braydon-Akeo-306541,Braydon Akeo,,,,,,unmatched_exact_name,
/fighter/Marion-Reneau-61266,Marion Reneau,1977-06-20,cb180325-03a0-55c9-bc40-a513ed3e50e9,Marion Reneau,1977-06-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Darrion-Caldwell-105431,Darrion Caldwell,1987-12-19,6815b733-defb-5a69-8dfc-35622c256c90,Darrion Caldwell,1987-12-19,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rudy-Agustian-282419,Rudy Agustian,,,,,,unmatched_exact_name,
/fighter/Andre-Santos-21141,Andre Santos,1981-01-08,ac673fa0-b840-5285-8cd4-f61a88c0d2fd,Andre Santos,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Sarah-Frota-222541,Sarah Frota,1987-04-14,65977741-5b55-5a2d-bc08-5dc85d21f5c9,Sarah Frota,1987-04-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Darryl-Cobb-16031,Darryl Cobb,1980-08-04,96774b12-1e66-559c-af02-063a8e774bd0,Darryl Cobb,1980-08-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Salim-Touahri-73527,Salim Touahri,1989-09-28,dc957dde-02ad-59c3-bc3e-f17dc8681c0a,Salim Touahri,1989-09-28,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Christopher-Wing-66690,Christopher Wing,1988-06-02,,,,,unmatched_exact_name,
/fighter/Greg-Scott-85544,Greg Scott,,7596567a-c832-5e58-b9ae-ef6684f9dd94,Greg Scott,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Dan-Hornbuckle-16658,Dan Hornbuckle,1980-12-26,,,,,unmatched_exact_name,
/fighter/Aaron-Vickers-228029,Aaron Vickers,,,,,,unmatched_exact_name,
/fighter/Nicolae-Cury-38845,Nicolae Cury,1980-09-15,,,,,unmatched_exact_name,
/fighter/Waylon-Bronstrup-151763,Waylon Bronstrup,,,,,,unmatched_exact_name,
/fighter/Francisco-Silva-267221,Francisco     Silva,,,,,,unmatched_exact_name,
/fighter/Frankie-Saenz-55410,Frankie Saenz,1980-08-12,fcb70c91-0a7a-5e3c-86e2-c934ee56f1f0,Frankie Saenz,1980-08-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Seth-Petruzelli-2738,Seth Petruzelli,1979-12-03,c995cca3-f46b-5eae-8be1-fc71985002f0,Seth Petruzelli,1979-12-03,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Danny-Castillo-26070,Danny Castillo,1979-08-25,e37f2c60-8735-53ab-8157-a684ad486fbc,Danny Castillo,1979-08-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Karl-Amoussou-16201,Karl Amoussou,1985-11-21,8781b93b-645c-5ca8-a86b-59671a699970,Karl Amoussou,1985-11-21,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Akihiro-Fujisawa-31160,Akihiro Fujisawa,,,,,,unmatched_exact_name,
/fighter/Kelly-Dullanty-354,Kelly Dullanty,1977-07-04,,Kelly Dullanty,1977-11-04,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Dwayne-Cason-177,Dwayne Cason,,7bb49da9-ff92-5941-b04a-e8180c5d038c,Dwayne Cason,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/AJ-Lias-Mansor-78617,A.J. Lias Mansor,1975-05-16,,,,,unmatched_exact_name,
/fighter/Bobby-Voelker-15156,Bobby Voelker,1979-04-26,197d72d0-c648-5783-995f-20a09003fea8,Bobby Voelker,1979-04-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Wade-Johnson-42933,Wade Johnson,1990-11-28,,,,,unmatched_exact_name,
/fighter/Dante-Rivera-5746,Dante Rivera,1974-08-12,,Dante Rivera,1974-12-08,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Jonathan-Martinez-124959,Jonathan Martinez,1994-04-20,3bfb69e5-0d19-58bd-9245-7122f4d1cd5c,Jonathan Martinez,1994-04-20,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mikey-Gomez-12198,Mikey Gomez,1982-05-08,,,,,unmatched_exact_name,
/fighter/Jake-Hager-267829,Jake Hager,1982-03-24,,,,,unmatched_exact_name,
/fighter/Shuo-Wang-199415,Shuo Wang,1994-10-29,,,,,unmatched_exact_name,
/fighter/Luis-Muro-81965,Luis Muro,1986-11-30,,,,,unmatched_exact_name,
/fighter/Justin-Jones-93683,Justin Jones,1980-02-14,,Justin Jones,1987-09-06,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Vladimir-Starcencov-86240,Vladimir Starcencov,1982-12-06,,,,,unmatched_exact_name,
/fighter/Gray-Maynard-15835,Gray Maynard,1979-09-05,,Gray Maynard,1979-05-09,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Antonio-Jones-127091,Antonio Jones,1985-04-12,25379837-c2fe-5248-a441-46fd403af1e4,Antonio Jones,1985-04-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Andrew-Benibe-40875,Andrew Benibe,,,,,,unmatched_exact_name,
/fighter/Kevin-Casey-24121,Kevin Casey,1981-06-15,26edb814-4580-5f73-990a-f5b60d0930f9,Kevin Casey,1981-06-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jason-Carapelluci-17315,Jason Carapelluci,1983-11-29,,,,,unmatched_exact_name,
/fighter/Kyle-Stewart-102333,Kyle Stewart,1989-01-31,186b1a18-20d8-51d9-8734-6d32f2faf6b9,Kyle Stewart,1989-01-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Merab-Dvalishvili-157355,Merab Dvalishvili,1991-01-10,7abdbf97-2335-5ddd-a7fe-2920ee21ed8b,Merab Dvalishvili,1991-01-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Arash-Mardani-365133,Arash Mardani,,,,,,unmatched_exact_name,
/fighter/Cesar-Marcussi-203,Cesar Marcussi,,,,,,unmatched_exact_name,
/fighter/Peter-Nascimento-272889,Peter Nascimento,,,,,,unmatched_exact_name,
/fighter/Kyle-Walker-126077,Kyle Walker,1986-12-31,,,,,unmatched_exact_name,
/fighter/Joel-Roberts-53595,Joel Roberts,1982-06-01,,,,,unmatched_exact_name,
/fighter/Adam-Cella-69956,Adam Cella,1985-06-26,c98f0821-f4eb-5a15-9f51-116269b82d4a,Adam Cella,1985-06-26,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Trent-Jenkins-23,Trent Jenkins,,53be32bc-5c47-50fc-bca5-ab744b970f87,Trent Jenkins,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Tommy-Hayden-30943,Tommy Hayden,1986-03-11,7faa03d8-d0b6-527b-b8c5-cb61bb88ee14,Tommy Hayden,1986-03-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zhalgas-Zhumagulov-176945,Zhalgas Zhumagulov,1988-08-29,0964380e-0814-5ad9-af6d-010eae65cbff,Zhalgas Zhumagulov,1988-08-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Denis-Puric-39679,Denis Puric,,,,,,unmatched_exact_name,
/fighter/Ariel-Sepulveda-55555,Ariel Sepulveda,1983-09-14,,,,,unmatched_exact_name,
/fighter/Mark-Climaco-226573,Mark Climaco,1997-11-06,d364d3f6-f40c-545d-bd78-c620a1fe306c,Mark Climaco,1997-11-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Sean-Pierson-573,Sean Pierson,1976-03-10,22fae1f9-159f-51bd-bbbf-0334db809a7a,Sean Pierson,1976-03-10,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Michael-Dulger-225887,Michael Dulger,,,,,,unmatched_exact_name,
/fighter/Jerome-Mickle-231085,Jerome Mickle,1988-04-23,,,,,unmatched_exact_name,
/fighter/Khamzat-Chimaev-280021,Khamzat Chimaev,1994-05-01,a807d4e2-3a87-5061-ac38-d80266a5ec89,Khamzat Chimaev,1994-05-01,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jeff-Lentz-42815,Jeff Lentz,1989-02-26,,,,,unmatched_exact_name,
/fighter/Mike-Rio-54833,Mike Rio,1981-07-06,f6c92152-c473-5afe-b960-42ed91b89090,Mike Rio,1981-07-06,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Nicco-Montano-138319,Nicco Montano,1988-12-16,d86ebb60-3947-5064-bfa6-de596bcbd3b4,Nicco Montano,1988-12-16,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Phil-Davis-27802,Phil Davis,1984-09-25,a1c0a637-b710-5bc4-9fc2-88682b922eeb,Phil Davis,1984-09-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/David-Rivera-252663,David Rivera,1991-11-09,,,,,unmatched_exact_name,
/fighter/Nathan-Ng-158365,Nathan Ng,1986-05-08,,,,,unmatched_exact_name,
/fighter/David-Lee-6945,David Lee,,6575ea02-3640-5de3-ba1b-754963145bb7,David Lee,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Josh-Martin-12282,Josh Martin,1988-01-03,,,,,unmatched_exact_name,
/fighter/Cristiane-Justino-14477,Cristiane Justino,1985-07-09,86c2059a-69b3-5223-95a0-c6d6e96d3878,Cristiane Justino,1985-07-09,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ailinuer-Ahejiang-305959,Ailinuer Ahejiang,,,,,,unmatched_exact_name,
/fighter/Dovletdzhan-Yagshimuradov-96307,Dovletdzhan Yagshimuradov,1989-05-22,,,,,unmatched_exact_name,
/fighter/Sean-Tucker-151785,Sean Tucker,1989-01-10,,,,,unmatched_exact_name,
/fighter/Joe-Pardo-199,Joe Pardo,,ff226c7b-0164-5488-a374-157800dc8587,Joe Pardo,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Scotty-Hao-195501,Scotty Hao,,,,,,unmatched_exact_name,
/fighter/Josh-Fremd-162285,Josh Fremd,1994-01-15,018131b8-aa0d-5ddd-a64a-dd3ecfea7d5a,Josh Fremd,1994-01-15,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ashraf-Fauzi-340557,Ashraf Fauzi,,,,,,unmatched_exact_name,
/fighter/Ivan-Batinich-239005,Ivan Batinich,1985-12-07,,,,,unmatched_exact_name,
/fighter/Artem-Lobov-73700,Artem Lobov,1986-08-11,00c1de35-79a9-5ad4-b409-b05fc1146521,Artem Lobov,1986-08-11,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Daniel-Barrera-23762,Daniel Barrera,1980-12-23,,,,,unmatched_exact_name,
/fighter/Brian-van-Hoven-47825,Brian van Hoven,1974-04-27,,,,,unmatched_exact_name,
/fighter/Tanner-Boser-114961,Tanner Boser,1991-08-02,08561148-a256-53b1-a592-3c1b97291912,Tanner Boser,1991-08-02,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Brayan-Rafiq-13092,Brayan Rafiq,1986-04-23,,,,,unmatched_exact_name,
/fighter/Keith-Richardson-48148,Keith Richardson,1983-11-29,,,,,unmatched_exact_name,
/fighter/Chen-Hao-350867,Chen Hao,,,,,,unmatched_exact_name,
/fighter/Jared-Vanderaa-152987,Jared Vanderaa,1992-05-12,8e534be7-3848-538b-9fd6-9fff811f357f,Jared Vanderaa,1992-05-12,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Damir-Hadzovic-56139,Damir Hadzovic,1986-08-08,fc289bc4-2882-5529-928f-16632c009b5d,Damir Hadzovic,1986-08-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Manthan-Rane-205781,Manthan  Rane,,,,,,unmatched_exact_name,
/fighter/Brian-Gassaway-886,Brian Gassaway,1972-08-07,c3a97070-f935-57d2-93c8-5ec534121090,Brian Gassaway,1972-08-07,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Diego-Marlon-12875,Diego Marlon,1985-09-10,,,,,unmatched_exact_name,
/fighter/Steve-Gable-30434,Steve Gable,1976-09-02,,,,,unmatched_exact_name,
/fighter/Joe-Hernandez-151347,Joe Hernandez,,4734519d-639a-5ba4-b7bf-892479b55d75,Joe Hernandez,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Sherif-Mohamed-138789,Sherif Mohamed,,,,,,unmatched_exact_name,
/fighter/Myung-Ho-Bae-15046,Myung Ho Bae,1986-11-01,,,,,unmatched_exact_name,
/fighter/Jeremy-Myers-41298,Jeremy Myers,1989-05-06,,,,,unmatched_exact_name,
/fighter/Michelle-Waterson-23091,Michelle Waterson,1986-01-06,,,,,unmatched_exact_name,
/fighter/Katsunori-Kikuno-16806,Katsunori Kikuno,1981-10-30,,Katsunori Kikuno,1981-10-31,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Josh-Wick-121219,Josh Wick,1994-10-04,9153e3cc-7218-5431-a8a5-82ac3b1f9c9c,Josh Wick,1994-10-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Hector-Garcia-77007,Hector Garcia,1989-10-19,,,,,unmatched_exact_name,
/fighter/Nam-Hee-Kim-351759,Nam Hee Kim,,,,,,unmatched_exact_name,
/fighter/Christophe-Van-Dijck-80318,Christophe Van Dijck,1985-07-05,,,,,unmatched_exact_name,
/fighter/Edimilson-Souza-57343,Edimilson Souza,1984-10-17,0bd742d1-0308-55ee-8846-f83f2f799ddd,Edimilson Souza,1984-10-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Corina-Herrera-24202,Corina Herrera,1989-04-15,,,,,unmatched_exact_name,
/fighter/Jason-Thacker-12690,Jason Thacker,1975-08-18,dbc0cbe2-a641-5d60-89ef-5e3aa5adffe6,Jason Thacker,1975-08-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ralek-Gracie-23235,Ralek Gracie,1985-10-04,c1f09320-1e9a-5c8a-bcdf-b03daecabd60,Ralek Gracie,1985-10-04,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Dmitry-Smoliakov-125781,Dmitry Smoliakov,1982-08-05,,,,,unmatched_exact_name,
/fighter/Jake-OBrien-14892,Jake O'Brien,1984-09-25,803d70fd-eb4f-5bff-94b9-8bff99d77cac,Jake O'Brien,1984-09-25,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Zoila-Frausto-42572,Zoila Frausto,1983-12-10,d91ccc73-c04a-5a3a-bae2-b53148c68c10,Zoila Frausto,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Yun-Long-Li-199391,Yun Long Li,,,,,,unmatched_exact_name,
/fighter/Hayato-Suzuki-112221,Hayato Suzuki,1986-07-19,,,,,unmatched_exact_name,
/fighter/Gabriella-Gulfin-300267,Gabriella Gulfin,1992-02-27,,,,,unmatched_exact_name,
/fighter/Leah-McCourt-169537,Leah McCourt,1992-06-21,,,,,unmatched_exact_name,
/fighter/Thomas-Oswald-238999,Thomas Oswald,,,,,,unmatched_exact_name,
/fighter/Josh-LaBerge-30441,Josh LaBerge,,294d3f4e-1bb6-5fce-ae50-21160efefc5b,Josh LaBerge,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Kelvin-Ong-229079,Kelvin Ong,,,,,,unmatched_exact_name,
/fighter/Vinc-Pichel-57848,Vinc Pichel,1982-11-23,6f78b19e-d42e-5b36-bfc4-80d2b73b321a,Vinc Pichel,1982-11-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Rolando-Dy-87380,Rolando Dy,1991-08-11,,Rolando Dy,1990-08-11,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Jesus-Pinedo-146941,Jesus Pinedo,1996-06-22,97437e61-caaa-5795-8911-057d71f6cc1c,Jesus Pinedo,1996-06-22,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Ryo-Chonan-1831,Ryo Chonan,1976-10-08,c1b563c1-efea-564b-83a5-66c3f89a0517,Ryo Chonan,1976-10-08,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Jackie-Gosh-200633,Jackie Gosh,,,,,,unmatched_exact_name,
/fighter/Lew-Polley-16698,Lew Polley,1981-08-27,,,,,unmatched_exact_name,
/fighter/Aaron-Pico-191127,Aaron Pico,1996-09-23,cb04ad0a-82e3-5529-ae9d-7246fa221a51,Aaron Pico,1996-09-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Raymond-Daniels-34397,Raymond Daniels,1980-04-29,ceda19a9-678e-5b08-bf06-dce5141b5b4d,Raymond Daniels,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Mauricio-Alonso-20758,Mauricio Alonso,1980-02-27,c5b6599d-1609-5be8-b369-34575b3fefeb,Mauricio Alonso,1980-02-27,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/John-Campetella-140,John Campetella,,3933d4d3-6dea-5f77-a6f1-23b7806c184c,John Campetella,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Nicholas-Badis-249865,Nicholas Badis,,,,,,unmatched_exact_name,
/fighter/Justin-Smitley-16995,Justin Smitley,,2e8c15b7-b53a-5a1a-aa1f-2b3ad38b386c,Justin Smitley,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Swayne-Makana-Lunasco-245281,Swayne Makana Lunasco,,,,,,unmatched_exact_name,
/fighter/Cory-Walmsley-5170,Cory Walmsley,,1d2a47b9-52e0-5d9f-955a-90619013168a,Cory Walmsley,,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Kirill-Grishenko-377619,Kirill Grishenko,,,,,,unmatched_exact_name,
/fighter/Soren-Bak-87144,Soren Bak,1992-07-22,,,,,unmatched_exact_name,
/fighter/Jeff-Nielsen-296357,Jeff Nielsen,,,,,,unmatched_exact_name,
/fighter/Branden-Lee-Hinkle-437,Branden Lee Hinkle,1973-07-29,b781c232-d714-579e-83bb-1a4d2cfcb1e2,Branden Lee Hinkle,1973-07-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Mateusz-Piskorz-72840,Mateusz Piskorz,1992-05-25,,,,,unmatched_exact_name,
/fighter/Simon-Marini-23583,Simon Marini,1986-01-10,,,,,unmatched_exact_name,
/fighter/James-Giboo-14266,James Giboo,1978-06-01,,James Giboo,1978-01-06,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Gerald-Meerschaert-21501,Gerald Meerschaert,1987-12-18,0c6e6377-4907-52a5-bc4c-33129f2d4277,Gerald Meerschaert,1987-12-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/James-Gallagher-77588,James Gallagher,1996-10-24,,,,,unmatched_exact_name,
/fighter/Steven-Banks-39087,Steven Banks,1981-03-14,,,,,unmatched_exact_name,
/fighter/Nate-Quarry-2383,Nate Quarry,1972-03-18,95188f61-79f7-58d8-af57-8ec6e61a0452,Nate Quarry,1972-03-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Guilherme-Vasconcelos-108499,Guilherme Vasconcelos,1986-03-23,b6c065e5-fedb-5f6c-9d6e-5b206ccd596b,Guilherme Vasconcelos,1986-03-23,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Simeon-Thoresen-19977,Simeon Thoresen,1984-03-14,73f75dbe-15ff-57f4-9cd3-adda69e2cd2d,Simeon Thoresen,1984-03-14,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Makoto-Takahashi-220083,Makoto Takahashi,2000-07-05,,,,,unmatched_exact_name,
/fighter/Ella-Tang-71925,Ella Tang,1989-10-15,,,,,unmatched_exact_name,
/fighter/James-Barnes-164811,James Barnes,,28b091bf-688c-5b32-89b4-71e5aff55ce9,James Barnes,1982-05-28,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Mingquan-Xia-336751,Mingquan Xia,,,,,,unmatched_exact_name,
/fighter/Kiichi-Kunimoto-21039,Kiichi Kunimoto,1981-05-01,2f25eaf3-1bc5-5fa9-8251-1882ad62b0b0,Kiichi Kunimoto,1981-05-01,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Kelvin-Tiller-47441,Kelvin Tiller,1990-06-26,,,,,unmatched_exact_name,
/fighter/Stefan-Struve-15063,Stefan Struve,1988-02-18,d6d0dc4b-299f-5e44-9700-c07766299e2c,Stefan Struve,1988-02-18,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Gregory-Rodrigues-176275,Gregory Rodrigues,1992-02-17,bd35bb30-3966-50fa-b617-9de3b631878a,Gregory Rodrigues,1992-02-17,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Tyron-Woodley-42605,Tyron Woodley,1982-04-17,,Tyron Woodley,1982-04-07,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Brandon-Wolff-4673,Brandon Wolff,,be731241-3cec-5578-bc14-677dfc2da34a,Brandon Wolff,1975-10-18,exact_normalized_name_unique_dob_not_jointly_observed,candidate,0.95
/fighter/Dhiego-Lima-59607,Dhiego Lima,1989-01-31,d8e18eca-1769-5b5a-86f7-bd91eee7602b,Dhiego Lima,1989-01-31,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
/fighter/Wilker-Barros-324555,Wilker Barros,,,,,,unmatched_exact_name,
/fighter/Christian-Colombo-55092,Christian Colombo,1980-01-07,,Christian Colombo,1980-07-01,exact_normalized_name_but_dob_conflicts_after_dmy_parse,dob_conflict,
/fighter/Felicia-Spencer-203909,Felicia Spencer,1990-11-29,4d436d26-1f79-5ff7-801d-d02bce3ba5a3,Felicia Spencer,1990-11-29,exact_normalized_name_plus_exact_dob_dmy_source,trusted,1.0
