source_event_url,source_match_nr,source_event_title,source_organisation,source_event_date,fighter1_url,fighter2_url,fighter1_name,fighter2_name,fighter1_canonical_id,fighter2_canonical_id,trusted_fighter_count,canonical_pair_fight_count,canonical_pair_same_date_count,canonical_fight_id,canonical_event_id,classification,review_status
/events/UFC-264-Poirier-vs-McGregor-3-88969,2,UFC 264 - Poirier vs. McGregor 3,Ultimate Fighting Championship (UFC),2021-07-10,/fighter/Brad-Tavares-33095,/fighter/Omari-Akhmedov-83462,Brad Tavares,Omari Akhmedov,759d1ffa-aa56-5629-97c0-8e5f0c70e837,809edb53-89df-5e1e-9001-e2cc542d2be2,2,1,1,03c269ea-91f3-5b49-b08c-54aa03fb4016,996bd67f-5a0a-59bc-a58a-5b0b47e7e33a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-264-Poirier-vs-McGregor-3-88969,1,UFC 264 - Poirier vs. McGregor 3,Ultimate Fighting Championship (UFC),2021-07-10,/fighter/Zhalgas-Zhumagulov-176945,/fighter/Jerome-Rivera-139017,Zhalgas Zhumagulov,Jerome Rivera,0964380e-0814-5ad9-af6d-010eae65cbff,dea5456b-c823-5c48-9eed-c9bac53ae0e9,2,1,1,395d6409-77c2-5e90-b911-0b0bc809096b,996bd67f-5a0a-59bc-a58a-5b0b47e7e33a,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,13,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Ciryl-Gane-293973,/fighter/Alexander-Volkov-40951,Ciryl Gane,Alexander Volkov,,40288d52-7aa9-5bcd-abe6-d99edf721845,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,12,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Tanner-Boser-114961,/fighter/Ovince-St-Preux-38842,Tanner Boser,Ovince St. Preux,08561148-a256-53b1-a592-3c1b97291912,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,11,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Timur-Valiev-70605,/fighter/Raoni-Barcelos-94587,Timur Valiev,Raoni Barcelos,88f1027c-b18f-5987-9057-8c556d9aa344,80e97e3a-c839-5402-b9de-78648b85db44,2,1,1,60933b47-b68c-55f3-9573-73db7f9a146a,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,10,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Andre-Fili-58385,/fighter/Daniel-Pineda-21564,Andre Fili,Daniel Pineda,8a8e2f14-4500-512d-9105-9d154d79828f,93b96fe0-316d-5de6-832c-ce6cfaf6b875,2,1,1,bb5c4396-c538-5427-8e17-86354bb9bcd6,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,9,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Tim-Means-11281,/fighter/Nicolas-Dalby-63608,Tim Means,Nicolas Dalby,0c80c5e3-7a4c-514e-9690-fc37954129d2,17c35324-7af3-5827-97a3-383f39eb8640,2,1,1,f8ba3455-8d2b-5604-bff9-fd072f771e8d,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,8,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Renato-Carneiro-61700,/fighter/Jai-Herbert-168551,Renato Carneiro,Jai Herbert,,90229e77-1dd4-5180-9b40-69814171b67b,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,7,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Kennedy-Nzechukwu-212289,/fighter/Danilo-Marques-172145,Kennedy Nzechukwu,Danilo Marques,0c0b1579-06cb-5b01-9f62-ba459bd2c86d,c64fc4c4-9721-5b07-be13-5b5d72c40c58,2,1,1,bafa2c5f-7ad9-5fa0-8b4a-a558d2f173fc,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,6,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Shavkat-Rakhmonov-179185,/fighter/Michel-Prazeres-22218,Shavkat Rakhmonov,Michel Prazeres,29b6ee2d-9b72-50b7-9c22-af2254fa1136,fc81981b-f15d-56f0-837b-9ccab1188fc3,2,1,1,20343747-7c61-510b-9da1-f1773ea4d1b5,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,5,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Jeremiah-Wells-80157,/fighter/Warlley-Alves-70750,Jeremiah Wells,Warlley Alves,261d8d4f-d1e3-5b99-b85a-d10ecd21a5bb,5514e1cd-7fa3-52f6-9b09-df6d15c2fb1b,2,1,1,44c2d9fd-5e19-52cd-9419-382736524348,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,4,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Marcin-Prachnio-141251,/fighter/Isaac-Villanueva-41384,Marcin Prachnio,Isaac Villanueva,f1150e50-4547-5705-9fd2-43c3660d56d1,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,3,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Julia-Avila-91159,/fighter/Julija-Stoliarenko-143533,Julia Avila,Julija Stoliarenko,1dc1865b-fd2f-5da2-b45d-f3c0b3279efd,808d4692-135e-535a-a8d2-42b453bd76b2,2,1,1,4eef05ba-7cb8-5c0d-b3e2-472df0e52ca5,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,2,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Charles-Rosa-71116,/fighter/Justin-Jaynes-53713,Charles Rosa,Justin Jaynes,945c499c-3a8f-5691-a3f7-efd6cc55fa85,a0003a3d-12e1-5919-87f0-82b72fd30739,2,1,1,4dd8669b-2b9c-599a-b469-029dae06a638,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-190-Gane-vs-Volkov-88824,1,UFC Fight Night 190 - Gane vs. Volkov,Ultimate Fighting Championship (UFC),2021-06-26,/fighter/Damir-Hadzovic-56139,/fighter/Yancy-Medeiros-27738,Damir Hadzovic,Yancy Medeiros,fc289bc4-2882-5529-928f-16632c009b5d,0b0444c7-1066-5230-b377-5368ccef8e5d,2,1,1,18fc01ad-c528-5932-8f78-2fb45f4e4a66,1d6d352c-7b52-503b-9bfc-adac6157d643,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,12,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Chan-Sung-Jung-36155,/fighter/Dan-Ige-136499,Chan Sung Jung,Dan Ige,77018fd7-3248-5ab7-bde5-5360f60aa687,c56fa6e3-d8b5-57a1-81f2-f8e6ae38b900,2,1,1,bc4cbcfc-8751-59af-82af-b73688744ae7,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,11,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Sergey-Spivak-179095,/fighter/Alexey-Oleynik-2027,Sergey Spivak,Alexey Oleynik,,,0,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,10,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Marlon-Vera-97179,/fighter/Davey-Grant-30564,Marlon Vera,Davey Grant,31101a8c-d745-5b31-b9d1-a4e9e6119c5d,f8d7a7b2-a2f2-5926-a532-042b20e58952,2,2,1,e53a4ef2-4d52-5706-a689-cd10313bc121,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,9,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Seung-Woo-Choi-205299,/fighter/Julian-Erosa-71442,Seung Woo Choi,Julian Erosa,82764b5e-f44f-5fc7-9e3b-bc83db17222c,3e45b2de-bb7a-505a-a827-fb7981d62df2,2,1,1,195278b7-1e80-5b22-9e34-8ecb16889928,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,8,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Bruno-Silva-66304,/fighter/Wellington-Turman-157451,Bruno Silva,Wellington Turman,e5a492dd-8632-5033-a8fa-9b77f944b2b5,95991651-cc5e-52fa-bf11-aadc73430fe3,2,0,0,,,ufc_label_not_in_canonical_spine_review,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,7,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Matt-Brown-14310,/fighter/Dhiego-Lima-59607,Matt Brown,Dhiego Lima,2b7480df-aa5a-589e-bdd9-4f05fb87a457,d8e18eca-1769-5b5a-86f7-bd91eee7602b,2,1,1,47abea85-6f5a-54e9-ab10-fc83e0690b97,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,6,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Nicolae-Negumereanu-237147,/fighter/Aleksa-Camur-228789,Nicolae Negumereanu,Aleksa Camur,4257a3cc-f5b1-507e-b7c7-dc66d8a47329,cc5f9829-eb2e-5877-9cb3-ed385849590a,2,1,1,d96c6d52-0d7a-5ec0-89d9-db8ba47a97ea,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,5,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Virna-Jandiroba-137557,/fighter/Kanako-Murata-219081,Virna Jandiroba,Kanako Murata,3884b53f-4a64-50c7-a8dc-424f5ca40ad2,3a96cf7c-3985-534f-86f0-0dbbdff07e93,2,1,1,7e013f08-7e62-501f-bc3c-a4b3f2e4e004,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,4,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Kalinn-Williams-198129,/fighter/Matthew-Semelsberger-251541,Kalinn Williams,Matthew Semelsberger,,2b33b289-30fc-529b-8e92-7e8b0647eb8a,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,3,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Josh-Parisian-181225,/fighter/Roque-Martinez-22115,Josh Parisian,Roque Martinez,c78b4f77-2baa-51ae-b13d-e1907c07f996,88226e83-74d1-580a-9cc7-95d82fd96752,2,1,1,593d6463-fad9-5491-a405-a959f0cb124f,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,2,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Ricky-Glenn-20171,/fighter/Joaquim-Silva-146291,Ricky Glenn,Joaquim Silva,c585db3b-4a6c-5f9e-8838-79dc64bf7f48,ec1a7507-896b-5d91-a364-328a424f55e3,2,1,1,5fc17110-7e9a-5f83-8582-6f40e04d4ed1,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-on-ESPN-25-Korean-Zombie-vs-Ige-88795,1,UFC on ESPN 25 - Korean Zombie vs. Ige,Ultimate Fighting Championship (UFC),2021-06-19,/fighter/Casey-ONeill-175007,/fighter/Lara-Procopio-164341,Casey O'Neill,Lara Procopio,1cc90193-c5b7-5506-aec3-8489638dd2c1,2dfe206e-4189-5469-873b-976d6361e8ad,2,1,1,0a4a761f-5e0f-5812-8bd6-22b036e7782c,42a6ece5-07eb-58c4-9fb8-a109a3fc0148,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,14,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Israel-Adesanya-56374,/fighter/Marvin-Vettori-80421,Israel Adesanya,Marvin Vettori,08a3b8e2-e5ad-5405-a50b-8dfd00cc2bad,08caf708-e8ea-58f8-8ba1-ae5d31bbce58,2,2,1,d4027004-3c78-53cc-8f98-20c873096295,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,13,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Brandon-Moreno-80173,/fighter/Deiveson-Figueiredo-110485,Brandon Moreno,Deiveson Figueiredo,593e1e35-a911-5e72-ad72-77e633fbe312,6985fff4-4475-52cc-9ad2-d54ba29c9320,2,4,1,617aae73-131d-5d94-9368-ac5814328ae8,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,12,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Leon-Edwards-62665,/fighter/Nate-Diaz-11451,Leon Edwards,Nate Diaz,ab9d1afb-1ee9-5cb0-85ce-f6899e40887c,2221ac02-1b74-5e83-9740-0b47e03fc2c0,2,1,1,18512f43-2754-5aea-8c51-5a78ba28ba0c,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,11,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Belal-Muhammad-108315,/fighter/Demian-Maia-14637,Belal Muhammad,Demian Maia,2205f3de-8c47-5514-b26d-1297d9e1c659,b4cd83a9-4f08-56a8-a3ee-ef400b490c5f,2,1,1,4831272f-9aec-5ef4-af04-e4a76dab8ab1,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,10,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Paul-Craig-110167,/fighter/Jamahal-Hill-280417,Paul Craig,Jamahal Hill,27c2b025-623d-5a69-af04-5aaf96ee45b6,a6fae4ed-cff0-51d0-8c82-9fc0672606af,2,1,1,b2c9559c-17da-5998-8d36-907bca2eb63d,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,9,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Brad-Riddell-252693,/fighter/Drew-Dober-23982,Brad Riddell,Drew Dober,c7d6766e-7b7d-5153-85a6-d9d33232d970,5003afcc-6742-57b1-83ce-b37f8f0c5de5,2,1,1,60741298-4226-555e-89ce-dceef0875c7f,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,8,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Eryk-Anders-93407,/fighter/Darren-Stewart-128141,Eryk Anders,Darren Stewart,1cce2080-a0d6-559e-ade0-1eb83e6df38a,646c3439-0a84-53c0-a5f3-1a0232d2e8fe,2,2,1,638d91e5-0098-52e8-be50-e23cbcb7178d,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,7,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Lauren-Murphy-66725,/fighter/Joanne-Calderwood-94103,Lauren Murphy,Joanne Calderwood,e87d6cf0-eb35-540a-99b1-23fadd32e3cd,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,6,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Movsar-Evloev-183539,/fighter/Hakeem-Dawodu-158725,Movsar Evloev,Hakeem Dawodu,b5dd1625-133d-5f0c-9d6e-e587dd3a6948,9e6725c3-fd0d-595e-8853-7f9f993e864b,2,1,1,07eb0990-d609-51eb-aca3-bc6ee11cb50d,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,5,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Pannie-Kianzad-99523,/fighter/Alexis-Davis-22071,Pannie Kianzad,Alexis Davis,ab11a588-f4af-58fd-940c-d123610a19ad,b4d7557f-e6c9-5d66-b141-159fd25e9aeb,2,1,1,e0c0fb30-579c-5e08-9add-b0fd1c818dd3,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,4,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Terrance-McKinney-232591,/fighter/Matt-Frevola-100247,Terrance McKinney,Matt Frevola,ff5bac84-e7de-56b5-a54e-791d73507e35,22af3213-a09a-55a5-95c1-6541e1992029,2,1,1,6ede9b87-d9cd-59d3-b77b-215726a379a0,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,3,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Steven-Peterson-60433,/fighter/Chase-Hooper-249301,Steven Peterson,Chase Hooper,0c1d97ce-66da-5b22-a285-9572251d8521,5116b852-9574-567a-b554-92d7b2adc276,2,1,1,e3c81c1b-c131-571a-aa97-cdf135a85d04,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,2,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Fares-Ziam-184241,/fighter/Luigi-Vendramini-225223,Fares Ziam,Luigi Vendramini,80d0d43e-bb99-50bc-93f7-364b6519c2e7,c4548d4a-86f9-5286-8a6c-8aab641b0db6,2,1,1,2bd1643d-a379-5cc8-8259-74a47d59f068,34d227a6-a453-501b-bdb7-8104ad49d551,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-263-Adesanya-vs-Vettori-2-88760,1,UFC 263 - Adesanya vs. Vettori 2,Ultimate Fighting Championship (UFC),2021-06-12,/fighter/Carlos-Felipe-185021,/fighter/Jake-Collier-83599,Carlos Felipe,Jake Collier,9649a9a4-2939-5a9e-93b2-5f73e0fb5043,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,13,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Jairzinho-Rozenstruik-102803,/fighter/Augusto-Sakai-87303,Jairzinho Rozenstruik,Augusto Sakai,c933a346-5f88-59d5-86ae-1f60da5c687f,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,12,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Marcin-Tybura-86928,/fighter/Walt-Harris-72046,Marcin Tybura,Walt Harris,b25be9cc-324f-54e0-aecc-a6eb99c39b7a,759eb662-086a-5543-a058-7175b51337f6,2,1,1,e9cfba3b-036d-513e-a3c2-bb4cc557e493,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,11,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Roman-Dolidze-240323,/fighter/Laureano-Staropoli-141271,Roman Dolidze,Laureano Staropoli,01f050eb-e57a-55e3-8efe-0e264eeede2e,9ce672d5-0c3b-5ffb-8864-a9b61430ee5c,2,1,1,bc732277-c642-5184-a128-8b9df4612a8c,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,10,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Santiago-Ponzinibbio-64593,/fighter/Miguel-Baeza-231403,Santiago Ponzinibbio,Miguel Baeza,6e22427e-e41a-50ed-8667-64854c637c7d,d4a6be73-9f25-54b9-8f99-e291cdad7a7b,2,1,1,4e8f8885-c0d3-5532-8fc6-5f14ae5d8940,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,9,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Gregory-Rodrigues-176275,/fighter/Dusko-Todorovic-207339,Gregory Rodrigues,Dusko Todorovic,bd35bb30-3966-50fa-b617-9de3b631878a,618ebdd5-3f34-514b-8c33-4f2b4f9c3b16,2,1,1,222bd454-fc2a-5a31-b892-06add7213c6f,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,8,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Montana-De-La-Rosa-175479,/fighter/Ariane-Lipski-147487,Montana De La Rosa,Ariane Lipski,7681b3fd-7e3c-5c14-96e9-ec2909f27833,,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,7,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Ilir-Latifi-40207,/fighter/Tanner-Boser-114961,Ilir Latifi,Tanner Boser,,08561148-a256-53b1-a592-3c1b97291912,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,6,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Muslim-Salikhov-129929,/fighter/Francisco-Trinaldo-31103,Muslim Salikhov,Francisco Trinaldo,327d5876-df4e-55c4-a479-6dd4928a15cd,e5ad5371-d338-51e4-8fb7-5c2ce754f616,2,1,1,4e7f7306-00a0-5e22-b96d-fad033b0b61a,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,5,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Kamuela-Kirk-162187,/fighter/Makwan-Amirkhani-69406,Kamuela Kirk,Makwan Amirkhani,45f10769-2cde-5594-bf41-0f1d52cc6326,213f04be-519b-528a-89f5-18e1817bede7,2,1,1,6188d17e-cf74-5ce1-ab0f-0c2ceb218da3,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,4,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Alan-Patrick-31096,/fighter/Mason-Jones-256311,Alan Patrick,Mason Jones,,322a2f1e-9877-5e52-b90a-755c81398fcf,1,0,0,,,unresolved_trusted_fighter_identity,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,3,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Manon-Fiorot-228689,/fighter/Tabatha-Ricci-152919,Manon Fiorot,Tabatha Ricci,651be036-2711-513a-8f4e-c044711458ca,23e88fde-0861-54ab-b509-54f64d40a2e8,2,1,1,69a7f987-aea5-52e7-b1b7-bfa478d8e72c,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,2,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Sean-Woodson-235563,/fighter/Youssef-Zalal-229985,Sean Woodson,Youssef Zalal,7cb73f8b-c23d-5d87-a817-f8c27b6f25c5,8024c9c3-7d25-5056-b9f0-82627e046c1f,2,1,1,e19e7d98-8195-534f-94f7-f1feb1e40794,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
/events/UFC-Fight-Night-189-Rozenstruik-vs-Sakai-88821,1,UFC Fight Night 189 - Rozenstruik vs. Sakai,Ultimate Fighting Championship (UFC),2021-06-05,/fighter/Claudio-Puelles-105897,/fighter/Jordan-Leavitt-259871,Claudio Puelles,Jordan Leavitt,20b5ad58-f8ed-5cd8-9597-07748420467d,a9dc46ef-99da-5133-8ea0-9a4ae29a31d7,2,1,1,1bf8f8a4-9756-5923-871b-a135a310df51,7ddb1105-8441-57af-aaa9-3cef5ab8c342,exact_ufc_overlap_pair_plus_date,audit_only
