article_candidate_index,article_url,article_title,article_published_time,article_candidate_rows,rows_with_unique_name_transport,rows_with_canonical_pair,rows_with_unique_event_candidate,distinct_candidate_events,intersection_event_count,intersection_event_id,unique_vote_event_count,unique_vote_top_event_id,unique_vote_top_support,unique_vote_second_support,unique_vote_unanimous,candidate_event_id,candidate_event_name,candidate_event_date,consensus_status,review_status
238,https://www.ufc.com/news/official-weigh-in-results-ufc-298-volkanovski-vs-topuria,Weigh-In Results | UFC 298: Volkanovski vs Topuria,2024-02-16T09:00:00-0500,12,11,11,11,1,1,df5e60ac-d770-536f-9268-5f5e054664ee,1,df5e60ac-d770-536f-9268-5f5e054664ee,11,0,true,df5e60ac-d770-536f-9268-5f5e054664ee,UFC 298: Volkanovski vs. Topuria,2024-02-17,singleton_event_intersection_unpromoted,candidate
239,https://www.ufc.com/news/official-weigh-in-results-ufc-300-pereira-vs-hill,Weigh-In Results | UFC 300: Pereira vs Hill,2024-04-12T12:00:00-0400,13,12,12,12,1,1,f436b533-ab6c-5ae4-98f5-95c33dac3bf0,1,f436b533-ab6c-5ae4-98f5-95c33dac3bf0,12,0,true,f436b533-ab6c-5ae4-98f5-95c33dac3bf0,UFC 300: Pereira vs. Hill,2024-04-13,singleton_event_intersection_unpromoted,candidate
240,https://www.ufc.com/news/official-weigh-in-results-ufc-304-edwards-vs-muhammad-2,Weigh-In Results | UFC 304: Edwards vs Muhammad 2,2024-07-26T13:45:00-0400,14,13,13,11,3,1,ff523245-7c53-5c62-8064-c51308356fcd,1,ff523245-7c53-5c62-8064-c51308356fcd,11,0,true,ff523245-7c53-5c62-8064-c51308356fcd,UFC 304: Edwards vs. Muhammad 2,2024-07-27,singleton_event_intersection_unpromoted,candidate
241,https://www.ufc.com/news/official-weigh-in-results-ufc-310-pantoja-vs-asakura,Weigh-In Results | UFC 310: Pantoja vs Asakura,2024-12-06T18:20:00-0500,14,14,14,13,2,1,d22ad558-58ae-5508-9278-291baed84314,1,d22ad558-58ae-5508-9278-291baed84314,13,0,true,d22ad558-58ae-5508-9278-291baed84314,UFC 310: Pantoja vs. Asakura,2024-12-07,singleton_event_intersection_unpromoted,candidate
242,https://www.ufc.com/news/official-weigh-in-results-ufc-312-du-plessis-vs-strickland-2,Weigh-In Results | UFC 312: Du Plessis vs Strickland 2,2025-02-06T23:00:00-0500,12,12,12,11,2,1,5f759fdd-4ed1-5c6b-975a-7f058cfeb34d,1,5f759fdd-4ed1-5c6b-975a-7f058cfeb34d,11,0,true,5f759fdd-4ed1-5c6b-975a-7f058cfeb34d,UFC 312: Du Plessis vs. Strickland 2,2025-02-08,singleton_event_intersection_unpromoted,candidate
243,https://www.ufc.com/news/official-weigh-in-results-ufc-316-dvalishvili-vs-omalley-2,Weigh-In Results | UFC 316: Dvalishvili vs O'Malley 2,2025-06-04T11:48:39-0400,12,11,11,10,2,1,513de628-2844-5440-9c7f-6afb1460544f,1,513de628-2844-5440-9c7f-6afb1460544f,10,0,true,513de628-2844-5440-9c7f-6afb1460544f,UFC 316: Dvalishvili vs. O'Malley 2,2025-06-07,singleton_event_intersection_unpromoted,candidate
244,https://www.ufc.com/news/official-weigh-in-results-ufc-atlanta-usman-buckley,Weigh-In Results | UFC Atlanta,2025-06-13T09:04:00-0400,13,12,12,12,1,1,b8e43ab8-7c67-539e-8cdb-a972361a9e74,1,b8e43ab8-7c67-539e-8cdb-a972361a9e74,12,0,true,b8e43ab8-7c67-539e-8cdb-a972361a9e74,UFC Fight Night: Usman vs. Buckley,2025-06-14,singleton_event_intersection_unpromoted,candidate
245,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-adesanya-imavov-saudi-arabia,Weigh-In Results | UFC Saudi Arabia,2025-01-31T02:43:00-0500,11,9,9,9,1,1,358e2b57-aba1-5df3-b4d6-f379c993e869,1,358e2b57-aba1-5df3-b4d6-f379c993e869,9,0,true,358e2b57-aba1-5df3-b4d6-f379c993e869,UFC Fight Night: Adesanya vs. Imavov,2025-02-01,singleton_event_intersection_unpromoted,candidate
246,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-edwards-brady-london,Weigh-In Results | UFC London,2025-03-21T05:00:00-0400,13,13,13,13,1,1,bc0250d3-cc43-567a-ad7b-7cb8749712fd,1,bc0250d3-cc43-567a-ad7b-7cb8749712fd,13,0,true,bc0250d3-cc43-567a-ad7b-7cb8749712fd,UFC Fight Night: Edwards vs. Brady,2025-03-22,singleton_event_intersection_unpromoted,candidate
247,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-lewis-vs-nascimento-st-louis,Weigh-In Results | UFC St. Louis,2024-05-10T10:49:00-0400,12,11,11,11,1,1,0385a30a-5639-526c-b0c0-f61548679fee,1,0385a30a-5639-526c-b0c0-f61548679fee,11,0,true,0385a30a-5639-526c-b0c0-f61548679fee,UFC Fight Night: Lewis vs. Nascimento,2024-05-11,singleton_event_intersection_unpromoted,candidate
248,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-lewis-vs-spivac-vegas-65,Weigh-In Results | UFC Fight Night: Lewis vs Spivac,2022-11-18T12:41:00-0500,12,12,12,12,2,0,,2,4e91cfad-06f1-5292-a200-e9764b399519,11,1,false,,,,competing_unique_event_votes,candidate
249,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-london-evloev-murphy,Official Weigh-In Results | UFC London,2026-03-20T05:55:50-0400,14,13,12,12,1,1,89d069d4-4564-59aa-acc7-f82c93dd1293,1,89d069d4-4564-59aa-acc7-f82c93dd1293,12,0,true,89d069d4-4564-59aa-acc7-f82c93dd1293,UFC Fight Night: Evloev vs. Murphy,2026-03-21,singleton_event_intersection_unpromoted,candidate
250,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-machado-garry-vs-prates-kansas-city,Weigh-In Results | UFC Kansas City,2025-04-25T09:45:00-0400,14,14,14,14,1,1,cf678446-bc00-599d-8f52-4029bf1c1b5d,1,cf678446-bc00-599d-8f52-4029bf1c1b5d,14,0,true,cf678446-bc00-599d-8f52-4029bf1c1b5d,UFC Fight Night: Machado Garry vs. Prates,2025-04-26,singleton_event_intersection_unpromoted,candidate
251,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-makhachev-vs-green-vegas-49,Weigh-In Results | UFC Fight Night: Makhachev vs Green,2022-02-25T09:00:00-0500,10,10,10,10,1,1,22bf10f5-db53-50f5-b138-e779aa1b8988,1,22bf10f5-db53-50f5-b138-e779aa1b8988,10,0,true,22bf10f5-db53-50f5-b138-e779aa1b8988,UFC Fight Night: Makhachev vs. Green,2022-02-26,singleton_event_intersection_unpromoted,candidate
252,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-moreno-albazi-edmonton,Weigh-In Results | UFC Edmonton,2024-11-01T10:48:00-0400,14,14,13,13,1,1,af3f3b2c-6684-539c-a90d-166c421d247b,1,af3f3b2c-6684-539c-a90d-166c421d247b,13,0,true,af3f3b2c-6684-539c-a90d-166c421d247b,UFC Fight Night: Moreno vs. Albazi,2024-11-02,singleton_event_intersection_unpromoted,candidate
253,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-moreno-erceg,Weigh-In Results | UFC Mexico,2025-03-28T12:57:17-0400,13,13,13,13,2,0,,2,10cb9015-0116-52a6-99aa-88e6ee70b544,12,1,false,,,,competing_unique_event_votes,candidate
254,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-namajunas-cortez-denver,Weigh-In Results | UFC Denver,2024-07-12T14:40:00-0400,12,11,11,11,1,1,488ef9bf-1d27-519e-adee-d8288e755bed,1,488ef9bf-1d27-519e-adee-d8288e755bed,11,0,true,488ef9bf-1d27-519e-adee-d8288e755bed,UFC Fight Night: Namajunas vs. Cortez,2024-07-13,singleton_event_intersection_unpromoted,candidate
255,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-rodriguez-lemos-vegas-64,Weigh-In Results | UFC Fight Night: Rodriguez vs Lemos,2022-11-04T11:50:00-0400,12,11,10,10,1,1,fe187a2b-0709-5ed8-bab6-8e49e163c88e,1,fe187a2b-0709-5ed8-bab6-8e49e163c88e,10,0,true,fe187a2b-0709-5ed8-bab6-8e49e163c88e,UFC Fight Night: Rodriguez vs. Lemos,2022-11-05,singleton_event_intersection_unpromoted,candidate
256,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-vettori-vs-dolidze-2-vegas-104,Weigh-In Results | UFC Fight Night: Vettori vs Dolidze 2,2025-03-14T12:00:00-0400,13,13,13,12,2,1,66c15bf5-c172-56ab-b7b0-f2f476a0a6ce,1,66c15bf5-c172-56ab-b7b0-f2f476a0a6ce,12,0,true,66c15bf5-c172-56ab-b7b0-f2f476a0a6ce,UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,singleton_event_intersection_unpromoted,candidate
257,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-vettori-vs-holland-vegas-23-espn-abc,Weigh-In Results | UFC Fight Night: Vettori vs Holland,2021-04-08T10:41:06-0400,14,13,12,12,1,1,42bf7659-b296-5d54-a089-0c5d006e0f57,1,42bf7659-b296-5d54-a089-0c5d006e0f57,12,0,true,42bf7659-b296-5d54-a089-0c5d006e0f57,UFC Fight Night: Vettori vs. Holland,2021-04-10,singleton_event_intersection_unpromoted,candidate
258,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-walker-vs-zhang-shanghai,Official Weigh-In Results | UFC Fight Night: Walker vs Zhang,2025-08-21T23:08:00-0400,12,12,12,12,1,1,1530f161-83bc-5651-a047-59e602c3e053,1,1530f161-83bc-5651-a047-59e602c3e053,12,0,true,1530f161-83bc-5651-a047-59e602c3e053,UFC Fight Night: Walker vs. Zhang,2025-08-23,singleton_event_intersection_unpromoted,candidate
259,https://www.ufc.com/news/official-weigh-in-results-ufc-perth-della-maddalena-prates,Official Weigh-In Results | UFC Perth,2026-05-01T15:33:07-0400,12,12,12,12,1,1,1fc7951f-9d23-5096-add0-b918a7cfa1e5,1,1fc7951f-9d23-5096-add0-b918a7cfa1e5,12,0,true,1fc7951f-9d23-5096-add0-b918a7cfa1e5,UFC Fight Night: Della Maddalena vs. Prates,2026-05-02,singleton_event_intersection_unpromoted,candidate
260,https://www.ufc.com/news/official-weigh-in-results-ufc-qatar-fight-night-tsarukyan-hooker,Official Weigh-In Results | UFC Qatar,2025-11-21T01:49:33-0500,14,14,14,14,1,1,e2e1d1aa-6999-53de-8706-378f44a99e0a,1,e2e1d1aa-6999-53de-8706-378f44a99e0a,14,0,true,e2e1d1aa-6999-53de-8706-378f44a99e0a,UFC Fight Night: Tsarukyan vs. Hooker,2025-11-22,singleton_event_intersection_unpromoted,candidate
261,https://www.ufc.com/news/official-weigh-in-results-ufc-rochester,Official Weigh-in Results: UFC Rochester,2019-05-16T16:15:56-0400,13,13,13,12,3,1,a02d5dcd-13f2-535a-8a7a-3b16cbfc4bf0,1,a02d5dcd-13f2-535a-8a7a-3b16cbfc4bf0,12,0,true,a02d5dcd-13f2-535a-8a7a-3b16cbfc4bf0,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,singleton_event_intersection_unpromoted,candidate
262,https://www.ufc.com/news/official-weigh-results-canelo-vs-crawford,Official Weigh-In Results | Canelo vs Crawford,2025-09-12T09:22:21-0400,10,0,0,0,0,0,,0,,0,0,false,,,,no_resolvable_pair_event,candidate
263,https://www.ufc.com/news/official-weigh-results-cejudo-song-ufc-seattle,Weigh-In Results | UFC Seattle,2025-02-21T10:30:35-0500,12,11,10,10,1,1,224d309b-834a-56df-be93-ba6e1b8e3388,1,224d309b-834a-56df-be93-ba6e1b8e3388,10,0,true,224d309b-834a-56df-be93-ba6e1b8e3388,UFC Fight Night: Cejudo vs. Song,2025-02-22,singleton_event_intersection_unpromoted,candidate
264,https://www.ufc.com/news/official-weigh-results-de-ridder-allen-ufc-vancouver,Official Weigh-In Results | UFC Vancouver,2025-10-17T13:00:00-0400,13,12,12,12,1,1,2aa72f73-c7a6-5de4-9c81-706901cc4db4,1,2aa72f73-c7a6-5de4-9c81-706901cc4db4,12,0,true,2aa72f73-c7a6-5de4-9c81-706901cc4db4,UFC Fight Night: De Ridder vs. Allen,2025-10-18,singleton_event_intersection_unpromoted,candidate
265,https://www.ufc.com/news/official-weigh-results-kape-horiguchi-vegas-119,Official Weigh-In Results | UFC Fight Night: Kape vs Horiguchi,2026-06-20T01:15:59-0400,12,12,12,12,1,1,55b6a70e-b633-58bc-bc37-be71c0a16704,1,55b6a70e-b633-58bc-bc37-be71c0a16704,12,0,true,55b6a70e-b633-58bc-bc37-be71c0a16704,UFC Fight Night: Kape vs. Horiguchi,2026-06-20,singleton_event_intersection_unpromoted,candidate
266,https://www.ufc.com/news/official-weigh-results-oliveira-gamrot-ufc-fight-night-rio,Official Weigh-In Results | UFC Rio,2025-10-10T13:13:58-0400,12,12,12,12,1,1,c1054bc4-a1ea-5245-bc15-9ec2b348edcf,1,c1054bc4-a1ea-5245-bc15-9ec2b348edcf,12,0,true,c1054bc4-a1ea-5245-bc15-9ec2b348edcf,UFC Fight Night: Oliveira vs. Gamrot,2025-10-11,singleton_event_intersection_unpromoted,candidate
267,https://www.ufc.com/news/official-weigh-results-saturdays-ufc-fox-event,Official weigh in results for Saturday’s UFC on FOX event,2018-09-14T08:36:04-0400,10,7,7,7,1,1,17c19bad-af2f-52e5-852e-6d5533d1c83e,1,17c19bad-af2f-52e5-852e-6d5533d1c83e,7,0,true,17c19bad-af2f-52e5-852e-6d5533d1c83e,UFC on FOX: Evans vs Davis,2012-01-28,singleton_event_intersection_unpromoted,candidate
268,https://www.ufc.com/news/official-weigh-results-silva-vs-irvin,Official Weigh-In Results - Silva vs Irvin,2018-09-14T08:36:04-0400,10,9,9,8,2,1,5ad00058-6dda-5982-a2a8-7a5dfdd05e5e,1,5ad00058-6dda-5982-a2a8-7a5dfdd05e5e,8,0,true,5ad00058-6dda-5982-a2a8-7a5dfdd05e5e,UFC: Silva vs Irvin,2008-07-19,singleton_event_intersection_unpromoted,candidate
269,https://www.ufc.com/news/official-weigh-results-ufc-311-makhachev-vs-moicano,Weigh-In Results | UFC 311: Makhachev vs Moicano,2025-01-17T14:00:00-0500,13,10,10,10,1,1,ac1710ec-d7cc-598b-88de-8c9401cdd37d,1,ac1710ec-d7cc-598b-88de-8c9401cdd37d,10,0,true,ac1710ec-d7cc-598b-88de-8c9401cdd37d,UFC 311: Makhachev vs. Moicano,2025-01-18,singleton_event_intersection_unpromoted,candidate
270,https://www.ufc.com/news/official-weigh-results-ufc-313-pereira-vs-ankalaev,Weigh-In Results | UFC 313: Pereira vs Ankalaev,2025-03-07T13:34:19-0500,12,12,12,10,5,0,,3,198a0b4a-0abd-5b98-9eb3-edf4fe870c0c,8,1,false,,,,competing_unique_event_votes,candidate
271,https://www.ufc.com/news/official-weigh-results-ufc-314-volkanovski-vs-lopes,Weigh-In Results | UFC 314: Volkanovski vs Lopes,2025-04-11T08:57:03-0400,13,12,11,10,2,1,4f191a25-253f-5563-af4d-90c4cf040819,1,4f191a25-253f-5563-af4d-90c4cf040819,10,0,true,4f191a25-253f-5563-af4d-90c4cf040819,UFC 314: Volkanovski vs. Lopes,2025-04-12,singleton_event_intersection_unpromoted,candidate
272,https://www.ufc.com/news/official-weigh-results-ufc-315-muhammad-vs-della-maddalena,Weigh-In Results | UFC 315: Muhammad vs Della Maddalena,2025-05-09T09:26:11-0400,12,11,11,11,1,1,7da47ef9-7a2b-5e60-b551-4f76644972cf,1,7da47ef9-7a2b-5e60-b551-4f76644972cf,11,0,true,7da47ef9-7a2b-5e60-b551-4f76644972cf,UFC 315: Muhammad vs. Della Maddalena,2025-05-10,singleton_event_intersection_unpromoted,candidate
273,https://www.ufc.com/news/official-weigh-results-ufc-317-topuria-vs-oliveira,Weigh-In Results | UFC 317: Topuria vs Oliveira,2025-06-27T10:40:23-0400,11,10,10,10,1,1,d37f92e1-011d-5482-a590-3afacc05bb2d,1,d37f92e1-011d-5482-a590-3afacc05bb2d,10,0,true,d37f92e1-011d-5482-a590-3afacc05bb2d,UFC 317: Topuria vs. Oliveira,2025-06-28,singleton_event_intersection_unpromoted,candidate
274,https://www.ufc.com/news/official-weigh-results-ufc-318-holloway-vs-poirier-3,Weigh-In Results | UFC 318: Holloway vs Poirier 3,2025-07-18T10:00:00-0400,14,14,13,12,3,1,69aab0b2-6d13-51e2-85ff-01e37604c122,1,69aab0b2-6d13-51e2-85ff-01e37604c122,12,0,true,69aab0b2-6d13-51e2-85ff-01e37604c122,UFC 318: Holloway vs. Poirier 3,2025-07-19,singleton_event_intersection_unpromoted,candidate
275,https://www.ufc.com/news/official-weigh-results-ufc-319-du-plessis-vs-chimaev,Official Weigh-In Results | UFC 319: Du Plessis vs Chimaev,2025-08-15T14:00:00-0400,13,12,11,11,1,1,8cff1de5-bbee-5a5e-8671-606ff3112d57,1,8cff1de5-bbee-5a5e-8671-606ff3112d57,11,0,true,8cff1de5-bbee-5a5e-8671-606ff3112d57,UFC 319: Du Plessis vs. Chimaev,2025-08-16,singleton_event_intersection_unpromoted,candidate
276,https://www.ufc.com/news/official-weigh-results-ufc-320-ankalaev-vs-pereira-2,Official Weigh-In Results | UFC 320: Ankalaev vs Pereira 2,2025-10-03T12:30:21-0400,14,14,14,13,2,1,7bd13667-4355-5cd3-9a9b-2eaf8c59f298,1,7bd13667-4355-5cd3-9a9b-2eaf8c59f298,13,0,true,7bd13667-4355-5cd3-9a9b-2eaf8c59f298,UFC 320: Ankalaev vs. Pereira 2,2025-10-04,singleton_event_intersection_unpromoted,candidate
277,https://www.ufc.com/news/official-weigh-results-ufc-321-aspinall-vs-gane,Official Weigh-In Results | UFC 321: Aspinall vs Gane,2025-10-24T02:00:00-0400,13,12,12,11,2,1,011e6515-c5a0-5393-8c30-365bbbb0a8b4,1,011e6515-c5a0-5393-8c30-365bbbb0a8b4,11,0,true,011e6515-c5a0-5393-8c30-365bbbb0a8b4,UFC 321: Aspinall vs. Gane,2025-10-25,singleton_event_intersection_unpromoted,candidate
278,https://www.ufc.com/news/official-weigh-results-ufc-323-dvalishvili-vs-yan-2,Official Weigh-In Results | UFC 323: Dvalishvili vs Yan 2,2025-12-05T13:00:00-0500,14,14,14,13,2,1,60cbbda6-a593-5de5-9581-c91a2ea35069,1,60cbbda6-a593-5de5-9581-c91a2ea35069,13,0,true,60cbbda6-a593-5de5-9581-c91a2ea35069,UFC 323: Dvalishvili vs. Yan 2,2025-12-06,singleton_event_intersection_unpromoted,candidate
279,https://www.ufc.com/news/official-weigh-results-ufc-324-gaethje-vs-pimblett,Official Weigh-In Results | UFC 324: Gaethje vs Pimblett,2026-01-23T13:00:48-0500,12,11,10,10,1,1,c51d1d9f-bdb6-5901-8cb1-c8633b20f8c4,1,c51d1d9f-bdb6-5901-8cb1-c8633b20f8c4,10,0,true,c51d1d9f-bdb6-5901-8cb1-c8633b20f8c4,UFC 324: Gaethje vs. Pimblett,2026-01-24,singleton_event_intersection_unpromoted,candidate
280,https://www.ufc.com/news/official-weigh-results-ufc-325-volkanovski-vs-lopes-2,Official Weigh-In Results | UFC 325: Volkanovski vs Lopes 2,2026-01-29T23:00:40-0500,14,14,13,12,2,1,603a8463-1406-512a-9e46-0c71623ed5d3,1,603a8463-1406-512a-9e46-0c71623ed5d3,12,0,true,603a8463-1406-512a-9e46-0c71623ed5d3,UFC 325: Volkanovski vs. Lopes 2,2026-01-31,singleton_event_intersection_unpromoted,candidate
281,https://www.ufc.com/news/official-weigh-results-ufc-326-holloway-vs-oliveira-2,Official Weigh-In Results | UFC 326: Holloway vs Oliveira 2,2026-03-06T13:00:00-0500,12,12,12,10,3,1,0bd8e47f-1e27-5644-a6d5-ed22d15d42a5,1,0bd8e47f-1e27-5644-a6d5-ed22d15d42a5,10,0,true,0bd8e47f-1e27-5644-a6d5-ed22d15d42a5,UFC 326: Holloway vs. Oliveira 2,2026-03-07,singleton_event_intersection_unpromoted,candidate
282,https://www.ufc.com/news/official-weigh-results-ufc-327-prochazka-vs-ulberg,Official Weigh-In Results | UFC 327: Procházka vs Ulberg,2026-04-10T10:00:00-0400,12,12,12,12,1,1,9030b80b-cad0-50f4-97b7-3a70ed06d51c,1,9030b80b-cad0-50f4-97b7-3a70ed06d51c,12,0,true,9030b80b-cad0-50f4-97b7-3a70ed06d51c,UFC 327: Prochazka vs. Ulberg,2026-04-11,singleton_event_intersection_unpromoted,candidate
283,https://www.ufc.com/news/official-weigh-results-ufc-328-chimaev-vs-strickland,Official Weigh-In Results | UFC 328: Chimaev vs Strickland,2026-05-08T13:40:00-0400,13,13,13,13,1,1,c3dd8de2-7f24-5700-bfc4-3a451ee6b6b2,1,c3dd8de2-7f24-5700-bfc4-3a451ee6b6b2,13,0,true,c3dd8de2-7f24-5700-bfc4-3a451ee6b6b2,UFC 328: Chimaev vs. Strickland,2026-05-09,singleton_event_intersection_unpromoted,candidate
284,https://www.ufc.com/news/official-weigh-results-ufc-329-mcgregor-vs-holloway-2,Official Weigh-In Results | UFC 329: McGregor vs Holloway 2,2026-07-10T13:30:00-0400,14,13,13,11,3,1,3a3e7a1b-0d9c-58b8-8017-f4cf7c0fafc2,1,3a3e7a1b-0d9c-58b8-8017-f4cf7c0fafc2,11,0,true,3a3e7a1b-0d9c-58b8-8017-f4cf7c0fafc2,UFC 329: McGregor vs. Holloway 2,2026-07-11,singleton_event_intersection_unpromoted,candidate
285,https://www.ufc.com/news/official-weigh-results-ufc-330-makhachev-vs-machado-garry,Official Weigh-In Results | UFC 330: Makhachev vs Machado Garry,2026-08-14T11:00:00-0400,12,12,12,12,1,1,02545891-beb2-5a1b-89ab-89db0297bc97,1,02545891-beb2-5a1b-89ab-89db0297bc97,12,0,true,02545891-beb2-5a1b-89ab-89db0297bc97,UFC 330: Makhachev vs. Machado Garry,2026-08-15,singleton_event_intersection_unpromoted,candidate
286,https://www.ufc.com/news/official-weigh-results-ufc-86-jackson-vs-griffin,Official Weigh-In Results - UFC 86 - Jackson vs Griffin,2018-09-14T08:36:04-0400,9,9,9,9,1,1,9f0b51e4-e7b0-52e7-9248-b529e594f94f,1,9f0b51e4-e7b0-52e7-9248-b529e594f94f,9,0,true,9f0b51e4-e7b0-52e7-9248-b529e594f94f,UFC 86: Jackson vs Griffin,2008-07-05,singleton_event_intersection_unpromoted,candidate
287,https://www.ufc.com/news/official-weigh-results-ufc-89,Official Weigh-In Results - UFC 89,2018-09-14T08:36:04-0400,11,10,10,10,1,1,1a6ada5a-ba5b-509f-84f3-8a56bbb1892c,1,1a6ada5a-ba5b-509f-84f3-8a56bbb1892c,10,0,true,1a6ada5a-ba5b-509f-84f3-8a56bbb1892c,UFC 89: Bisping vs Leben,2008-10-18,singleton_event_intersection_unpromoted,candidate
288,https://www.ufc.com/news/official-weigh-results-ufc-90,Official Weigh-In Results - UFC 90,2018-09-14T08:36:04-0400,9,8,8,8,1,1,3d96b41a-e1a7-5eb2-b75b-66a2f2e7262a,1,3d96b41a-e1a7-5eb2-b75b-66a2f2e7262a,8,0,true,3d96b41a-e1a7-5eb2-b75b-66a2f2e7262a,UFC 90: Silva vs Cote,2008-10-25,singleton_event_intersection_unpromoted,candidate
289,https://www.ufc.com/news/official-weigh-results-ufc-abu-dhabi-ankalaev-guskov,Official Weigh-In Results | UFC Abu Dhabi,2026-07-24T01:00:00-0400,13,12,11,11,1,1,20fc29ae-ec26-59b1-88ef-fba4f08baa6c,1,20fc29ae-ec26-59b1-88ef-fba4f08baa6c,11,0,true,20fc29ae-ec26-59b1-88ef-fba4f08baa6c,UFC Fight Night: Ankalaev vs. Guskov,2026-07-25,singleton_event_intersection_unpromoted,candidate
290,https://www.ufc.com/news/official-weigh-results-ufc-abu-dhabi-whittaker-de-ridder,Official Weigh-In Results | UFC Abu Dhabi,2025-07-25T02:17:00-0400,11,11,11,11,1,1,240b6fad-bd8d-53f3-94a3-a1a2eddd86d3,1,240b6fad-bd8d-53f3-94a3-a1a2eddd86d3,11,0,true,240b6fad-bd8d-53f3-94a3-a1a2eddd86d3,UFC Fight Night: Whittaker vs. De Ridder,2025-07-26,singleton_event_intersection_unpromoted,candidate
291,https://www.ufc.com/news/official-weigh-results-ufc-belgrade-medic-rodriguez-fight-night,Official Weigh-In Results | UFC Belgrade,2026-07-30T04:03:20-0400,14,13,13,13,1,1,ecf00abd-ee79-5cc0-b902-1ff482a8a7ca,1,ecf00abd-ee79-5cc0-b902-1ff482a8a7ca,13,0,true,ecf00abd-ee79-5cc0-b902-1ff482a8a7ca,UFC Fight Night: Medic vs. Rodriguez,2026-08-01,singleton_event_intersection_unpromoted,candidate
292,https://www.ufc.com/news/official-weigh-results-ufc-bjj-5-musumeci-vs-montague,Official Weigh-In Results | UFC BJJ 5: Musumeci vs Montague,2026-02-12T00:30:25-0500,8,0,0,0,0,0,,0,,0,0,false,,,,no_resolvable_pair_event,candidate
293,https://www.ufc.com/news/official-weigh-results-ufc-burns-malott-winnipeg,Official Weigh-In Results | UFC Winnipeg,2026-04-17T12:00:00-0400,12,11,11,11,1,1,ed990ebf-6452-502d-be7d-a4a35998aef0,1,ed990ebf-6452-502d-be7d-a4a35998aef0,11,0,true,ed990ebf-6452-502d-be7d-a4a35998aef0,UFC Fight Night: Burns vs. Malott,2026-04-18,singleton_event_intersection_unpromoted,candidate
294,https://www.ufc.com/news/official-weigh-results-ufc-des-moines-sandhagen-figueiredo,Weigh-In Results | UFC Des Moines,2025-05-02T09:00:00-0400,12,12,12,12,1,1,682ec702-0f33-5b9f-8f83-14ec1365e5bd,1,682ec702-0f33-5b9f-8f83-14ec1365e5bd,12,0,true,682ec702-0f33-5b9f-8f83-14ec1365e5bd,UFC Fight Night: Sandhagen vs. Figueiredo,2025-05-03,singleton_event_intersection_unpromoted,candidate
295,https://www.ufc.com/news/official-weigh-results-ufc-fight-night-allen-vs-costa-vegas-117,Official Weigh-In Results | UFC Fight Night: Allen vs Costa,2026-05-15T13:00:35-0400,13,13,13,13,1,1,786b090f-cbf0-5891-a9f0-d3c47725571e,1,786b090f-cbf0-5891-a9f0-d3c47725571e,13,0,true,786b090f-cbf0-5891-a9f0-d3c47725571e,UFC Fight Night: Allen vs. Costa,2026-05-16,singleton_event_intersection_unpromoted,candidate
