fightmetric_id,raw_color,round,resource_id,drupal_internal_id,reason,field,raw_value,details
5597,1,1,0ed56576-6711-4846-aad2-3e796c3232e2,45240,unresolved_duplicate_source_version,,,version_count=2
5597,1,1,4130b667-6fb2-4893-9bd4-41eb60968ae4,43761,unresolved_duplicate_source_version,,,version_count=2
5597,1,2,66506fc0-fb5e-4cfd-81ca-b67b0b030a50,43762,unresolved_duplicate_source_version,,,version_count=2
5597,1,2,780d45bd-ee79-48b9-9392-a85f961b3aa2,45242,unresolved_duplicate_source_version,,,version_count=2
5597,1,3,8744b63e-631b-4db7-ae82-d593e0e64d80,43763,unresolved_duplicate_source_version,,,version_count=2
5597,1,3,e24eaae9-5a2e-41d8-9007-ffb1fea39fdf,45244,unresolved_duplicate_source_version,,,version_count=2
5616,0,1,869c74fb-6b05-48ef-9ad8-638bd6c27e7e,43810,unresolved_duplicate_source_version,,,version_count=2
5616,0,1,cb67c1d2-26cc-487f-a8d0-f89fe9c17153,45247,unresolved_duplicate_source_version,,,version_count=2
5616,1,1,2a4034fc-75fb-487c-a2e7-5e95d4d581f7,45248,unresolved_duplicate_source_version,,,version_count=2
5616,1,1,340a4329-e5a7-415e-a975-b7762445ae2f,43811,unresolved_duplicate_source_version,,,version_count=2
5620,0,1,3e027f50-e472-4cf0-96cc-363f9460bdc8,43778,unresolved_duplicate_source_version,,,version_count=2
5620,0,1,98880fa5-7200-4765-bb22-a90d71114382,45251,unresolved_duplicate_source_version,,,version_count=2
5620,0,2,0aa16042-ea3a-48a1-9025-cace6cd19002,45253,unresolved_duplicate_source_version,,,version_count=2
5620,0,2,d70ec9fb-640b-4d56-a5a7-f6b08e5fad80,43779,unresolved_duplicate_source_version,,,version_count=2
5620,0,3,2d7a2d5e-2071-4ce8-a409-2d78470a6980,43780,unresolved_duplicate_source_version,,,version_count=2
5620,0,3,558c3820-5a35-496b-82f4-810932c81493,45255,unresolved_duplicate_source_version,,,version_count=2
5620,1,1,4f682bdb-16b1-4322-acb9-dfe2919063b9,43781,unresolved_duplicate_source_version,,,version_count=2
5620,1,1,68f4731f-6aef-42ee-8ae4-8c2d772fac1e,45252,unresolved_duplicate_source_version,,,version_count=2
5620,1,2,58f2935e-5658-43ef-9f1f-7f2fb56853cf,45254,unresolved_duplicate_source_version,,,version_count=2
5620,1,2,ebf5145b-e716-4a80-ba66-6a27d4215288,43782,unresolved_duplicate_source_version,,,version_count=2
5620,1,3,13f1a600-2312-4a34-86ec-b3918efa9a1e,45256,unresolved_duplicate_source_version,,,version_count=2
5620,1,3,a05e3d56-fdf3-4103-89f0-5425ccaed9d5,43783,unresolved_duplicate_source_version,,,version_count=2
5630,0,1,1ae2fd5c-6caf-4ba0-84f9-2a79f7218c66,19065,missing_canonical_fight_identity,,,
5630,0,2,1f2f7e44-27f9-40a7-9522-d7a1fa73064e,19067,missing_canonical_fight_identity,,,
5630,0,3,e0cc41ba-8a28-459d-867d-70fdd9a67961,19069,missing_canonical_fight_identity,,,
5630,1,1,3f1e81b4-acd5-4927-84c4-6b2c10b3a058,19066,missing_canonical_fight_identity,,,
5630,1,2,f295dce3-1f4b-463e-8639-46dbca5cf592,19068,missing_canonical_fight_identity,,,
5630,1,3,9a9b57b6-8608-403d-88fe-eb212d72062b,19070,missing_canonical_fight_identity,,,
5646,0,1,c1007ff7-5099-41b2-b80a-5e622c415e03,19091,missing_canonical_fight_identity,,,
5646,0,2,283d5949-c7cd-41f8-9fe0-ee2546e5ee0f,19093,missing_canonical_fight_identity,,,
5646,0,3,7896894f-53ee-41d7-b8a9-b4afaed81186,19095,missing_canonical_fight_identity,,,
5646,1,1,67a41651-30e9-49a4-ad46-d9d455edf27e,19092,missing_canonical_fight_identity,,,
5646,1,2,fc1514a1-f44f-417c-ad7c-fdd8c17e7c97,19094,missing_canonical_fight_identity,,,
5646,1,3,5f4e9e06-8390-477c-b04a-a833c38f05b0,19096,missing_canonical_fight_identity,,,
5652,0,1,5792a365-8512-48a3-b75d-3c32ecb42621,19139,missing_canonical_fight_identity,,,
5652,1,1,bf7e3feb-8bde-444b-b1d8-0ec6fb784614,19140,missing_canonical_fight_identity,,,
5653,0,1,fc02bb4d-39ba-4725-82a4-4ad25069b4d0,19159,missing_canonical_fight_identity,,,
5653,0,2,0bcd0ac3-d376-4bbb-bddb-6f6495e8c5d3,19161,missing_canonical_fight_identity,,,
5653,0,3,db442075-4533-4145-b0b5-3bb4cd132dd4,19163,missing_canonical_fight_identity,,,
5653,1,1,ea9a4ae2-91ff-4848-aa24-4961cd75e351,19160,missing_canonical_fight_identity,,,
5653,1,2,24577e2b-471a-4b8e-af8a-7c16a5b3c39d,19162,missing_canonical_fight_identity,,,
5653,1,3,02346da1-3731-4674-9967-a9052eed9605,19164,missing_canonical_fight_identity,,,
5654,0,1,667073d6-a568-4901-bae1-c147c58ad14e,19123,missing_canonical_fight_identity,,,
5654,0,2,4ce8d9bd-3cb5-40e3-b406-8c45d8b4bc99,19125,missing_canonical_fight_identity,,,
5654,0,3,a4f82ac4-fb24-46ba-b0ef-827726de1c3f,19127,missing_canonical_fight_identity,,,
5654,1,1,54a9be58-5a18-4680-83a4-d82b3aef385a,19124,missing_canonical_fight_identity,,,
5654,1,2,e129d052-9e6a-4c5d-b8cc-0a839d522766,19126,missing_canonical_fight_identity,,,
5654,1,3,775e18fd-8df0-47b6-b1d4-1bb85e9c6449,19128,missing_canonical_fight_identity,,,
5656,0,1,75349798-435f-49d9-badb-33b3fb3a1be8,43814,unresolved_duplicate_source_version,,,version_count=2
5656,0,1,e505f9a4-76a9-40c7-9027-9a77c6e115eb,66965,unresolved_duplicate_source_version,,,version_count=2
5656,0,2,4206c001-0cdc-433f-96b0-2d3dfdb1d383,43815,unresolved_duplicate_source_version,,,version_count=2
5656,0,2,afd74734-9b9c-4973-9e96-c11fd6d3f53a,66966,unresolved_duplicate_source_version,,,version_count=2
5656,0,3,75a178a2-acb4-4dbd-ac6c-1747ad7d6d51,43816,unresolved_duplicate_source_version,,,version_count=2
5656,0,3,d8607466-2650-447f-93b9-3d46710270bf,66967,unresolved_duplicate_source_version,,,version_count=2
5656,1,1,3213d63d-e3f9-4628-806d-ee58e3c18515,66968,unresolved_duplicate_source_version,,,version_count=2
5656,1,1,471b0a4f-3ae0-4b9f-8a9a-d81723095b1a,43817,unresolved_duplicate_source_version,,,version_count=2
5656,1,2,6f60158f-6582-4017-b8e3-8d90ad156d4e,66969,unresolved_duplicate_source_version,,,version_count=2
5656,1,2,d74a659e-cce5-4383-8234-3daee47306f3,43818,unresolved_duplicate_source_version,,,version_count=2
5656,1,3,de7d9231-e617-4f62-aaf5-4db5089ffe54,66970,unresolved_duplicate_source_version,,,version_count=2
5656,1,3,e99facbb-cb5b-4126-91ba-185500a79317,43819,unresolved_duplicate_source_version,,,version_count=2
5672,0,1,3c9b56b7-009d-4d25-aff0-0d790130d92d,45259,unresolved_duplicate_source_version,,,version_count=2
5672,0,1,4224cd5c-f148-4745-8b73-7fd5c16d681f,43822,unresolved_duplicate_source_version,,,version_count=2
5672,0,2,39e97cba-cc94-4575-a6b7-db6db0b86fbe,45261,unresolved_duplicate_source_version,,,version_count=2
5672,0,2,478a27a7-5861-4403-bb9d-3c849d713a80,43823,unresolved_duplicate_source_version,,,version_count=2
5672,1,1,00a0e59d-8179-490d-b61c-b045464d7ba5,45260,unresolved_duplicate_source_version,,,version_count=2
5672,1,1,401ac625-25d0-42d2-ad58-ed8ea1e0827f,43824,unresolved_duplicate_source_version,,,version_count=2
5672,1,2,033957c1-c5c4-45dc-8baf-e7f373f635a8,45262,unresolved_duplicate_source_version,,,version_count=2
5672,1,2,4d45de22-eab3-435a-a9cd-87431e5f56a7,43825,unresolved_duplicate_source_version,,,version_count=2
5688,0,1,97b65d10-54b4-4897-95f9-2e16e63b19c3,19425,missing_canonical_fight_identity,,,
5688,0,2,36657d2d-4bc7-467e-a11f-b7d838574f90,19427,missing_canonical_fight_identity,,,
5688,0,3,39e542ac-50be-4528-99a2-b828aa07d44e,19429,missing_canonical_fight_identity,,,
5688,1,1,ac358a27-bc5f-4278-8606-4e43226665db,19426,missing_canonical_fight_identity,,,
5688,1,2,9ce6cbc1-c8d8-43bc-8959-11063308a061,19428,missing_canonical_fight_identity,,,
5688,1,3,00f2cb0b-d052-44d6-be5d-ad309c9d44a4,19430,missing_canonical_fight_identity,,,
5691,0,1,5ca92a77-e951-4f09-be89-82bd91dfca70,19573,missing_canonical_fight_identity,,,
5691,0,2,09c17e14-94aa-433e-83f4-35ba8f020371,19575,missing_canonical_fight_identity,,,
5691,0,3,4c18c393-9cf8-4475-a056-8d71ee374054,19577,missing_canonical_fight_identity,,,
5691,1,1,a3d4d3ad-e2b5-41a3-b810-1475c5b882be,19574,missing_canonical_fight_identity,,,
5691,1,2,e9e6784c-8ea9-435b-8647-83c67eba0bb7,19576,missing_canonical_fight_identity,,,
5691,1,3,fb038928-2796-4989-81d5-7149edeefe8e,19578,missing_canonical_fight_identity,,,
5695,0,1,86530a0a-c571-450d-8752-ad4cd7d6a8b5,45265,unresolved_duplicate_source_version,,,version_count=2
5695,0,1,9586ef1f-b366-45ed-862b-b5d8ab2e73f7,43836,unresolved_duplicate_source_version,,,version_count=2
5695,0,2,774889c1-ef7c-46ec-9be8-df0aea268b20,43837,unresolved_duplicate_source_version,,,version_count=2
5695,0,2,d533c4db-fdbe-460a-b095-16ea1d8bd7d6,45267,unresolved_duplicate_source_version,,,version_count=2
5695,0,3,6f609bdb-7cbb-4795-86fa-dda455116b97,43838,unresolved_duplicate_source_version,,,version_count=2
5695,0,3,c47bc149-e92c-48ca-ac85-0e0fdcb24c67,45269,unresolved_duplicate_source_version,,,version_count=2
5695,1,1,7b987035-d035-4028-9cd3-a74256de0f24,43839,unresolved_duplicate_source_version,,,version_count=2
5695,1,1,8496e477-8ffb-4ad9-8148-1ba9e06f2e73,45266,unresolved_duplicate_source_version,,,version_count=2
5695,1,2,cf4b9bb9-35ce-45a6-a478-0ba2e156546d,43840,unresolved_duplicate_source_version,,,version_count=2
5695,1,2,e6ac3d3b-33bb-4367-be11-1a4b41a6720d,45268,unresolved_duplicate_source_version,,,version_count=2
5695,1,3,26886d89-b98d-4704-aaf0-8efc83f93605,43841,unresolved_duplicate_source_version,,,version_count=2
5695,1,3,4418d63b-6733-457f-b436-316f295abc3f,45270,unresolved_duplicate_source_version,,,version_count=2
5699,0,1,700545bf-b091-40b7-a108-8e36f74ce370,19131,missing_canonical_fight_identity,,,
5699,0,2,aea2d27d-40c6-470a-93ce-9f4aa6bb993f,19133,missing_canonical_fight_identity,,,
5699,0,3,ae721597-477b-405a-b280-e61b38dc963a,19135,missing_canonical_fight_identity,,,
5699,1,1,76ebdb68-fad9-443a-896e-f0aac037f3b0,19132,missing_canonical_fight_identity,,,
5699,1,2,ffd8f769-5afc-484f-8946-05760914bd89,19134,missing_canonical_fight_identity,,,
5699,1,3,81ab8068-7d26-4104-a9eb-93024fa4fa1a,19136,missing_canonical_fight_identity,,,
5700,0,1,a1b8544f-6314-44a8-9299-20fdb5b449a9,19143,missing_canonical_fight_identity,,,
5700,0,2,144dcd7c-90fc-42fa-a7e5-3584e113d980,19145,missing_canonical_fight_identity,,,
5700,0,3,c3b70cfe-a3d7-4580-a23a-3b0b32b1c351,19147,missing_canonical_fight_identity,,,
5700,1,1,60b384a4-305d-4f8c-a1ca-6c068cd126f7,19144,missing_canonical_fight_identity,,,
5700,1,2,c23122c9-aea1-40db-aa88-31c148a26011,19146,missing_canonical_fight_identity,,,
5700,1,3,27af3c83-6f74-493d-b9a2-49a3ea60cfcc,19148,missing_canonical_fight_identity,,,
5701,0,1,6e1cb8e5-3ca9-48aa-b30b-9463c0de4bd1,19151,missing_canonical_fight_identity,,,
5701,0,2,c69b79ba-363d-4cfd-8645-12ede265089c,19153,missing_canonical_fight_identity,,,
5701,0,3,531e6e45-89a5-4d8b-811a-f5b3d546a599,19155,missing_canonical_fight_identity,,,
5701,1,1,af82c7b5-2a59-49fc-8634-b1f12ecca1cb,19152,missing_canonical_fight_identity,,,
5701,1,2,41e8122f-9fe8-417d-a98f-fb7c9908fefc,19154,missing_canonical_fight_identity,,,
5701,1,3,004933df-c66b-4839-8944-b2b540cae326,19156,missing_canonical_fight_identity,,,
5707,0,1,6264cf0d-dc3b-49fa-8302-b1411dd2ab8a,19513,missing_canonical_fight_identity,,,
5707,0,2,789f85ea-14a3-4a29-b01d-87fceee31303,19515,missing_canonical_fight_identity,,,
5707,0,3,c029d458-907f-4942-b5dc-58723c7167c0,19517,missing_canonical_fight_identity,,,
5707,0,4,f1cefbad-ad5d-47bf-8b3c-5e89ee1d5a3c,19519,missing_canonical_fight_identity,,,
5707,0,5,a5853ce1-a836-4a43-bdda-3fecbf0de9e7,19521,missing_canonical_fight_identity,,,
5707,1,1,ee85f728-6efa-4269-8f4d-f7814eb20a8e,19514,missing_canonical_fight_identity,,,
5707,1,2,3cb724c8-3c45-46f8-915f-8874f3383fc5,19516,missing_canonical_fight_identity,,,
5707,1,3,8078ca8c-afc9-40e0-b139-bc5eccc45e1d,19518,missing_canonical_fight_identity,,,
5707,1,4,1d45a618-e4f8-4f96-88c2-9eda8b860bb9,19520,missing_canonical_fight_identity,,,
5707,1,5,5a28526c-03c8-4fe2-be8d-51378b3ae70b,19522,missing_canonical_fight_identity,,,
5710,0,1,8dd88498-d368-457f-a072-0cf2928973e1,19529,missing_canonical_fight_identity,,,
5710,0,2,0a08dede-8796-4983-b14e-500ee8160a4a,19531,missing_canonical_fight_identity,,,
5710,0,3,16eb91a1-b941-4d17-a474-d6dea44a1cd1,19533,missing_canonical_fight_identity,,,
5710,1,1,88f34df3-4c86-4b28-86a2-a437b91584bb,19530,missing_canonical_fight_identity,,,
5710,1,2,721ffcbe-8fe8-4b8e-9b31-18e90a6a31b3,19532,missing_canonical_fight_identity,,,
5710,1,3,2df38071-969b-4a67-9480-0453f7f6cf3c,19534,missing_canonical_fight_identity,,,
5713,0,1,ec409fd3-1117-4321-90bb-f3494be8fb71,19701,missing_canonical_fight_identity,,,
5713,0,2,a328ada0-7ca7-46dc-bea7-e8a2a9b3fa6f,19703,missing_canonical_fight_identity,,,
5713,1,1,24468806-43ab-4cfa-b83a-63743fe5ab40,19702,missing_canonical_fight_identity,,,
5713,1,2,31d26b92-805b-4e36-a2bf-a43a3fff88cb,19704,missing_canonical_fight_identity,,,
5725,0,1,18925193-61d0-49a8-94be-defc6a94e9db,43856,unresolved_duplicate_source_version,,,version_count=2
5725,0,1,60689669-716b-45c7-ae20-79af7a18e36b,65350,unresolved_duplicate_source_version,,,version_count=2
5725,1,1,88cce6aa-76a8-483f-999d-2c8281c16395,65351,unresolved_duplicate_source_version,,,version_count=2
5725,1,1,cec44e78-9083-4fb9-be24-09d3b3eb9c6a,43857,unresolved_duplicate_source_version,,,version_count=2
5758,0,1,f0bcc746-3cc1-4a3d-a477-8a87ba2761fd,19207,missing_canonical_fight_identity,,,
5758,0,2,a379cb5d-fa2e-4a95-be12-de986f2996ec,19209,missing_canonical_fight_identity,,,
5758,0,3,8f9fc5d1-2bd1-49be-a381-8962fb4e3c44,19211,missing_canonical_fight_identity,,,
5758,1,1,b1f6b30a-f18e-48d9-986d-53d3ced95152,19208,missing_canonical_fight_identity,,,
5758,1,2,c46a380d-a519-44c4-baa2-e910d455bcd6,19210,missing_canonical_fight_identity,,,
5758,1,3,189b389c-e51d-4930-abd6-2a47a2a11b7f,19212,missing_canonical_fight_identity,,,
5759,0,1,c998de8c-d4f2-4146-994a-10203920aa80,43874,missing_canonical_fight_identity,,,
5759,0,2,a81a807e-df4b-49dc-abe3-fec2f8e16f92,43875,missing_canonical_fight_identity,,,
5759,0,3,07b3fd04-91bf-4ccd-856c-cdc499fd1e41,43876,missing_canonical_fight_identity,,,
5759,1,1,a59f22e6-d7ab-4ff9-92f1-82a161ec6562,43877,missing_canonical_fight_identity,,,
5759,1,2,e8ce31af-95d7-4c82-a2ea-a4bad2ca65f1,43878,missing_canonical_fight_identity,,,
5759,1,3,8ed789d9-e3f9-4a6d-9959-a069b7068b08,43879,missing_canonical_fight_identity,,,
5765,0,1,43d2f7ae-0bf4-499b-af52-5beef495f83e,43882,unresolved_duplicate_source_version,,,version_count=2
5765,0,1,e674babf-8122-41ec-8d55-5cdd0f6a541a,45273,unresolved_duplicate_source_version,,,version_count=2
5765,1,1,772e8520-b868-4c66-b95d-f2cea3c72a01,43883,unresolved_duplicate_source_version,,,version_count=2
5765,1,1,f96da88d-2c4b-4813-85b0-a9be50f8f174,45274,unresolved_duplicate_source_version,,,version_count=2
5771,0,1,f1565a78-a7fe-4cd7-a4f4-c7c051db9ab3,19985,missing_canonical_fight_identity,,,
5771,0,2,049b414c-d2b7-4930-a2b7-d1f6813e7ff2,19987,missing_canonical_fight_identity,,,
5771,1,1,83bdeea3-a1a2-40f9-a199-14c2901aeebf,19986,missing_canonical_fight_identity,,,
5771,1,2,c52739a9-b997-4948-8a5a-1e46b8bc4908,19988,missing_canonical_fight_identity,,,
5778,0,1,41f1d6e3-276d-48a2-99e1-03e74f54c079,65322,unresolved_duplicate_source_version,,,version_count=2
5778,0,1,68985235-a66d-4295-a98d-a6b39ae9708a,43944,unresolved_duplicate_source_version,,,version_count=2
5778,0,2,45007992-0319-4009-bed6-6fae166d085f,65323,unresolved_duplicate_source_version,,,version_count=2
5778,0,2,58e223c8-e6e4-473d-872d-3ab5476a2eae,43945,unresolved_duplicate_source_version,,,version_count=2
5778,0,3,4cdd10bf-4d6f-45e7-a0ed-61e3b1cc3096,65324,unresolved_duplicate_source_version,,,version_count=2
5778,0,3,630c01fa-c01e-4866-966d-6de9aeb7b7e4,43946,unresolved_duplicate_source_version,,,version_count=2
5778,1,1,2b03261d-2e91-47f5-aa25-2195d57018ef,43947,unresolved_duplicate_source_version,,,version_count=2
5778,1,1,eb93004c-486c-4650-8e32-7f97c47757d6,65325,unresolved_duplicate_source_version,,,version_count=2
5778,1,2,26fb11b3-25a8-4dfd-bd89-1219ef50daff,43948,unresolved_duplicate_source_version,,,version_count=2
5778,1,2,9c7bc80f-0c76-4618-9e2c-b243150b0b85,65326,unresolved_duplicate_source_version,,,version_count=2
5778,1,3,38a19bc5-0d60-4433-8cc4-d744a4aea806,65327,unresolved_duplicate_source_version,,,version_count=2
5778,1,3,8cf080ce-751b-4ab4-a55b-3c5e9871daf6,43949,unresolved_duplicate_source_version,,,version_count=2
5779,0,1,a4dca95d-9c00-44a1-bdea-95b80e9d77b9,19543,missing_canonical_fight_identity,,,
5779,0,2,66f0f0ae-3263-4cf3-ab5d-db924cd90b40,19545,missing_canonical_fight_identity,,,
5779,0,3,67359ba9-059a-4e92-8010-6352e08be0ea,19547,missing_canonical_fight_identity,,,
5779,1,1,ca8cd3f3-6328-4e7e-87b5-fb7e8c8b47e6,19544,missing_canonical_fight_identity,,,
5779,1,2,76ac1add-c37d-4bf4-958d-dfe9856a094b,19546,missing_canonical_fight_identity,,,
5779,1,3,ee42e927-a97c-4364-bea8-438f040d81ae,19548,missing_canonical_fight_identity,,,
5780,0,1,083c4bf2-9f10-4154-9f60-fff1ca39b1ba,65342,unresolved_duplicate_source_version,,,version_count=2
5780,0,1,a34038a8-30a7-4774-838c-f24194efdc7e,43886,unresolved_duplicate_source_version,,,version_count=2
5780,0,2,1adf4695-42a6-41a2-a3e6-a13ec613b452,65343,unresolved_duplicate_source_version,,,version_count=2
5780,0,2,45f03e81-a033-4c1d-87ff-2a26322671cf,43887,unresolved_duplicate_source_version,,,version_count=2
5780,0,3,2404ce3f-938d-4bf6-88dd-d63422d861a0,65344,unresolved_duplicate_source_version,,,version_count=2
5780,0,3,64f3e19f-260a-4d27-a609-dde1b211e690,43888,unresolved_duplicate_source_version,,,version_count=2
5780,1,1,7f14ff6c-25bb-4517-9d46-4f241a30bf5c,43889,unresolved_duplicate_source_version,,,version_count=2
5780,1,1,c7bb0bc2-adbf-41c2-99a5-f9fd795d908b,65345,unresolved_duplicate_source_version,,,version_count=2
5780,1,2,2a45658f-965f-4870-9f10-c0f1103270d1,43890,unresolved_duplicate_source_version,,,version_count=2
5780,1,2,9cbbfeba-a1a7-4e94-aba5-ffe658eeed2b,65346,unresolved_duplicate_source_version,,,version_count=2
5780,1,3,0be2da5f-fc96-46c0-96dd-2412243a8f69,65347,unresolved_duplicate_source_version,,,version_count=2
5780,1,3,59027ff1-6be5-4634-b8f3-075d8526bfc4,43891,unresolved_duplicate_source_version,,,version_count=2
5781,0,1,fe154f3a-fc15-4acd-90cb-e4940200d1b6,19537,missing_canonical_fight_identity,,,
5781,0,2,f0714f24-b4bd-4c21-99ea-d75d0604e0cb,19539,missing_canonical_fight_identity,,,
5781,1,1,8a2bbb70-f369-4d6c-9d47-77a4da656060,19538,missing_canonical_fight_identity,,,
5781,1,2,d2eefa93-d9ee-4c66-a6bb-76ec27873ff6,19540,missing_canonical_fight_identity,,,
5782,0,1,03b90b8b-f9c4-45e0-ab4f-94c048b895cb,65338,unresolved_duplicate_source_version,,,version_count=2
5782,0,1,ae52637a-99b3-44d6-bcf6-d262b0eb1c8d,43894,unresolved_duplicate_source_version,,,version_count=2
5782,1,1,4022fda8-d844-4334-a4f1-c9da62e160d2,43895,unresolved_duplicate_source_version,,,version_count=2
5782,1,1,bff29491-eae4-4bea-b9a4-58e4f58d5e02,65339,unresolved_duplicate_source_version,,,version_count=2
5783,0,1,0e88e1c9-2c11-4449-af2a-f3fcae8aa632,65330,unresolved_duplicate_source_version,,,version_count=2
5783,0,1,dca42037-e754-4c58-b0d9-845b508342a6,43898,unresolved_duplicate_source_version,,,version_count=2
5783,0,2,07136da7-389d-4d2d-be0e-f313090c5115,43899,unresolved_duplicate_source_version,,,version_count=2
5783,0,2,0f335f4f-94d6-4f0e-a377-471ea7b42bc0,65331,unresolved_duplicate_source_version,,,version_count=2
5783,0,3,6109127e-e285-4e4a-a5c2-8e6051ec012f,43900,unresolved_duplicate_source_version,,,version_count=2
5783,0,3,9653e82e-927b-46a7-abc8-0e3ae64d3b8e,65332,unresolved_duplicate_source_version,,,version_count=2
5783,1,1,7e044548-ddf8-4a79-bc86-008fd8313a17,43901,unresolved_duplicate_source_version,,,version_count=2
5783,1,1,e8252ec9-072a-45e7-ac42-c75bc758067b,65333,unresolved_duplicate_source_version,,,version_count=2
5783,1,2,849a5352-6b3c-4941-800e-5ec7e2b49cb1,43902,unresolved_duplicate_source_version,,,version_count=2
5783,1,2,e2c42e3c-3ed7-4785-aa57-4206cbf483e1,65334,unresolved_duplicate_source_version,,,version_count=2
5783,1,3,285d2502-5ecf-4121-a990-9b9213bd5075,43903,unresolved_duplicate_source_version,,,version_count=2
5783,1,3,5fca4ece-3d86-47cb-87a6-1dbf06ea1192,65335,unresolved_duplicate_source_version,,,version_count=2
5791,0,1,76e2d862-6980-4239-874d-e4bcacd85972,19409,missing_canonical_fight_identity,,,
5791,0,2,5f308a4a-b7eb-4bd9-b216-c2ff7bb8a006,19411,missing_canonical_fight_identity,,,
5791,0,3,314c6a94-178d-444e-9782-a89b5c173c70,19413,missing_canonical_fight_identity,,,
5791,1,1,c8f1ed89-d949-4f48-938c-4008df164cb4,19410,missing_canonical_fight_identity,,,
5791,1,2,50fec44b-adfd-42d8-93b5-2c99d22e922c,19412,missing_canonical_fight_identity,,,
5791,1,3,a96fcb36-585f-4cca-9ce2-f975df326537,19414,missing_canonical_fight_identity,,,
5792,0,1,5f51f80c-c164-4054-9ff9-626b864e499d,19433,missing_canonical_fight_identity,,,
5792,1,1,3efe5b99-28e2-4a02-a473-54d4959688aa,19434,missing_canonical_fight_identity,,,
5803,0,1,4e464d87-d7de-41b9-affa-fb2b2c6009ca,19551,missing_canonical_fight_identity,,,
5803,0,2,75f6ab69-e8b2-4253-adda-c3c949f5b409,19553,missing_canonical_fight_identity,,,
5803,0,3,1bb4196b-ed49-41ed-a89b-751f2a0c6b61,19555,missing_canonical_fight_identity,,,
5803,1,1,6638ce5c-22b3-4bea-a99d-874b2bb24056,19552,missing_canonical_fight_identity,,,
5803,1,2,83479524-17d6-4075-adbe-fb63d8b7bfbe,19554,missing_canonical_fight_identity,,,
5803,1,3,9a1f9bcb-3d64-448c-9621-f6700ba3ad13,19556,missing_canonical_fight_identity,,,
581,0,1,9d6b9b3e-d387-45f4-b5c7-337e8b3b77db,30959,missing_canonical_fight_identity,,,
581,0,2,dfe4b4c5-5bd8-455b-a3c3-56fff9df7e87,30960,missing_canonical_fight_identity,,,
581,1,1,854659dd-f026-499d-84cc-efff9740e959,30961,missing_canonical_fight_identity,,,
581,1,2,48ab944f-a96d-47d2-934c-f123454180e4,30962,missing_canonical_fight_identity,,,
5824,0,2,c7871fd9-cf48-47bf-a71d-908195dd5a17,19937,position_bucket_outside_audited_0_5_range,ground_time,12,
5824,1,2,28b04b4b-0699-4d2e-93f4-4d3f3ca437c5,19938,position_bucket_outside_audited_0_5_range,ground_ctl_time,12,
5824,1,2,28b04b4b-0699-4d2e-93f4-4d3f3ca437c5,19938,position_bucket_outside_audited_0_5_range,ground_time,12,
5824,1,2,28b04b4b-0699-4d2e-93f4-4d3f3ca437c5,19938,position_bucket_outside_audited_0_5_range,guard_ctl_time,12,
5825,0,1,defb4bd5-48d8-4a24-bbe9-58db13bd76ee,19327,missing_canonical_fight_identity,,,
5825,0,2,7574c562-214c-42ac-bb46-fc6366e12db3,19329,missing_canonical_fight_identity,,,
5825,1,1,8ff213ff-a552-4c4c-8b13-5e71d7453191,19328,missing_canonical_fight_identity,,,
5825,1,2,b8eb8e18-7768-431c-9298-31c4eea15a2e,19330,missing_canonical_fight_identity,,,
583,0,1,94f0e79f-f453-4064-9714-f56c4dcd00c8,31693,missing_canonical_fight_identity,,,
583,1,1,b0246ad4-969b-454c-bbfe-b0bd455b72f1,31694,missing_canonical_fight_identity,,,
584,0,1,d8f1c149-de98-45dc-a11b-75934991d74c,31673,missing_canonical_fight_identity,,,
584,0,2,31d50aa7-a71a-49da-9ddc-6e714f7024ef,31674,missing_canonical_fight_identity,,,
584,1,1,b2a0fb00-6739-405f-825e-fe00830e1e81,31675,missing_canonical_fight_identity,,,
584,1,2,3fec4f0d-5603-40ec-ae69-bbbe6418fbf8,31676,missing_canonical_fight_identity,,,
585,0,1,2dfe92df-3fbe-4eb3-acfc-49816e4d8410,31697,missing_canonical_fight_identity,,,
585,0,2,cce9fed5-523a-43e4-a661-6a4815722feb,31698,missing_canonical_fight_identity,,,
585,1,1,9d8d9a7b-414b-4aa7-9cf7-e42b634eb942,31699,missing_canonical_fight_identity,,,
585,1,2,fa494cc5-7958-487d-bf45-ccd8fad5fb75,31700,missing_canonical_fight_identity,,,
5856,0,1,7bacfcd6-af8b-4360-af3b-867911bfb00e,19807,missing_canonical_fight_identity,,,
5856,0,2,9f10159d-0238-447e-98e5-6639d8d8a6df,19809,missing_canonical_fight_identity,,,
5856,1,1,8c12dbaa-7314-4273-a3cf-fc7d4dc1ee74,19808,missing_canonical_fight_identity,,,
5856,1,2,a16e7702-0ca1-4015-9122-82705c6883c2,19810,missing_canonical_fight_identity,,,
5858,0,1,36c081b6-b16c-42be-b150-d97b8323b2cc,43930,missing_canonical_fight_identity,,,
5858,1,1,b0350ab1-87cc-414c-a137-52d2a0ce8c06,43931,missing_canonical_fight_identity,,,
586,0,1,95652f2d-021a-4fb3-a7eb-f3624cd4edd5,31687,missing_canonical_fight_identity,,,
586,0,2,03ebd747-8523-4cc9-8d98-4ccf1a3f151f,31688,missing_canonical_fight_identity,,,
586,1,1,24045836-ece0-42fd-ae00-d922a649e18e,31689,missing_canonical_fight_identity,,,
