source_event_url,source_match_nr,source_organisation,source_event_title,fighter1_name,fighter2_name,reason,details
/events/UFC-40-Vendetta-1220,3,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Andrei Arlovski,Ian Freeman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-40-Vendetta-1220,4,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Robbie Lawler,Tiki Ghosn,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-40-Vendetta-1220,5,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Carlos Newton,Pete Spratt,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-40-Vendetta-1220,6,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Matt Hughes,Gil Castillo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-40-Vendetta-1220,7,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Chuck Liddell,Renato Sobral,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-40-Vendetta-1220,8,Ultimate Fighting Championship (UFC),UFC 40 - Vendetta,Tito Ortiz,Ken Shamrock,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,1,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Yves Edwards,Rich Clementi,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,2,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Gan McGee,Alexandre Dantas,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,3,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Din Thomas,Matt Serra,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,4,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Vladimir Matyushenko,Pedro Rizzo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,5,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Matt Lindland,Phil Baroni,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,6,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,B.J. Penn,Caol Uno,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,7,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Frank Mir,David Abbott,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-41-Onslaught-1424,8,Ultimate Fighting Championship (UFC),UFC 41 - Onslaught,Tim Sylvia,Ricco Rodriguez,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,1,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,David Loiseau,Mark Weir,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,2,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Hermes Franca,Rich Crunkilton,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,3,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Duane Ludwig,Genki Sudo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,4,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Rich Franklin,Evan Tanner,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,5,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Wesley Correira,Sean Alvarez,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,6,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Dave Strasser,Romie Aram,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,7,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Pete Spratt,Robbie Lawler,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-42-Sudden-Impact-1469,8,Ultimate Fighting Championship (UFC),UFC 42 - Sudden Impact,Matt Hughes,Sean Sherk,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,1,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Pedro Rizzo,Tra Telligman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,2,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Falaniko Vitale,Matt Lindland,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,3,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Frank Mir,Wes Sims,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,4,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Vernon White,Ian Freeman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,5,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Vitor Belfort,Marvin Eastman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,6,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Yves Edwards,Eddie Ruiz,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,7,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Kimo Leopoldo,David Abbott,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-43-Meltdown-1614,8,Ultimate Fighting Championship (UFC),UFC 43 - Meltdown,Randy Couture,Chuck Liddell,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,1,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Hermes Franca,Caol Uno,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,2,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Nick Diaz,Jeremy Jackson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,3,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Josh Thomson,Gerald Strebendt,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,4,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Karo Parisyan,Dave Strasser,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,5,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Rich Franklin,Edwin Dewees,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,6,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Jorge Rivera,David Loiseau,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,7,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Tim Sylvia,Gan McGee,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,8,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Andrei Arlovski,Vladimir Matyushenko,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-44-Undisputed-1688,9,Ultimate Fighting Championship (UFC),UFC 44 - Undisputed,Randy Couture,Tito Ortiz,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,1,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Yves Edwards,Nick Agallar,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,2,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Keith Rockel,Chris Liguori,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,3,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Pedro Rizzo,Ricco Rodriguez,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,4,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Robbie Lawler,Chris Lytle,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,5,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Evan Tanner,Phil Baroni,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,6,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Wesley Correira,David Abbott,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,7,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Matt Lindland,Falaniko Vitale,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-45-Revolution-1863,8,Ultimate Fighting Championship (UFC),UFC 45 - Revolution,Matt Hughes,Frank Trigg,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,1,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Matt Serra,Jeff Curran,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,2,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Josh Thomson,Hermes Franca,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,3,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Georges St. Pierre,Karo Parisyan,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,4,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Lee Murray,Jorge Rivera,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,5,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Frank Mir,Wes Sims,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,6,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Renato Verissimo,Carlos Newton,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,7,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,B.J. Penn,Matt Hughes,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-46-Supernatural-1943,8,Ultimate Fighting Championship (UFC),UFC 46 - Supernatural,Vitor Belfort,Randy Couture,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,1,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Genki Sudo,Mike Thomas Brown,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,2,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Jonathan Wiezorek,Wade Shipp,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,3,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Mike Kyle,Wes Sims,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,4,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Nick Diaz,Robbie Lawler,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,5,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Andrei Arlovski,Wesley Correira,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,6,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Yves Edwards,Hermes Franca,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,7,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Chris Lytle,Tiki Ghosn,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-47-Its-On-2121,8,Ultimate Fighting Championship (UFC),UFC 47 - It's On,Chuck Liddell,Tito Ortiz,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,1,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Georges St. Pierre,Jay Hieron,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,2,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Trevor Prangley,Curtis Stout,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,3,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Matt Serra,Ivan Menjivar,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,4,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Evan Tanner,Phil Baroni,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,5,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Matt Hughes,Renato Verissimo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,6,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Frank Mir,Tim Sylvia,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,7,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Frank Trigg,Dennis Hallman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-48-Payback-2203,8,Ultimate Fighting Championship (UFC),UFC 48 - Payback,Ken Shamrock,Kimo Leopoldo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,1,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Yves Edwards,Josh Thomson,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,2,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Karo Parisyan,Nick Diaz,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,3,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Chris Lytle,Ronald Jhun,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,4,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Justin Eilers,Mike Kyle,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,5,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,David Terrell,Matt Lindland,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,6,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Chuck Liddell,Vernon White,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,7,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Joe Riggs,Joe Doerksen,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-49-Unfinished-Business-2400,8,Ultimate Fighting Championship (UFC),UFC 49 - Unfinished Business,Randy Couture,Vitor Belfort,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-5-The-Return-of-the-Beast-11,10,Ultimate Fighting Championship (UFC),UFC 5 - The Return of the Beast,Dan Severn,Dave Beneteau,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,1,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Travis Lutter,Marvin Eastman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,2,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Ivan Salaverry,Tony Fryklund,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,3,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Evan Tanner,Robbie Lawler,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,4,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Frank Trigg,Renato Verissimo,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,5,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Matt Hughes,Georges St. Pierre,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,6,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Rich Franklin,Jorge Rivera,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-50-The-War-of-04-2512,7,Ultimate Fighting Championship (UFC),UFC 50 - The War of '04,Tito Ortiz,Patrick Cote,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,1,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Nick Diaz,Drew Fickett,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,2,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Karo Parisyan,Chris Lytle,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,3,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,David Loiseau,Gideon Ray,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,4,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Mike Kyle,James Irvin,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,5,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Paul Buentello,Justin Eilers,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,6,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Evan Tanner,David Terrell,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,7,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Andrei Arlovski,Tim Sylvia,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,8,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Pete Sell,Phil Baroni,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-51-Super-Saturday-2690,9,Ultimate Fighting Championship (UFC),UFC 51 - Super Saturday,Tito Ortiz,Vitor Belfort,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,1,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Mike Van Arsdale,John Marsh,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,2,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Joe Doerksen,Patrick Cote,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,3,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Ivan Salaverry,Joe Riggs,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,4,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Georges St. Pierre,Jason Miller,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,5,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Matt Lindland,Travis Lutter,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,6,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Matt Hughes,Frank Trigg,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,7,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Renato Sobral,Travis Wiuff,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-52-Couture-vs-Liddell-2-2930,8,Ultimate Fighting Championship (UFC),UFC 52 - Couture vs. Liddell 2,Chuck Liddell,Randy Couture,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,1,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Nick Diaz,Koji Oishi,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,2,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,David Loiseau,Charles McCarthy,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,3,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Nate Quarry,Shonie Carter,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,4,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Paul Buentello,Kevin Jordan,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,5,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Forrest Griffin,Bill Mahood,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,6,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Rich Franklin,Evan Tanner,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,7,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Karo Parisyan,Matt Serra,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-53-Heavy-Hitters-3054,8,Ultimate Fighting Championship (UFC),UFC 53 - Heavy Hitters,Andrei Arlovski,Justin Eilers,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,1,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,James Irvin,Terry Martin,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,2,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Trevor Prangley,Travis Lutter,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,3,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Matt Lindland,Joe Doerksen,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,4,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Georges St. Pierre,Frank Trigg,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,5,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Diego Sanchez,Brian Gassaway,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,6,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Randy Couture,Mike Van Arsdale,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,7,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Tim Sylvia,Tra Telligman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-54-Boiling-Point-3093,8,Ultimate Fighting Championship (UFC),UFC 54 - Boiling Point,Chuck Liddell,Jeremy Horn,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-55-Fury-3250,1,Ultimate Fighting Championship (UFC),UFC 55 - Fury,Alessio Sakara,Ron Faircloth,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-55-Fury-3250,2,Ultimate Fighting Championship (UFC),UFC 55 - Fury,Marcio Cruz,Keigo Kunihara,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
/events/UFC-55-Fury-3250,3,Ultimate Fighting Championship (UFC),UFC 55 - Fury,Jorge Rivera,Dennis Hallman,ufc_label_excluded_lower_precedence,lower-precedence external source is never used to repair/overwrite UFC canonical history
