ufc_athlete_uuid,fightmetric_id,official_fight_appearances,disposition,exact_trusted_match_count,matched_canonical_ids,matched_source_names,crosswalk_disposition
7911f02f-b287-4d7d-b3df-ef8af1b87a6f,671,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
791dfcca-0648-4d4f-b312-d59a6e6de5e2,3384,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
796f73ba-1510-4e5f-8a4a-407de03780fd,4009,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
797c2d3c-13c9-4a86-bf10-062284d040d9,858,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
799cb6f4-a353-4331-a9e5-9f5fb1ebee2b,1097,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
799cc36d-4caf-4da1-904d-91e619e06218,3443,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
79a7f7f0-4c96-4b66-b07b-48b5a5f2b94b,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
79ca120c-3475-46f7-88de-487a8e9c455b,3087,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
79ec83e1-dab3-46d3-80e3-94d014c701c0,4276,5,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
79fc7003-2d10-47f1-8b4f-ad20c79183e5,3739,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7a11b691-de1e-4d2e-a8a9-6c25063545c8,3380,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7a360231-4f4d-4866-b321-f4fcc1fdf773,3163,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7a6a7968-55ff-471d-8d89-145d1aa89675,798,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7a7d5227-f9f1-4f98-bd9b-03162ee8cd28,792,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7a9c8089-d625-459c-915c-375fc556aa74,1037,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7abecf02-0850-4a0c-932c-b85e80b6e230,1289,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7b2b378b-2951-4c2b-9e28-d5189f6ea883,1108,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7b4befc8-48da-4d46-9c9f-b7bcb73d56f2,3875,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7b655591-2316-4691-9561-79695e1cdcb6,788,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7b6e92bc-9d79-4b40-9cf8-8c061baa8da4,593,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7b9261cc-ac70-4500-bd66-e6cf30e2ec14,1239,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7bcc5cae-02f2-4409-b9ad-720d7446e0bb,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
7bed0f6b-3bed-4054-87cb-7fc505c61057,1822,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7c22e14f-8b14-417c-839e-3ebf98f0afea,1920,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7cc5f6cd-6fe2-4db0-bd62-ecdbf2c17fe8,826,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7cce15ad-278a-4d22-8454-dceb0b00d95e,3842,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7cdcf8dd-3e0b-440c-aff6-72d1b8e8730b,785,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7d6f5844-abc3-41b2-86af-146ba9515beb,825,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7d76895c-832e-4d35-baeb-81ae92b609d5,494,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7d8b9efa-c1d6-4e4e-a8dd-4ad8a7d24448,819,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7da13446-eb59-43cf-ad3e-f6e71f0e6777,1098,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7da7cd33-61bf-4da5-9dd0-0a1fa67ead4e,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
7e770385-49b4-42e5-93c9-778a086ea14b,1388,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7e980399-9ba1-4182-b1a7-8cefc52c275a,1739,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7eef732a-3104-45cf-a043-ab4688a89afa,,1,unlinked_with_official_fight_history,0,,,no_source_explicit_fightmetric_id
7ef1a4f4-2fd6-49ff-8f15-9e9c7d3ad8fb,3374,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7ef3fec0-46c3-482c-b15a-2594341cf9c1,678,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7f0aedd4-0a47-49a1-817d-d85891fcf176,1841,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7f1ccb60-155a-46a0-b9bc-c8caad9097fe,3336,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7f30eb6e-e053-46d7-a42e-4d90ab24c311,1364,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7f898a8e-aeac-45d9-9dbf-bb9c4a255bbc,2347,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
7f98ba06-0639-4ffe-a624-4ff01bb928b5,1281,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
7fcb7229-58e7-4fea-ac55-e461ad228a9c,4054,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8014bc2c-b397-4cb3-ad45-1e1aaa0f13ca,3571,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
80525939-bb24-44ab-b7af-83cf7a5f3a18,1498,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8063aebc-fcf0-4f02-8104-11fca01ff429,1407,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8068fe06-5700-4254-ac58-7eb976445bfd,1326,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
808cf816-8939-4ba0-8555-0f1f2537465d,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
80e59df1-5264-4fb8-a875-a76b24190e14,3320,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
812b5fc5-37a0-47ed-9f16-0e591da49602,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8131dbc3-78b5-4497-ab8d-c28801030f58,1132,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8151d92e-a1c8-434d-ae51-305a50231b9f,1086,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
81528066-57ac-4d82-a806-93fdb83035fa,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
81679d62-e257-4564-992c-da2496cf7234,3097,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
818db5d9-3d0d-43fe-98a3-4c9cb029f31d,892,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
81afc008-1cc2-48e7-a025-cde07b0fbd6c,3987,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
81ce2975-e23f-4051-9c68-aec8ac572c90,1111,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
81e9ecbb-99f7-4ef8-b59b-16facba1fa88,3813,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
82311910-8be5-40d4-aca7-4087da62355b,1768,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
825dd3ad-17f9-4362-bf93-15457b6fcdcf,975,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
82b1ff3f-36b0-48f5-8ecc-4b3132356fec,3140,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
82eec871-8922-4bb5-b768-aa1f353037d7,1608,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8304851e-cb06-4d7f-9b10-3d18f25801b5,1006,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8316036a-164e-44e0-b228-89a98f95b908,4634,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
832c8203-3bda-4c66-a8f8-d6cfc2baba16,3559,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
833b9e65-edc1-4084-80c1-f555f5e4e740,3937,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
833f777b-9e23-4eb4-b8cf-7ea34122529f,4463,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
839434f9-5e1a-4867-9bce-eb514811870c,1833,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8397ab75-2246-4ea4-97ab-a265184dd4db,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
83f1c5fd-bbdb-4b31-b512-65da8e59bc4f,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8416e0fc-6dfd-451c-87b4-a1577beaa58b,559,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
842e48a4-c776-4c73-b111-07b38f1aa892,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
84d68cd2-9e24-40fc-b4f5-b39b68744795,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
84df08ef-3fb4-4a59-8d47-2ca11201971c,2124,6,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
85521ff7-fe3a-4645-a73d-2d48216258d7,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
85672b75-0544-44b6-b703-867e6cd46578,3814,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
85795270-778d-4e17-bdce-ccf8ea626b0c,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
85854826-c289-4b33-b7db-6bdddbb87708,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
859daab1-abd0-41fc-9073-91deb658e339,935,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
85aef390-b375-4d35-9545-ef2936a6fdd7,672,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
85b3b4a1-c772-4e12-a204-47f956d02635,1417,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
85e69d3a-27e9-4ac7-aa7c-5f083270dff5,3574,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
861733ed-9122-4cd8-af1a-3a971c21c391,1695,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
865cd442-6881-4b16-8e24-4bf1b012a326,1740,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
865cf827-fe81-418c-8cb2-76d6895464b5,3467,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
867b80d3-09ca-4086-aadc-d9d4b4363c82,3552,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
869dbbae-e701-4163-a2ff-4902282a32cc,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
86ed2168-73f0-4612-b7a2-366368e91af8,1251,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
86f8131a-04d4-41dc-b8cb-5e1f64aeb306,3840,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
870f5956-f837-4829-ad97-2afe595f321a,2817,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8747cdf8-4fe0-4fc8-af80-827451937f80,3997,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
876b9324-b3e9-40f1-ba33-e356ddb29ddc,1613,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
87f17c8b-3ad1-41fd-a4ad-a1ba6b7d6857,842,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
88214611-9417-4fb7-bdee-6ee507802201,1460,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
88215af8-3a17-4348-8243-675831766295,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
886e7c85-a6e2-45bf-83f7-644035fc11b8,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
887c952f-293e-4ba7-8b8b-e89a4450bfae,3585,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
88d0bf44-03d2-42bd-942a-4a730cd61db2,219,19,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8909392f-113f-477b-af04-1e22a560af6d,4261,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
89106580-be43-4b56-b87d-0b66db53dc57,3905,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
891442b7-2b92-4fc7-939f-ad9dea36ecb9,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
892a0b9b-646b-4ddf-b930-ef1cca7e1985,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
897ec42c-c411-4363-b3c9-d15c3e040dfa,3771,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
89eebc8c-749d-4f53-9769-4c49e8ff188a,462,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
89feefce-e119-48ec-9083-daecba7fcddb,754,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8a05ed0d-2196-4e33-9ff4-05f5a9683078,744,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8a13e8b5-bcc7-4dfd-bcc7-310e393cc94a,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8a5208fe-89b3-4424-8c98-3434c78cc208,1959,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8a810e4f-1a0d-4f9b-8d3f-b5bd9eb1da15,12,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8aae62f1-c98a-4c9e-8185-cffb995eae51,3180,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8ab611a4-7f50-4cb7-8e6f-2fb66b2499f1,3289,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8abb5383-2712-4863-8b68-74862f04d47d,4489,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8aedc306-8c63-4bd5-9ceb-ed90237a99d6,1240,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8b03af43-ca03-4a51-a2d9-af2e940c0121,2911,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8b13d78a-91ca-4f23-b888-f9e7b8a45892,4132,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8b21bc92-c11d-41be-94bb-ddacbd92707d,3757,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8b344b8c-0025-4e52-b967-7a51459c0444,3927,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8bb8890e-cf5e-4d35-bff3-4da7f259d0d4,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8bbd1cb7-3605-45ed-a343-36f7dbf6e9c1,791,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8bd09c78-75ed-468f-beb4-2ec7099a8a59,1699,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8bddf21b-28f1-4b46-adc7-c31ca512e7ad,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8c1ab7d9-383f-4405-b6b3-d09656961b97,1520,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8c280afb-b5c9-4d63-b1cf-028e38b80473,3513,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8c2e83eb-7f98-4f60-bbf9-c57fe66a4010,1303,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8c78c3b7-7d51-4e59-88ef-6e854035c9dc,1760,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8cb0f50b-d4de-4e45-ab77-a78789721bbc,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8cfef8e4-800d-46ba-838c-e5c176774f94,1256,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8d12581a-6dfb-4d8f-b9e5-8e4d1513f50c,188,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8d731e36-7f5d-491c-9662-e0121aa91620,3885,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8d7a5d51-2a79-49d4-9e3d-5a14089d9449,1267,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8db9d7d1-ef04-4393-b6c4-7c8fc29d3fb9,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
8dc17c19-fd88-4b04-88a8-cb1650cdee23,4042,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8df2f12f-8295-460c-9925-d0607e88f094,2909,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8e4c8c89-70c3-413f-bfb4-1cb2f7b9749e,2884,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
8ebcb6de-aece-41bd-b26f-21eaaf9bacdb,3812,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8ee72c7d-637d-4036-8312-9370c90dce14,2602,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
8f127314-9af9-4fc7-a455-0955a669cfd7,1436,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9009be15-c26a-4655-a495-40ea1e6068f5,3616,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
904bc881-fea0-441f-adb6-c9f9ceb8ff0a,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
90904a3a-2364-4bcc-a726-04bfac0fcc88,657,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
90953b99-c5a7-4408-9a8a-9ec0c405df31,3862,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9114ab41-0f0b-412b-948e-426c0923bfac,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
913b4abf-fe98-4a51-81d4-3e9dc8094729,3318,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
914ed580-1344-45f7-9659-6eb77e907f8c,1429,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
917982a1-7b89-4968-9df3-29af8a624453,1124,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
919b2a75-1f1f-451d-afd6-a674e81fbecc,3573,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
91c2310a-23a3-4168-a2bb-7481c4781f30,3331,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
92082c9c-c53e-477f-b9be-71db1f45f620,3612,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
921c595f-5a5f-4092-973a-26cbdce3c98a,2990,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
923ed7d7-44f5-4b16-be81-d2ddebfbda3d,28,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9263cb43-a170-4237-ab8c-0f30be3a6b18,956,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
926e3959-59cc-4657-898d-1e6fd365e23f,1300,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
92b0cf75-6929-4cda-a4fc-38141cb1d154,4058,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
92d43cb5-768d-4e2b-a2af-03879e72479c,3286,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
92d51f7c-faed-4de9-8ffe-e063a30f9ccb,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
92f88320-0002-42c9-8d02-8bc79821b84e,4000,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
931c0357-3b97-4b6d-bbed-84eaa5cda670,2590,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9330837d-3210-4944-a87b-3014b7f10269,1284,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
934fa3db-d048-40d6-a6f5-a44f10f0ccd9,1041,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
936e3e4b-a951-4376-90a0-c5d681328914,2228,6,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9379b3a0-d891-43e0-bf71-fc07d82ac48a,1402,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9393edcb-1b17-4974-b143-f82e108578fa,685,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
93d610b5-608d-46d7-aac9-693b8fd0e3ca,1355,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
944fb3a1-bc86-4c56-a8ea-41fd9889a82a,3760,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
94537bb8-b644-4f06-acaa-76842d956247,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
9469e4e8-3696-42e4-bc5e-b5754e2b00e6,706,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
94873660-b011-41b1-87c2-6e8acb0c094b,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
94911af3-cf62-4679-83e9-748ab0c56f33,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
94a0fbf8-39cf-4017-8700-53435739b151,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
94a832fc-ae01-41f9-8b9f-bafc5790e00f,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
94d0f20f-7ea3-4ca6-9467-3b7f37d6f2e0,2547,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
94dddfb5-a501-4d63-a119-8fbd3511a33a,1387,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9500af8e-4f12-4d73-9e2d-e33cd0c1368c,2575,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9542b6fa-894f-48b3-acb8-ea1fed40eacf,4617,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9554bb3a-0c5c-4c09-a73b-6d2df714d762,4091,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
95818fa5-fccb-40b4-b6c4-70e8bf37e9f7,1652,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
95b68e46-016e-41eb-a334-fa4484fa890e,1288,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
95cea6c3-1496-4e4a-9668-26f548372646,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
95d4af88-1d0e-4a4d-865d-8c6d2b8b9abb,1717,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
95e63db8-2aeb-4fee-a414-6d86cc126940,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
95f9d84a-294c-4536-99f7-8a5a99ec9088,2464,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9646185a-5acc-4b6b-ad0a-a0e5aab30a99,1035,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
965b64f8-dfcb-41c7-a5aa-5bfe4a72b43a,1003,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
96a552d5-eaeb-4623-88d3-07ecea998dcd,3263,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
96a6c39a-6527-4f8b-aff0-c96f53056411,3996,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
96ce236f-e17c-424c-a93b-97770794b93f,929,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
970e0515-488f-460d-abc7-7a2a702b0549,800,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
97355f3c-901e-44dd-848b-ad6a59a49b7a,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
9781957b-1bfc-4c4d-9954-c114cd396200,1799,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
97aef104-0b02-40e9-9570-4aa818699282,1049,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
97bcf626-e69c-4527-83f5-8e9157ee57a9,714,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
97c5da7c-9859-48e7-b4ab-3e62b6c0db61,3998,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
9812b8a7-fc34-4cb3-a0b3-b20eea7f7ec9,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
9854c346-8684-4c82-96cf-89bc85dde2f1,3887,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
985ec177-1245-4e7d-aadd-a44fc7f951fe,1607,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
989f0551-d78e-4a2c-88ef-66141e0a292f,,6,unlinked_with_official_fight_history,0,,,no_source_explicit_fightmetric_id
98d3a88d-7365-47d2-8653-b3e570b51012,771,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
98d8b1a2-3112-40f5-a887-96baa472507e,17,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
996bc32c-9cba-4379-a5d7-7cdac6689e5a,901,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
99ec6212-1f62-4fd5-a453-596cda3fd1c5,1665,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
99fc7509-e7f5-498a-a3d6-37f7877aff9d,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
9a18daa9-3cb1-465b-97d4-709f3f5f1e6f,3497,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9a9a2763-8d45-465f-b3a6-83eee40b8cf8,1002,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
9ad960e4-5bdd-46b4-a09a-b475e9f1f76f,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
9aed843a-72f1-4a60-b490-fd0b25c1c072,1778,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
