ufc_athlete_uuid,title,fightmetric_id,old_id,old_url,athlete_status_text,official_fight_appearances,distinct_official_fights,disposition
33b2ff1f-ee07-4911-8e54-77c8b0cedb6f,Mike Serr,,658,http://www.ufc.com/fighter/Mike-Serr,Released,0,0,profile_only_legacy_identity
33dbd27e-65c0-4961-af8a-920f186ff557,Luis Gomez,2938,631555,http://www.ufc.com/fighter/Luis-Raul-Gomez,Active,1,1,unlinked_with_official_fight_history
33dfc00b-6150-4421-b158-f4c8743bff95,Gareth Joseph,1563,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
33e7ff82-6cc1-4d27-b9ef-5283c279ddb4,Kazuo Misaki,781,241945,http://www.ufc.com/fighter/Kazuo-Misaki,Not Fighting,1,1,unlinked_with_official_fight_history
3441753f-d475-4d26-938a-4e22fdff06dc,Mal Foki,713,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
347f1d36-fe82-4265-915e-d0965f47332a,Seth Woodill,,666,http://www.ufc.com/fighter/Seth-Woodill,Released,0,0,profile_only_legacy_identity
34998ece-7131-4803-9a45-79cc96e4253a,Sandra Lavado,3866,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
34a70cf2-daf8-404e-99e9-8fe08f237cfc,Timo Feucht,3476,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
34b7bb3c-bdde-4c0e-9fa5-998ba3d37a78,Lucas Lopes,1384,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
34c77afb-0fd6-4fa9-86bb-cbc502d80458,Paulo Cesar Silva,834,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
34def2a9-9331-42b1-b1ef-5dbd91a41eb8,Keenan Raymond,2671,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
34e5a48c-fb34-4e4c-98f7-429eba70ba44,Arjan Singh Bhullar,2962,634566,http://www.ufc.com/fighter/Arjan-Bhullar,Not Fighting,6,6,unlinked_with_official_fight_history
35722443-3639-4e8b-aa76-0324c242120f,Jorge Evangelista,,612,http://www.ufc.com/fighter/Jorge-Evangelista,Released,0,0,profile_only_legacy_identity
35a8df4d-4abc-40e2-b855-4624221b6399,Kelly Velasco,3000,636456,http://www.ufc.com/fighter/Kelly-Velasco,Active,1,1,unlinked_with_official_fight_history
36118a86-281d-4383-a0c8-912b7e7377e7,Jonatas Novaes,1424,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
362593ed-8555-41b5-9a20-1fd95496564c,Kevin Syler,3332,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
36a15869-d795-4053-878c-3d30c64a7760,Desmond Torres,3415,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
36a449b8-38df-449e-b1b2-010f19d6292e,Adam Lynn,1274,693,http://www.ufc.com/fighter/Adam-Lynn,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
36ad9f35-dfd2-4943-bd46-a9e52de02e54,Will Santiago,3079,654934,http://www.ufc.com/fighter/Will-Santiago,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
36e02c53-382d-4f48-be05-fab2fe410a0d,Matt Pedro,1320,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
36f3838f-8345-4eea-bff7-fc03b7a605c2,Luciano Azevedo,683,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
36fde211-18e1-4f55-9a71-435879136a08,Tiffany Masters,2975,635977,http://www.ufc.com/fighter/Tiffany-Masters,Active,1,1,unlinked_with_official_fight_history
3729a4f8-b6e1-4816-ab2b-510efeba0962,Steven Kennedy,2559,535161,http://www.ufc.com/fighter/steve-kennedy,Not Fighting,2,2,unlinked_with_official_fight_history
37445bda-f0f4-4354-b874-e20f5811567a,Melvin Manhoef,904,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3756a532-1d1d-4356-8741-04e66514374e,Toby Imada,,701,http://www.ufc.com/fighter/Toby-Imada,Released,0,0,profile_only_legacy_identity
377707c4-8550-44f8-bcf5-d12295974128,Kolton Englund,3744,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
377a6d2b-b04b-447f-8ceb-d29a330eb586,Seth Kleinbeck,1257,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
37874f64-6155-41f4-a191-5f2c9bc397d4,Jason Maxwell,,689,http://www.ufc.com/fighter/Jason-Maxwell,Released,0,0,profile_only_legacy_identity
383be2f7-2a7c-4d99-b463-98e471e64178,Nick Erti,,664,http://www.ufc.com/fighter/Nick-Erti,Active,0,0,profile_only_legacy_identity
3877e913-90be-4377-9e08-2a8a801f4e24,Patrick Murphy,,878,http://www.ufc.com/fighter/Patrick-Murphy,Released,0,0,profile_only_legacy_identity
38957f4f-d26f-4798-9ce4-cc066e7b5673,James Nevarez,,624,http://www.ufc.com/fighter/James-Nevarez,Released,0,0,profile_only_legacy_identity
39ac7ae8-a0d4-479e-b387-8199c24b2eba,Rob Cole,,407,http://www.ufc.com/fighter/Rob-Cole,Released,0,0,profile_only_legacy_identity
3a029a70-5e6b-4ebb-83ed-1adbadf8f914,Eduardo Matias Torres,4134,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
3a152ad7-4d0c-49cc-b183-f23a8830998a,Chad Johnson,3508,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3ac1d9a7-551d-44b0-bfac-54be810848c6,Drew Pendleton,1767,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3af95c43-7f40-46ca-887a-18fd8a80e190,Joseph Lowry,3152,661595,http://www.ufc.com/fighter/Joseph-Lowry,Active,0,0,profile_only_unlinked_with_fightmetric_id
3b43f88c-883e-4571-a947-4b8a860c7809,Chilo Gonzalez,,681,http://www.ufc.com/fighter/Chilo-Gonzalez,Released,0,0,profile_only_legacy_identity
3b5ff0e8-5984-4c12-8313-2374b72cba13,Henry Miller,780,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3bb298ee-f5f4-439c-b8fc-91a6499534b5,Mike Castillo,,426,http://www.ufc.com/fighter/Mike-Castillo,Released,0,0,profile_only_legacy_identity
3bdc72f2-8703-4615-aab1-e80f0287fd7a,Lolohea Mahe,1490,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3c8f89d8-e1d4-4635-8945-99a2663da933,Acacio dos Santos,3829,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3cc2568f-12e4-44f4-b847-ba7c955ffc1c,Taneisha Tennant,3584,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
3cf644fc-aced-4eb5-abd8-1eb8d4e9a6de,Justin Davis,1400,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3d098c16-f827-48af-8a07-039b63d372fb,Tony Asam,,638,http://www.ufc.com/fighter/Tony-Asam,Released,0,0,profile_only_legacy_identity
3d0e89b6-e418-4132-baa3-a4c7d23bee20,Tyler Stinson,1838,242821,http://www.ufc.com/fighter/Tyler-Stinson,Not Fighting,2,2,unlinked_with_official_fight_history
3d224206-8a00-418e-a4a9-ba736c546606,Cortez Coleman,1718,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3d2d4ca8-523c-49e0-9604-249bb2479bea,Cassie Werneck,,696,http://www.ufc.com/fighter/Cassie-Werneck,Released,0,0,profile_only_legacy_identity
3d2e1b80-5688-44ae-b1e0-497937928ff9,Minoru Toyonaga,851,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3d3c3076-0442-42e6-9374-b94bcefdb47b,Geza Kahlman Jr,32,209,http://www.ufc.com/fighter/Geza-Kahlman-Jr,Not Fighting,2,2,unlinked_with_official_fight_history
3d8e1d34-6e58-4c50-bd0d-946efd62915b,Joilton Santos,,477613,http://www.ufc.com/fighter/joilton-santos,Active,0,0,profile_only_legacy_identity
3df5afaf-26f6-430c-86d3-f9a3ec0cf9b5,Marcos da Matta,1466,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e2eadc3-9562-4c38-a037-49d5b0d3129f,Joe Moriera,22,79,http://www.ufc.com/fighter/Joe-Moriera,Not Fighting,2,2,unlinked_with_official_fight_history
3e34a7fc-90cf-4cd3-9206-b5fb0d5f43fd,Bobby Escalante,1786,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e4aa3c9-5114-452a-8bfb-3e08947ec00f,Kaloyan Kolev,3698,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e56d4e1-8595-4200-abaa-eb0f7104af45,Justin McElfresh,1115,462,http://www.ufc.com/fighter/Justin-McElfresh,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e5e4ecc-393d-4983-9752-aca26ad6795b,Chalid Arrab,679,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e7def71-ccf0-43a3-995b-646b09d480b6,HanSeul Kim,3817,,,,3,3,unlinked_with_official_fight_history
3e921421-e628-4c83-a1dd-cdf9d3efd7b8,Fedor Emelianenko,705,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3e97ad41-835d-4d23-9f74-548989c21a31,Harris Sarmiento,1208,642,http://www.ufc.com/fighter/Harris-Sarmiento,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3ea01132-4d02-4a6e-8c5f-e0cf6650a5f8,Adam Antolin,1285,636457,http://www.ufc.com/fighter/Adam-Antolin,Not Fighting,1,1,unlinked_with_official_fight_history
3f170fb7-2df5-43a2-b56b-629866a1c89b,Qi Lun,,,,Active,0,0,profile_only_unlinked_no_stable_fight_bridge
3f2a910f-7c22-42ab-ab18-5547ec8a678a,Kenneth Cross,3483,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3f6e3b82-2bd8-4543-b815-398d59442105,Tony Johnson,2493,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3f83335e-26ca-4966-8e93-347878d7ac5e,Bruno Silva,3283,,,Active,14,14,unlinked_with_official_fight_history
3fc9746f-33ed-489b-9a36-785b51be4854,Uros Jurisic,,530253,http://www.ufc.com/fighter/uros-jurisic,Active,0,0,profile_only_legacy_identity
3fd81eab-f390-4f65-ae6b-3cd3a7f83ec4,Mike Aina,1381,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
3fdb073a-cd36-4f72-836a-3c6406006780,So Yul Kim,4151,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
401dc270-9c94-4ba9-93c6-5b27778ce596,Emrah Sonmez,4050,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
40209411-52fe-4454-84ee-a3d9775e7d5b,Shang Zhifa,3711,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
403c4c24-94c5-4a9f-9a73-3a5275935c30,Geraldo de Freitas Jr.,3243,,,Not Fighting,5,5,unlinked_with_official_fight_history
406c71f1-cf8f-49c2-89cc-5a4ab2432e2a,Tiago  Alves,511,309477,http://www.ufc.com/fighter/tiago-alves,Active,0,0,profile_only_unlinked_with_fightmetric_id
406d29cf-5ae0-4d61-b120-3e3055c889fb,Dong Sik Yoon,865,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
406ddac8-3571-42e1-bc05-ea05cd3ae7d7,Rick Roufus,1308,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4075c3b9-5d25-41c4-8198-25ed4dbc56a1,Chris Indich,2229,465461,http://www.ufc.com/fighter/chris-indich,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
409e6b42-8d09-4884-a8c2-e8cfb89af46a,Marcus Da Silviera,47,115,http://www.ufc.com/fighter/Marcus-Silviera,Not Fighting,2,2,unlinked_with_official_fight_history
40b0ca31-21f8-4901-8ce6-403e90388d9a,Derrick Mehmen,1855,242508,http://www.ufc.com/fighter/Derrick-Mehmen,Released,2,2,unlinked_with_official_fight_history
40b35472-11fd-4dd5-9e23-a41f0b98c3a6,Aliev Makhmud,772,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
40fb94e3-5691-49e0-aeba-a28ec9286f64,Cory Peterson,814,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
40fe8fec-3780-41ad-92ad-6274af451c67,Corinne Laframboise,4037,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
4115db69-4c9f-4244-9bf8-fe4fa596a87e,Chris Tickle,1977,269252,http://www.ufc.com/fighter/Chris-Tickle,Released,0,0,profile_only_unlinked_with_fightmetric_id
411acaa6-35d0-4392-b33c-5861bcc13184,Tom Owens,,633,http://www.ufc.com/fighter/Tom-Owens,Released,0,0,profile_only_legacy_identity
41479e16-ab40-4d93-bc24-a94a9ea14606,Peter Danesoe,4004,,,Active,2,2,unlinked_with_official_fight_history
415a80fb-faa8-48c5-a254-aa2306ee8edb,Bruno da Silva,,526223,http://www.ufc.com/fighter/tuf-brasil4-bruno-bulldog,Active,0,0,profile_only_legacy_identity
42129fd1-5248-4c3a-880f-25d2202361bc,Abe Wagner,,1116,http://www.ufc.com/fighter/Abe-Wagner,Released,0,0,profile_only_legacy_identity
4239d18c-30e8-4790-bafc-6a1b51c44d22,Gina Carano,1193,241927,http://www.ufc.com/fighter/Gina-Carano,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4256dffc-21eb-40c2-8aa3-0ad9e9d8fe20,Chad Vance,1453,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
427c927e-2e10-4de8-90ae-944a75bb242d,Andrei Kopylov,758,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
428b539d-d2e5-474b-84f7-49d4e44cb12a,Pawel Nastula,793,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
42af0264-5a37-4fa9-80f9-436f1c404faa,Shawn Teed,3148,660487,http://www.ufc.com/fighter/Shawn-Teed,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
42bae9a6-fe97-4b1c-a7e5-6d0e47cad380,Josh Neal,1280,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
42d0b94e-3ab4-4510-88c9-82ca83d0f623,Cameron Church,3489,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
42da987a-cb95-49ca-a28f-693cec3d4d01,Ryuta Sakurai,823,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
431a9c0a-87ac-4fa5-8e1b-07e0566105e4,Brandon Sene,440,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
432fb7e9-a1bb-43e7-80bf-2bb23c3a2c47,Jessie Rosas,4626,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4398317a-c216-4c80-90ba-921b7510fce0,Fernandez Gonzalez,,631,http://www.ufc.com/fighter/Fernandez-Gonzalez,Released,0,0,profile_only_legacy_identity
43991fb0-9268-4bb8-9942-9b9b21b87f7e,Ryuki Ueyama,852,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
43e761bc-1ef3-4f7a-b293-f1d66b51ff71,David Avellan,1102,949,http://www.ufc.com/fighter/David-Avellan,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
43e7f37b-49fd-42b8-b09c-bbf065eb9169,Kenny Giddens,1412,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
43f4b022-94d0-450a-87cd-3b392f0394cc,John Rallo,,577,http://www.ufc.com/fighter/John-Rallo,Released,0,0,profile_only_legacy_identity
44108048-91f8-4eb1-9103-4dc6f95a5bbb,Alex Karalexis,319,354,http://www.ufc.com/fighter/Alex-Karalexis,Not Fighting,3,3,unlinked_with_official_fight_history
44447099-75b1-4efa-ad3d-4052e4dd41ac,Josh Stuart,613,122,http://www.ufc.com/fighter/Josh-Stuart,Not Fighting,1,1,unlinked_with_official_fight_history
44576e4a-ff45-461a-9b37-28f506fe297b,Chris Ewert,4376,,,Not Fighting,1,1,unlinked_with_official_fight_history
445cfd26-984f-4ab3-b962-6e7915f8ab34,Anthony Arria,,614,http://www.ufc.com/fighter/Anthony-Arria,Released,0,0,profile_only_legacy_identity
44622ab2-fde0-4089-a85a-e3b378261fdd,Jose Perez,2717,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
44634d84-b2df-465e-855e-8f59bcb0dde0,Victor Madrigal,4123,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
4465d5d0-f8cc-4a60-b262-955d7bb723cc,Kyle Sturgeon,839,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
44a65da9-7fbc-4af6-8df4-9205ae366054,Travis Calanoc,1421,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
44f0b3df-5a57-436d-baec-36c6a9e291d9,Gary Padilla,1126,461,http://www.ufc.com/fighter/Gary-Padilla,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
452fbef6-c04b-4305-931a-c96aa815e1a2,Bruno Oliveira,3550,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
45671ef1-d343-4bee-bb6e-fb7a55cf2981,Matt Dixon,3510,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
45850415-d5f0-416c-bf98-7b600ced4482,Ivan Valenzuela,3849,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
459c1315-5c29-40f4-a486-e5d2daae670f,Joe Salcido,,641,http://www.ufc.com/fighter/Joe-Salcido,Released,0,0,profile_only_legacy_identity
45da6873-f03e-4744-b36a-cc1d24b62ac2,Michael Bonnette,,,,Active,0,0,profile_only_unlinked_no_stable_fight_bridge
45dfab9a-0d34-40f9-912e-542597aff67c,Ross Ebanez,927,687,http://www.ufc.com/fighter/Ross-Ebanez,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
45ef9a96-1f3d-48f2-9f56-31be86dcf5a4,Justin Wieman,,581,http://www.ufc.com/fighter/Justin-Wieman,Released,0,0,profile_only_legacy_identity
46392fd5-99df-4fcb-ba5a-c13555913c90,Hitomi Akano,1366,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
464820d0-aa99-4b3d-85ae-f193e7716487,Manny Tapia,1038,456,http://www.ufc.com/fighter/Manny-Tapia,Not Fighting,1,1,unlinked_with_official_fight_history
46783f8a-5ae9-454b-9158-a4cfcc551e0e,JR Coughran,3157,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
46b78b29-efc6-4491-9672-83d7b8ec0c3b,Dewey Cooper,1268,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
46cd498f-d138-4ccb-81d9-30e7d896e586,Justin Hawes,,893,http://www.ufc.com/fighter/Justin-Hawes,Released,0,0,profile_only_legacy_identity
46dc2a77-4cb7-460f-9b02-3c66983f9143,Marques Daniels,1397,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
46e364e9-79a4-4747-a8f7-39b3692c619f,Chris Culley,1433,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4722f3dd-a7af-47cc-8070-03fc88d43db3,Scott Bills,687,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
472a0a05-47e0-4e24-a74f-b334e9155db6,Dave Kaplan,398,997,http://www.ufc.com/fighter/Dave-Kaplan,Not Fighting,4,4,unlinked_with_official_fight_history
472c5483-93a3-428b-a992-baa4efbfa852,Jason Biswell,,671,http://www.ufc.com/fighter/Jason-Biswell,Released,0,0,profile_only_legacy_identity
4736cf89-9fdb-42df-a48e-16a265048b5c,Randall Wallace,2993,636538,http://www.ufc.com/fighter/Randall-Wallace,Not Fighting,1,1,unlinked_with_official_fight_history
476667e2-2c80-45b2-903b-c08cb035da41,Sean Loeffler,1946,235796,http://www.ufc.com/fighter/Sean-Loeffler,Not Fighting,1,1,unlinked_with_official_fight_history
478e540b-98a4-4270-9fcf-2a225ec512be,Levi Avera,1408,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
47a80829-3af9-415f-8c26-32749bdda6b7,Dmitrei Stepanov,612,120,http://www.ufc.com/fighter/Dmitrei-Stepanov,Not Fighting,1,1,unlinked_with_official_fight_history
47d342ab-4f1d-4ce6-8c63-473c0e84dbc1,Lee Higgins,1743,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
484c74d9-ed14-44f9-ab0d-47eec656a1f8,Manny Vazquez,2914,631435,http://www.ufc.com/fighter/Manny-Vazquez,Active,1,1,unlinked_with_official_fight_history
4874c171-5bdf-4dce-8c8e-c9313122f89d,Pat Minihan,,431,http://www.ufc.com/fighter/Pat-Minihan,Released,0,0,profile_only_legacy_identity
48d12709-beef-4ca7-bb92-8a950b27e199,Matus Stasko,,,,Retired,0,0,profile_only_unlinked_no_stable_fight_bridge
48dc03c1-ed13-41fd-92ec-d863b53ac552,Wayne Cole,980,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
491e97e6-f551-48c0-822c-ec24e41f6a16,Dylan Lockard,3414,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
494c8567-cc63-42de-be3a-0825680c1e40,Reynaldo Trujillo,1612,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
49c9e778-5e1b-4cbd-b8ca-2102d63b29d6,Leo Kuntz,2273,489580,http://www.ufc.com/fighter/Leo-Kuntz,Not Fighting,1,1,unlinked_with_official_fight_history
49ebb0b4-5781-48e3-9e6f-093ec10dbcb0,Michael McDonald,1650,106902,http://www.ufc.com/fighter/Michael-McDonald,Not Fighting,9,9,unlinked_with_official_fight_history
4a42f9bc-4505-43d9-aa98-ab9b2b6577a2,Pedro Tome,,640,http://www.ufc.com/fighter/Pedro-Tome,Released,0,0,profile_only_legacy_identity
4a5bbcab-4ca4-45ae-b025-d1c348ef4134,Fernando Gonzalez,1116,496,http://www.ufc.com/fighter/Fernando-Gonzalez,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4a7be892-9874-4b2a-a1cd-188ffe7e4679,Carrese Archer,,,,Not Fighting,0,0,profile_only_unlinked_no_stable_fight_bridge
4b0b3f36-ad87-49a4-988f-c88dea87c547,Dan Molina,,869,http://www.ufc.com/fighter/Dan-Molina,Released,0,0,profile_only_legacy_identity
4b1219e4-5f8a-4202-9046-3c2f89fe1da9,Gesias Cavalcante,893,242390,http://www.ufc.com/fighter/Gesias-Cavalcante,Not Fighting,2,2,unlinked_with_official_fight_history
4b404a34-bdcf-4fc9-adb4-301fce991fc0,Nikk Covert,1258,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4b51965b-a477-4eb4-9e9a-32e796523d2a,Ian Stephens,,480088,http://www.ufc.com/fighter/ian-stephens,Active,0,0,profile_only_legacy_identity
4b5c7d4d-57cc-477d-9daa-73eb687b61c5,Jeremy Hamilton,1807,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4b7b67e8-c20d-49da-9a8f-5c11bc97a308,Casey Huffman,1725,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4b7c001e-6e7d-4cd6-bbd5-b42fd0636448,Christophe Leininger,21,214,http://www.ufc.com/fighter/Christophe-Leininger,Not Fighting,2,2,unlinked_with_official_fight_history
4b82e1a6-e9d0-446f-952e-dad69b3df412,Alexandra Albu,2120,456128,http://www.ufc.com/fighter/Alexandra-Albu,Not Fighting,5,5,unlinked_with_official_fight_history
4bc104f8-1493-4ea5-9bd3-67f2966b3700,Michael Wootten,,453478,http://www.ufc.com/fighter/Michael-Wootten,Active,0,0,profile_only_legacy_identity
4c0ed532-ca4a-43b8-a1b2-0e70b5d9978e,Ryan Madigan,652,1029,http://www.ufc.com/fighter/Ryan-Madigan,Not Fighting,2,2,unlinked_with_official_fight_history
4c42e7c7-a7f0-4f39-8a47-aa62ca1d62b2,Samuel Sanches,4419,,,Active,1,1,unlinked_with_official_fight_history
4c81dfe5-219c-4960-84fe-ea53d6a921e7,Alberta Cerra,,,,Not Fighting,0,0,profile_only_unlinked_no_stable_fight_bridge
4cd56937-8db8-4ecc-920f-5d582b6e05b3,Rich Bouphanouvong,1443,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4cd92e4c-88e1-441e-80e4-2e0934c6d529,Jarrod Kwitty,,891,http://www.ufc.com/fighter/Jarrod-Kwitty,Released,0,0,profile_only_legacy_identity
4d287d98-4885-49a9-8fc1-247b67145d6c,CJ Hamilton,2921,631539,http://www.ufc.com/fighter/CJ-Hamilton,Not Fighting,1,1,unlinked_with_official_fight_history
4d2a9d56-341f-4a39-b8f5-95857d290375,Roshan Mainam,3826,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4d4914b5-b093-4d6b-86e5-c075999456aa,John Devine,1492,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4d9ab445-838c-413c-986d-2eafe2586aaf,Sidney Outlaw,2916,631544,http://www.ufc.com/fighter/Sidney-Outlaw,Active,1,1,unlinked_with_official_fight_history
4db76c09-fe03-4a89-93f6-e5c73e4e7ad6,Hiroyuki Abe,670,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e0539e5-7d52-4e70-b840-09700c320403,Kali Robbins,3301,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e0627de-179e-4e7c-958f-c77c3d848f0f,Gabriel Checco,2940,631549,http://www.ufc.com/fighter/Gabriel-Checco,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e2a0030-0b1b-497f-ae0e-e962665a6aa5,Scott Norton,1128,377,http://www.ufc.com/fighter/Scott-Norton,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e345e0b-4312-4cbc-a140-6cb58c17b4eb,Daisuke Nakamura,790,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e3e4d95-cc75-45de-aeba-661567b2827d,James Gabert,2117,574,http://www.ufc.com/fighter/James-Gabert,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e54a072-c4fa-4cce-ad4e-77181d055ae7,Onassis Parungao,604,92,http://www.ufc.com/fighter/Onassis-Parungao,Not Fighting,1,1,unlinked_with_official_fight_history
4e636688-19af-4daa-bc11-7675d8d23041,Danylo Voievodkin,4246,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4e6b928a-06ea-4954-81a9-da8bb1602010,Mike Cook,1224,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4f65177a-1166-412d-8aed-0da66ae74bda,Ray Benavides,,393,http://www.ufc.com/fighter/Ray-Benavides,Released,0,0,profile_only_legacy_identity
4f77d181-cffb-4a39-8a80-b740ad50918a,Fabia Sintes,4638,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
4f7e2bd9-a41d-4e00-bbbc-e5b59aa2e5d3,Anthony Alves,1293,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
4f90c34d-429a-4764-8663-a868c0346e2b,Joshua Wang-Kim,3902,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
5004e6b8-c878-4879-a067-3bea99420163,Jeremiah Riggs,1700,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
50162d79-a55d-4fc7-9a9a-81b962276897,Will Kerr,1159,1136,http://www.ufc.com/fighter/Will-Kerr,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
5031dd52-c261-42b1-a44f-0647e2f4f2f1,Valentino Petrescu,,290177,http://www.ufc.com/fighter/valentino-petrescu,Active,0,0,profile_only_legacy_identity
503a5adc-61b8-487a-a72f-5e7076c6130f,Kyle Jensen,1133,471,http://www.ufc.com/fighter/Kyle-Jensen,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
5043ee8e-0c21-4ca8-a174-a980e50055a1,Lorenzo Hood,2609,,,Active,0,0,profile_only_unlinked_with_fightmetric_id
505e3fa5-c5a8-4304-8a71-63daddc01349,Tetsuya Seki,3886,,,Not Fighting,0,0,profile_only_unlinked_with_fightmetric_id
